<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.03	17:15:00	147.481	147.508	147.34	147.425	2886	0	20
2025.10.03	17:30:00	147.425	147.477	147.369	147.464	2402	0	20
2025.10.03	17:45:00	147.464	147.498	147.413	147.436	1825	0	20
2025.10.03	18:00:00	147.435	147.481	147.397	147.428	1359	0	20
2025.10.03	18:15:00	147.428	147.45	147.353	147.396	1236	0	20
2025.10.03	18:30:00	147.396	147.409	147.317	147.329	1206	0	20
2025.10.03	18:45:00	147.328	147.366	147.296	147.327	1127	0	20
2025.10.03	19:00:00	147.326	147.432	147.318	147.412	882	0	20
2025.10.03	19:15:00	147.413	147.493	147.413	147.47	670	0	20
2025.10.03	19:30:00	147.471	147.516	147.455	147.514	805	0	20
2025.10.03	19:45:00	147.515	147.526	147.469	147.494	860	0	20
2025.10.03	20:00:00	147.495	147.504	147.422	147.435	1103	0	20
2025.10.03	20:15:00	147.434	147.438	147.397	147.428	531	0	20
2025.10.03	20:30:00	147.428	147.448	147.409	147.41	596	0	20
2025.10.03	20:45:00	147.413	147.503	147.403	147.495	1044	0	20
2025.10.03	21:00:00	147.496	147.534	147.479	147.501	1263	0	20
2025.10.03	21:15:00	147.5	147.531	147.496	147.518	721	0	20
2025.10.03	21:30:00	147.519	147.52	147.463	147.468	351	0	20
2025.10.03	21:45:00	147.468	147.5	147.457	147.489	582	0	20
2025.10.03	22:00:00	147.488	147.514	147.467	147.479	972	0	20
2025.10.03	22:15:00	147.479	147.48	147.459	147.47	263	0	20
2025.10.03	22:30:00	147.469	147.491	147.458	147.458	293	0	20
2025.10.03	22:45:00	147.458	147.485	147.446	147.448	533	0	20
2025.10.03	23:00:00	147.448	147.448	147.372	147.426	515	0	20
2025.10.03	23:15:00	147.423	147.458	147.408	147.422	250	0	20
2025.10.03	23:30:00	147.422	147.484	147.421	147.452	229	0	22
2025.10.03	23:45:00	147.453	147.504	147.422	147.469	826	0	23
2025.10.06	00:00:00	149.477	149.483	149.334	149.37	259	0	32
2025.10.06	00:15:00	149.37	149.37	149.275	149.309	283	0	43
2025.10.06	00:30:00	149.309	149.314	149.228	149.244	307	0	37
2025.10.06	00:45:00	149.244	149.244	149.09	149.102	531	0	28
2025.10.06	01:00:00	149.102	149.315	149.028	149.223	2106	0	20
2025.10.06	01:15:00	149.224	149.321	149.138	149.196	1678	0	20
2025.10.06	01:30:00	149.192	149.329	149.178	149.26	1287	0	20
2025.10.06	01:45:00	149.26	149.385	149.26	149.316	733	0	20
2025.10.06	02:00:00	149.31	149.333	149.243	149.279	1803	0	20
2025.10.06	02:15:00	149.279	149.403	149.225	149.387	1786	0	20
2025.10.06	02:30:00	149.388	149.578	149.387	149.548	2100	0	20
2025.10.06	02:45:00	149.549	149.648	149.543	149.572	2196	0	20
2025.10.06	03:00:00	149.566	149.699	149.437	149.583	3228	0	20
2025.10.06	03:15:00	149.584	149.761	149.584	149.721	2258	0	20
2025.10.06	03:30:00	149.722	149.854	149.688	149.838	1610	0	20
2025.10.06	03:45:00	149.839	149.841	149.576	149.695	2332	0	20
2025.10.06	04:00:00	149.697	149.764	149.617	149.652	1447	0	20
2025.10.06	04:15:00	149.653	149.796	149.575	149.764	1370	0	20
2025.10.06	04:30:00	149.766	149.819	149.608	149.808	1680	0	20
2025.10.06	04:45:00	149.804	149.821	149.732	149.761	1199	0	20
2025.10.06	05:00:00	149.762	149.849	149.706	149.827	1078	0	20
2025.10.06	05:15:00	149.828	149.849	149.769	149.832	768	0	20
2025.10.06	05:30:00	149.832	149.905	149.829	149.897	659	0	20
2025.10.06	05:45:00	149.895	149.908	149.828	149.861	623	0	20
2025.10.06	06:00:00	149.86	149.94	149.811	149.931	736	0	20
2025.10.06	06:15:00	149.931	149.96	149.904	149.951	764	0	20
2025.10.06	06:30:00	149.951	149.993	149.9	149.964	733	0	20
2025.10.06	06:45:00	149.964	150.091	149.951	150.05	1212	0	20
2025.10.06	07:00:00	150.051	150.109	149.837	150.082	1201	0	20
2025.10.06	07:15:00	150.083	150.165	150.026	150.13	1313	0	20
2025.10.06	07:30:00	150.13	150.333	150.127	150.274	1435	0	20
2025.10.06	07:45:00	150.274	150.321	150.207	150.303	1367	0	20
2025.10.06	08:00:00	150.306	150.338	150.255	150.332	1245	0	20
2025.10.06	08:15:00	150.335	150.352	150.241	150.335	814	0	20
2025.10.06	08:30:00	150.334	150.425	150.276	150.287	1112	0	20
2025.10.06	08:45:00	150.288	150.328	150.215	150.247	768	0	20
2025.10.06	09:00:00	150.244	150.339	150.093	150.299	1617	0	20
2025.10.06	09:15:00	150.3	150.313	150.094	150.122	1246	0	20
2025.10.06	09:30:00	150.123	150.266	150.063	150.132	2077	0	20
2025.10.06	09:45:00	150.131	150.182	149.999	150.021	2142	0	20
2025.10.06	10:00:00	150.022	150.114	149.94	150.077	1966	0	20
2025.10.06	10:15:00	150.076	150.125	149.977	150.012	1627	0	20
2025.10.06	10:30:00	150.018	150.157	149.974	150.144	2599	0	20
2025.10.06	10:45:00	150.143	150.208	150.007	150.019	3251	0	20
2025.10.06	11:00:00	150.016	150.218	149.985	150.162	2607	0	20
2025.10.06	11:15:00	150.163	150.299	150.157	150.23	1786	0	20
2025.10.06	11:30:00	150.229	150.358	150.226	150.317	1603	0	20
2025.10.06	11:45:00	150.317	150.387	150.294	150.357	997	0	20
2025.10.06	12:00:00	150.358	150.422	150.321	150.35	1316	0	20
2025.10.06	12:15:00	150.352	150.362	150.289	150.362	1226	0	20
2025.10.06	12:30:00	150.367	150.467	150.344	150.458	1137	0	20
2025.10.06	12:45:00	150.458	150.463	150.341	150.365	1029	0	20
2025.10.06	13:00:00	150.366	150.424	150.329	150.343	977	0	20
2025.10.06	13:15:00	150.344	150.385	150.308	150.38	1113	0	20
2025.10.06	13:30:00	150.381	150.418	150.333	150.34	1117	0	20
2025.10.06	13:45:00	150.34	150.366	150.268	150.272	1143	0	20
2025.10.06	14:00:00	150.272	150.372	150.265	150.359	1317	0	20
2025.10.06	14:15:00	150.359	150.396	150.288	150.288	1415	0	20
2025.10.06	14:30:00	150.287	150.307	150.209	150.246	1451	0	20
2025.10.06	14:45:00	150.249	150.377	150.243	150.361	1490	0	20
2025.10.06	15:00:00	150.363	150.379	149.837	149.966	3671	0	20
2025.10.06	15:15:00	149.966	149.98	149.819	149.936	2363	0	20
2025.10.06	15:30:00	149.936	149.969	149.854	149.895	2711	0	20
2025.10.06	15:45:00	149.896	149.928	149.742	149.773	2247	0	20
2025.10.06	16:00:00	149.771	149.873	149.744	149.871	2124	0	20
2025.10.06	16:15:00	149.871	149.973	149.831	149.957	1283	0	20
2025.10.06	16:30:00	149.957	150.071	149.829	149.863	2357	0	20
2025.10.06	16:45:00	149.862	149.93	149.829	149.923	2350	0	20
2025.10.06	17:00:00	149.924	149.938	149.79	149.936	1991	0	20
2025.10.06	17:15:00	149.937	150.047	149.926	150.006	1959	0	20
2025.10.06	17:30:00	150.001	150.104	149.955	149.956	1643	0	20
2025.10.06	17:45:00	149.957	150.007	149.899	149.951	2484	0	20
