<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.09	00:00:00	152.598	152.711	152.452	152.698	6031	0	20
2025.10.09	03:00:00	152.697	152.755	152.397	152.452	14916	0	20
2025.10.09	06:00:00	152.454	152.644	152.44	152.624	5106	0	20
2025.10.09	09:00:00	152.626	153.209	152.624	152.791	20402	0	20
2025.10.09	12:00:00	152.79	152.845	152.465	152.784	13925	0	20
2025.10.09	15:00:00	152.784	153.174	152.099	153.032	26134	0	20
2025.10.09	18:00:00	153.032	153.221	152.898	153.042	19319	0	20
2025.10.09	21:00:00	153.041	153.203	152.989	153.059	9710	0	20
2025.10.10	00:00:00	152.951	153.262	152.9	153.014	6077	0	20
2025.10.10	03:00:00	153.014	153.154	152.829	152.903	13042	0	20
2025.10.10	06:00:00	152.907	152.925	152.628	152.821	7660	0	20
2025.10.10	09:00:00	152.817	152.939	152.366	152.635	23608	0	20
2025.10.10	12:00:00	152.635	152.836	152.534	152.624	12733	0	20
2025.10.10	15:00:00	152.623	152.701	152.408	152.45	18469	0	20
2025.10.10	18:00:00	152.448	152.448	151.494	151.857	37246	0	20
2025.10.10	21:00:00	151.857	151.889	151.154	151.162	14564	0	20
2025.10.13	00:00:00	151.847	152.267	151.729	152.058	11713	0	20
2025.10.13	03:00:00	152.057	152.067	151.791	151.926	18215	0	20
2025.10.13	06:00:00	151.926	152.003	151.755	151.866	6905	0	20
2025.10.13	09:00:00	151.863	152.438	151.712	152.33	18213	0	20
2025.10.13	12:00:00	152.331	152.359	151.968	152.097	12947	0	20
2025.10.13	15:00:00	152.094	152.438	152.041	152.363	18384	0	20
2025.10.13	18:00:00	152.363	152.382	152.188	152.253	10771	0	20
2025.10.13	21:00:00	152.255	152.34	152.208	152.28	5805	0	20
2025.10.14	00:00:00	152.144	152.45	152.105	152.446	4379	0	20
2025.10.14	03:00:00	152.445	152.603	152.343	152.37	14234	0	20
2025.10.14	06:00:00	152.37	152.383	151.661	151.703	16701	0	20
2025.10.14	09:00:00	151.703	152.114	151.606	151.966	25531	0	20
2025.10.14	12:00:00	151.965	152.143	151.903	152.083	15326	0	20
2025.10.14	15:00:00	152.084	152.152	151.81	151.821	25345	0	20
2025.10.14	18:00:00	151.82	151.927	151.657	151.719	19019	0	20
2025.10.14	21:00:00	151.72	151.818	151.593	151.818	11823	0	20
2025.10.15	00:00:00	151.714	151.861	151.647	151.692	4601	0	20
2025.10.15	03:00:00	151.698	151.825	151.022	151.047	16411	0	20
2025.10.15	06:00:00	151.046	151.26	150.993	151.192	7007	0	20
2025.10.15	09:00:00	151.192	151.387	150.888	151.208	17416	0	20
2025.10.15	12:00:00	151.208	151.5	151.208	151.486	14060	0	20
2025.10.15	15:00:00	151.486	151.727	151.305	151.39	23867	0	20
2025.10.15	18:00:00	151.391	151.45	151.028	151.322	19008	0	20
2025.10.15	21:00:00	151.321	151.38	151.03	151.038	10607	0	20
2025.10.16	00:00:00	151.02	151.122	150.74	150.978	5349	0	20
2025.10.16	03:00:00	150.977	151.081	150.501	150.763	17768	0	20
2025.10.16	06:00:00	150.764	151.181	150.718	151.046	10197	0	20
2025.10.16	09:00:00	151.047	151.372	150.931	151.232	18178	0	20
2025.10.16	12:00:00	151.231	151.388	151.15	151.231	13412	0	20
2025.10.16	15:00:00	151.23	151.276	150.744	150.763	24455	0	20
2025.10.16	18:00:00	150.765	150.857	150.224	150.323	27925	0	20
2025.10.16	21:00:00	150.324	150.439	150.202	150.408	16570	0	20
2025.10.17	00:00:00	150.344	150.422	150.042	150.138	7230	0	20
2025.10.17	03:00:00	150.137	150.379	150.034	150.172	18384	0	20
2025.10.17	06:00:00	150.171	150.171	149.726	149.739	11291	0	20
2025.10.17	09:00:00	149.735	149.967	149.367	149.77	29824	0	20
2025.10.17	12:00:00	149.765	150.321	149.594	150.224	25376	0	20
2025.10.17	15:00:00	150.225	150.581	150.15	150.415	36226	0	20
2025.10.17	18:00:00	150.415	150.491	150.195	150.476	18797	0	20
2025.10.17	21:00:00	150.475	150.627	150.398	150.615	10004	0	20
2025.10.20	00:00:00	150.364	150.955	150.317	150.908	6517	0	20
2025.10.20	03:00:00	150.907	151.19	150.754	150.854	14448	0	20
2025.10.20	06:00:00	150.853	150.876	150.487	150.638	9842	0	20
2025.10.20	09:00:00	150.637	150.82	150.538	150.573	18496	0	20
2025.10.20	12:00:00	150.57	150.846	150.263	150.691	13508	0	20
2025.10.20	15:00:00	150.693	150.841	150.399	150.583	17469	0	20
2025.10.20	18:00:00	150.582	150.785	150.474	150.769	9362	0	20
2025.10.20	21:00:00	150.768	150.816	150.617	150.727	5317	0	20
2025.10.21	00:00:00	150.61	150.812	150.588	150.811	4015	0	20
2025.10.21	03:00:00	150.811	151.135	150.459	151.112	15895	0	20
2025.10.21	06:00:00	151.112	151.511	150.85	151.503	16750	0	20
2025.10.21	09:00:00	151.503	151.668	151.052	151.599	21717	0	20
2025.10.21	12:00:00	151.597	152.038	151.585	151.939	15508	0	20
2025.10.21	15:00:00	151.938	152.166	151.446	151.859	26395	0	20
2025.10.21	18:00:00	151.86	151.962	151.645	151.914	12890	0	20
2025.10.21	21:00:00	151.912	151.961	151.859	151.915	5350	0	20
2025.10.22	00:00:00	151.853	151.949	151.849	151.866	2956	0	20
2025.10.22	03:00:00	151.866	151.867	151.478	151.621	12991	0	20
2025.10.22	06:00:00	151.621	151.864	151.617	151.85	5710	0	20
2025.10.22	09:00:00	151.848	151.941	151.609	151.678	19886	0	20
2025.10.22	12:00:00	151.679	151.882	151.642	151.776	14398	0	20
2025.10.22	15:00:00	151.777	152.035	151.745	151.875	22111	0	20
2025.10.22	18:00:00	151.876	151.901	151.494	151.635	18034	0	20
2025.10.22	21:00:00	151.634	152.001	151.633	151.94	7709	0	20
2025.10.23	00:00:00	151.893	151.985	151.809	151.975	5020	0	20
2025.10.23	03:00:00	151.974	152.493	151.961	152.45	12154	0	20
2025.10.23	06:00:00	152.45	152.561	152.31	152.361	6095	0	20
2025.10.23	09:00:00	152.365	152.64	152.318	152.6	13084	0	20
2025.10.23	12:00:00	152.598	152.782	152.501	152.661	9156	0	20
2025.10.23	15:00:00	152.66	152.722	152.446	152.604	17072	0	20
2025.10.23	18:00:00	152.605	152.787	152.571	152.604	9542	0	20
2025.10.23	21:00:00	152.605	152.639	152.484	152.57	5417	0	20
2025.10.24	00:00:00	152.476	152.663	152.476	152.597	3759	0	20
2025.10.24	03:00:00	152.597	152.904	152.464	152.878	10146	0	20
2025.10.24	06:00:00	152.88	153.026	152.702	152.947	6057	0	20
2025.10.24	09:00:00	152.947	153.052	152.742	152.94	12278	0	20
2025.10.24	12:00:00	152.94	152.985	152.89	152.925	7705	0	20
2025.10.24	15:00:00	152.924	153.009	152.218	152.758	25112	0	20
2025.10.24	18:00:00	152.761	152.869	152.695	152.797	8772	0	20
2025.10.24	21:00:00	152.798	152.886	152.745	152.868	5082	0	20
2025.10.26	21:00:00	152.744	153.044	152.744	153.012	631	0	29
2025.10.27	00:00:00	153.01	153.167	152.82	152.88	10595	0	20
2025.10.27	03:00:00	152.877	153.04	152.645	153.035	7937	0	20
2025.10.27	06:00:00	153.036	153.247	152.822	152.967	8645	0	20
2025.10.27	09:00:00	152.971	153.067	152.689	152.739	13150	0	20
2025.10.27	12:00:00	152.742	152.887	152.554	152.83	12283	0	20
2025.10.27	15:00:00	152.832	153.186	152.797	153.077	16112	0	20
2025.10.27	18:00:00	153.077	153.081	152.749	152.809	6604	0	20
2025.10.27	21:00:00	152.809	152.943	152.752	152.754	3496	0	20
2025.10.28	00:00:00	152.758	152.805	152.381	152.486	7670	0	20
2025.10.28	03:00:00	152.485	152.502	152.152	152.267	11135	0	20
2025.10.28	06:00:00	152.267	152.295	151.748	152.009	15341	0	20
2025.10.28	09:00:00	152.009	152.342	151.834	151.904	19214	0	20
2025.10.28	12:00:00	151.905	152.209	151.815	152.121	13510	0	20
2025.10.28	15:00:00	152.124	152.36	151.842	152.133	16381	0	20
2025.10.28	18:00:00	152.133	152.292	152.079	152.093	11802	0	20
2025.10.28	21:00:00	152.093	152.119	151.935	152.009	3795	0	20
2025.10.29	00:00:00	151.994	152.183	151.527	151.622	12543	0	20
2025.10.29	03:00:00	151.623	152.132	151.541	152.042	11548	0	20
2025.10.29	06:00:00	152.043	152.534	151.949	152.134	10217	0	20
2025.10.29	09:00:00	152.146	152.457	151.992	152.222	12887	0	20
2025.10.29	12:00:00	152.221	152.398	152.125	152.23	9359	0	20
2025.10.29	15:00:00	152.232	152.233	151.854	151.901	14083	0	20
2025.10.29	18:00:00	151.901	153.041	151.886	152.812	23393	0	20
2025.10.29	21:00:00	152.814	153.05	152.559	152.63	13909	0	20
2025.10.30	00:00:00	152.629	152.936	152.494	152.623	10048	0	20
2025.10.30	03:00:00	152.622	153.125	152.148	152.949	15169	0	20
2025.10.30	06:00:00	152.948	153.508	152.55	153.329	21293	0	20
2025.10.30	09:00:00	153.33	153.88	153.268	153.77	18488	0	20
2025.10.30	12:00:00	153.767	154.28	153.764	154.278	14242	0	20
2025.10.30	15:00:00	154.291	154.433	154.034	154.161	22080	0	20
2025.10.30	18:00:00	154.163	154.219	154.038	154.073	9126	0	20
2025.10.30	21:00:00	154.073	154.148	154.008	154.045	4233	0	20
2025.10.31	00:00:00	154.034	154.155	153.81	153.885	8224	0	20
2025.10.31	03:00:00	153.88	154.057	153.642	154.028	9014	0	20
2025.10.31	06:00:00	154.027	154.226	153.822	154.214	8637	0	20
2025.10.31	09:00:00	154.218	154.401	154.102	154.13	14113	0	20
2025.10.31	12:00:00	154.13	154.243	153.883	154.125	9724	0	20
2025.10.31	15:00:00	154.125	154.222	153.881	154.031	17812	0	20
2025.10.31	18:00:00	154.032	154.167	153.957	154.076	9976	0	20
2025.10.31	21:00:00	154.076	154.124	153.956	153.99	4160	0	20
2025.11.03	00:00:00	153.948	154.238	153.933	154.164	6467	0	20
2025.11.03	03:00:00	154.163	154.177	154.025	154.055	4614	0	20
2025.11.03	06:00:00	154.056	154.233	153.979	154.178	4546	0	20
2025.11.03	09:00:00	154.177	154.275	154.04	154.155	10055	0	20
2025.11.03	12:00:00	154.155	154.18	154.086	154.171	6225	0	20
2025.11.03	15:00:00	154.173	154.286	153.903	154.088	14431	0	20
2025.11.03	18:00:00	154.087	154.228	154.049	154.157	8221	0	20
2025.11.03	21:00:00	154.158	154.242	154.128	154.197	5527	0	20
2025.11.04	00:00:00	154.198	154.39	154.16	154.327	5990	0	20
2025.11.04	03:00:00	154.33	154.472	154.043	154.074	9373	0	20
2025.11.04	06:00:00	154.075	154.091	153.483	153.614	10679	0	20
2025.11.04	09:00:00	153.615	153.745	153.321	153.473	14108	0	20
2025.11.04	12:00:00	153.473	153.616	153.305	153.518	9090	0	20
2025.11.04	15:00:00	153.516	153.586	153.307	153.373	13226	0	20
2025.11.04	18:00:00	153.372	153.65	153.328	153.553	8842	0	20
2025.11.04	21:00:00	153.554	153.681	153.552	153.65	6874	0	20
2025.11.05	00:00:00	153.649	153.74	153.219	153.227	8736	0	20
2025.11.05	03:00:00	153.228	153.557	152.948	153.502	16803	0	20
2025.11.05	06:00:00	153.501	153.732	153.38	153.656	10053	0	20
2025.11.05	09:00:00	153.657	153.696	153.406	153.677	11296	0	20
2025.11.05	12:00:00	153.678	153.832	153.553	153.699	7209	0	20
2025.11.05	15:00:00	153.698	154.302	153.679	154.295	17707	0	20
2025.11.05	18:00:00	154.297	154.345	153.996	154.116	8034	0	20
2025.11.05	21:00:00	154.116	154.133	154.048	154.102	4807	0	20
2025.11.06	00:00:00	154.105	154.131	153.84	153.879	6314	0	20
2025.11.06	03:00:00	153.879	153.991	153.783	153.859	6749	0	20
2025.11.06	06:00:00	153.858	154.016	153.798	153.972	5816	0	20
2025.11.06	09:00:00	153.972	153.983	153.521	153.709	9947	0	20
2025.11.06	12:00:00	153.709	153.763	153.579	153.597	7684	0	20
2025.11.06	15:00:00	153.597	153.626	153.032	153.034	14983	0	20
2025.11.06	18:00:00	153.033	153.158	152.82	153.041	13389	0	20
2025.11.06	21:00:00	153.04	153.148	152.989	153.052	7044	0	20
2025.11.07	00:00:00	153.049	153.24	152.809	153.175	10842	0	20
2025.11.07	03:00:00	153.174	153.297	152.953	153.05	10376	0	20
2025.11.07	06:00:00	153.052	153.515	153.005	153.499	8536	0	20
2025.11.07	09:00:00	153.498	153.53	153.338	153.482	10738	0	20
2025.11.07	12:00:00	153.482	153.486	153.0	153.087	9356	0	20
2025.11.07	15:00:00	153.086	153.467	152.998	153.128	24115	0	20
2025.11.07	18:00:00	153.127	153.257	153.004	153.247	14120	0	20
2025.11.07	21:00:00	153.248	153.585	153.211	153.428	11290	0	20
2025.11.10	00:00:00	153.631	153.906	153.387	153.846	12208	0	20
2025.11.10	03:00:00	153.846	154.016	153.766	153.924	10222	0	20
2025.11.10	06:00:00	153.924	154.073	153.777	154.017	10972	0	20
2025.11.10	09:00:00	154.018	154.221	153.939	154.148	13375	0	20
2025.11.10	12:00:00	154.149	154.239	154.031	154.107	7248	0	20
2025.11.10	15:00:00	154.107	154.155	153.974	154.018	12935	0	20
2025.11.10	18:00:00	154.018	154.057	153.881	153.982	10486	0	20
2025.11.10	21:00:00	153.982	154.16	153.944	154.131	6028	0	20
2025.11.11	00:00:00	154.131	154.302	153.913	154.301	7266	0	20
2025.11.11	03:00:00	154.302	154.486	154.21	154.256	10119	0	20
2025.11.11	06:00:00	154.256	154.342	154.079	154.188	7726	0	20
2025.11.11	09:00:00	154.188	154.433	154.141	154.32	11179	0	20
2025.11.11	12:00:00	154.321	154.352	154.159	154.184	6532	0	20
2025.11.11	15:00:00	154.185	154.187	153.655	153.962	19487	0	20
2025.11.11	18:00:00	153.957	154.135	153.935	154.098	8354	0	20
2025.11.11	21:00:00	154.098	154.164	154.051	154.133	6146	0	20
2025.11.12	00:00:00	154.131	154.294	154.03	154.288	9757	0	20
2025.11.12	03:00:00	154.289	154.402	154.228	154.335	8350	0	20
2025.11.12	06:00:00	154.336	154.781	154.33	154.601	10861	0	20
2025.11.12	09:00:00	154.602	154.897	154.481	154.833	13174	0	20
2025.11.12	12:00:00	154.833	154.889	154.694	154.798	8834	0	20
2025.11.12	15:00:00	154.797	155.035	154.721	154.729	17254	0	20
2025.11.12	18:00:00	154.73	154.765	154.486	154.675	9688	0	20
2025.11.12	21:00:00	154.675	154.857	154.598	154.77	6330	0	20
2025.11.13	00:00:00	154.767	154.948	154.679	154.932	8089	0	20
2025.11.13	03:00:00	154.933	155.007	154.613	154.726	10408	0	20
2025.11.13	06:00:00	154.726	154.997	154.634	154.879	8013	0	20
2025.11.13	09:00:00	154.881	154.943	154.313	154.518	14330	0	20
2025.11.13	12:00:00	154.519	154.754	154.473	154.597	9286	0	20
2025.11.13	15:00:00	154.595	154.729	154.117	154.191	19981	0	20
2025.11.13	18:00:00	154.191	154.461	154.149	154.411	19576	0	20
2025.11.13	21:00:00	154.412	154.576	154.342	154.533	10766	0	20
2025.11.14	00:00:00	154.531	154.734	154.364	154.595	9067	0	20
2025.11.14	03:00:00	154.596	154.674	154.3	154.531	11701	0	20
2025.11.14	06:00:00	154.53	154.65	154.358	154.586	9257	0	20
2025.11.14	09:00:00	154.591	154.725	154.442	154.68	16999	0	20
2025.11.14	12:00:00	154.683	154.753	153.797	153.798	16259	0	20
2025.11.14	15:00:00	153.798	154.486	153.606	154.417	32962	0	20
2025.11.14	18:00:00	154.418	154.735	154.342	154.569	14705	0	20
2025.11.14	21:00:00	154.568	154.588	154.49	154.524	6973	0	20
2025.11.17	00:00:00	154.5	154.649	154.405	154.627	9913	0	20
2025.11.17	03:00:00	154.628	154.778	154.5	154.704	9162	0	20
2025.11.17	06:00:00	154.706	154.802	154.581	154.668	6613	0	20
2025.11.17	09:00:00	154.669	154.821	154.615	154.743	11828	0	20
2025.11.17	12:00:00	154.744	154.862	154.684	154.837	6721	0	20
2025.11.17	15:00:00	154.836	155.294	154.828	155.187	14613	0	20
2025.11.17	18:00:00	155.186	155.219	155.048	155.131	9118	0	20
2025.11.17	21:00:00	155.132	155.25	155.06	155.217	8109	0	20
2025.11.18	00:00:00	155.216	155.368	155.136	155.249	7655	0	20
2025.11.18	03:00:00	155.25	155.352	155.101	155.166	11628	0	20
2025.11.18	06:00:00	155.166	155.207	154.805	155.167	16116	0	20
2025.11.18	09:00:00	155.169	155.256	154.862	155.223	20772	0	20
2025.11.18	12:00:00	155.224	155.431	155.165	155.17	12919	0	20
2025.11.18	15:00:00	155.17	155.372	155.041	155.264	27929	0	20
2025.11.18	18:00:00	155.263	155.723	155.248	155.587	21100	0	20
2025.11.18	21:00:00	155.586	155.627	155.468	155.478	9807	0	20
2025.11.19	00:00:00	155.481	155.581	155.363	155.463	9161	0	20
2025.11.19	03:00:00	155.463	155.544	155.203	155.284	15972	0	20
2025.11.19	06:00:00	155.283	155.457	155.251	155.438	13116	0	20
2025.11.19	09:00:00	155.439	155.956	155.397	155.943	15534	0	20
2025.11.19	12:00:00	155.942	156.285	155.925	156.237	14038	0	20
2025.11.19	15:00:00	156.236	156.71	156.029	156.498	21148	0	21
2025.11.19	18:00:00	156.494	156.855	156.453	156.786	17572	0	21
2025.11.19	21:00:00	156.785	157.172	156.76	157.124	12020	0	21
2025.11.20	00:00:00	157.123	157.199	156.867	157.065	11369	0	21
2025.11.20	03:00:00	157.064	157.463	157.023	157.405	14657	0	21
2025.11.20	06:00:00	157.405	157.727	157.251	157.724	11438	0	21
2025.11.20	09:00:00	157.724	157.768	157.097	157.169	17400	0	21
2025.11.20	12:00:00	157.168	157.728	157.14	157.689	9416	0	21
2025.11.20	15:00:00	157.69	157.882	157.214	157.669	31163	0	21
2025.11.20	18:00:00	157.669	157.685	157.252	157.449	34501	0	21
2025.11.20	21:00:00	157.45	157.637	157.428	157.447	12696	0	21
2025.11.21	00:00:00	157.448	157.531	157.18	157.304	12671	0	21
2025.11.21	03:00:00	157.305	157.486	157.196	157.291	13178	0	21
2025.11.21	06:00:00	157.29	157.293	157.04	157.156	14062	0	21
2025.11.21	09:00:00	157.159	157.182	156.554	156.75	21412	0	21
2025.11.21	12:00:00	156.75	156.884	156.544	156.738	23076	0	21
2025.11.21	15:00:00	156.74	156.955	156.188	156.525	34150	0	21
2025.11.21	18:00:00	156.525	156.744	156.449	156.563	21489	0	21
2025.11.21	21:00:00	156.56	156.572	156.251	156.392	9720	0	21
2025.11.24	00:00:00	156.269	156.786	156.269	156.725	8739	0	21
2025.11.24	03:00:00	156.725	156.741	156.578	156.633	9028	0	21
2025.11.24	06:00:00	156.631	156.727	156.487	156.715	6803	0	21
2025.11.24	09:00:00	156.715	156.924	156.636	156.736	13700	0	21
2025.11.24	12:00:00	156.737	156.862	156.688	156.841	9467	0	21
2025.11.24	15:00:00	156.84	157.176	156.729	156.781	17579	0	21
2025.11.24	18:00:00	156.785	156.972	156.757	156.778	10333	0	21
2025.11.24	21:00:00	156.779	156.911	156.701	156.866	7214	0	21
2025.11.25	00:00:00	156.824	156.971	156.663	156.676	7334	0	21
2025.11.25	03:00:00	156.675	156.771	156.543	156.765	11230	0	21
2025.11.25	06:00:00	156.765	156.838	156.658	156.669	5733	0	21
2025.11.25	09:00:00	156.674	156.692	156.132	156.289	14508	0	21
2025.11.25	12:00:00	156.29	156.509	156.19	156.288	11508	0	21
2025.11.25	15:00:00	156.285	156.332	155.882	156.135	26559	0	21
2025.11.25	18:00:00	156.136	156.324	155.791	155.902	17468	0	21
2025.11.25	21:00:00	155.903	156.176	155.796	156.027	8083	0	21
2025.11.26	00:00:00	155.901	156.338	155.897	156.244	8232	0	21
2025.11.26	03:00:00	156.244	156.362	155.641	155.869	19587	0	21
2025.11.26	06:00:00	155.87	156.275	155.865	156.197	12722	0	21
2025.11.26	09:00:00	156.197	156.491	156.137	156.442	16566	0	21
2025.11.26	12:00:00	156.441	156.577	156.316	156.468	16323	0	21
2025.11.26	15:00:00	156.467	156.726	156.319	156.405	22352	0	21
2025.11.26	18:00:00	156.404	156.498	156.276	156.453	10303	0	21
2025.11.26	21:00:00	156.451	156.494	156.396	156.442	6461	0	21
2025.11.27	00:00:00	156.442	156.454	155.855	156.026	6715	0	21
2025.11.27	03:00:00	156.027	156.173	155.71	156.069	11813	0	21
2025.11.27	06:00:00	156.07	156.195	155.804	156.125	9650	0	21
2025.11.27	09:00:00	156.126	156.393	156.069	156.346	9805	0	21
2025.11.27	12:00:00	156.345	156.378	156.24	156.365	6169	0	21
2025.11.27	15:00:00	156.366	156.371	156.222	156.295	7445	0	21
2025.11.27	18:00:00	156.295	156.357	156.248	156.349	4562	0	21
2025.11.27	21:00:00	156.349	156.351	156.252	156.254	3090	0	21
2025.11.28	00:00:00	156.252	156.57	156.163	156.434	8109	0	21
2025.11.28	03:00:00	156.433	156.447	156.079	156.254	32888	0	21
2025.11.28	06:00:00	156.255	156.426	156.174	156.367	54192	0	21
2025.11.28	09:00:00	156.367	156.39	156.206	156.305	57940	0	21
2025.11.28	12:00:00	156.305	156.368	156.081	156.104	39628	0	21
2025.11.28	15:00:00	156.103	156.379	155.97	156.023	24419	0	21
2025.11.28	18:00:00	156.022	156.256	155.983	156.124	13559	0	21
2025.11.28	21:00:00	156.123	156.165	156.051	156.158	8868	0	21
2025.12.01	00:00:00	156.043	156.139	155.663	155.796	11480	0	21
2025.12.01	03:00:00	155.794	155.981	155.402	155.451	15889	0	21
2025.12.01	06:00:00	155.452	155.681	155.385	155.552	9613	0	21
2025.12.01	09:00:00	155.543	155.616	155.248	155.276	18086	0	21
2025.12.01	12:00:00	155.276	155.331	154.752	154.78	13109	0	21
2025.12.01	15:00:00	154.779	155.187	154.654	155.087	24312	0	21
2025.12.01	18:00:00	155.087	155.488	155.085	155.482	13378	0	21
2025.12.01	21:00:00	155.483	155.512	155.417	155.418	6536	0	21
2025.12.02	00:00:00	155.417	155.669	155.393	155.625	6431	0	21
2025.12.02	03:00:00	155.624	155.763	155.548	155.621	8381	0	21
2025.12.02	06:00:00	155.621	155.807	155.54	155.75	7728	0	21
2025.12.02	09:00:00	155.749	156.074	155.704	155.952	13464	0	21
2025.12.02	12:00:00	155.953	156.056	155.883	155.999	9303	0	21
2025.12.02	15:00:00	155.998	156.169	155.809	155.861	18501	0	21
2025.12.02	18:00:00	155.861	156.076	155.742	155.981	16121	0	21
2025.12.02	21:00:00	155.981	155.987	155.789	155.789	8991	0	21
2025.12.03	00:00:00	155.788	155.892	155.648	155.769	5632	0	21
2025.12.03	03:00:00	155.77	155.794	155.595	155.645	7427	0	21
2025.12.03	06:00:00	155.644	155.742	155.499	155.598	6925	0	21
2025.12.03	09:00:00	155.598	155.745	155.503	155.611	10765	0	21
2025.12.03	12:00:00	155.61	155.632	155.349	155.404	10197	0	21
2025.12.03	15:00:00	155.404	155.588	155.192	155.207	27310	0	21
2025.12.03	18:00:00	155.206	155.236	155.001	155.113	13354	0	21
2025.12.03	21:00:00	155.113	155.306	155.068	155.199	6506	0	21
2025.12.04	00:00:00	155.211	155.238	155.009	155.108	7341	0	21
2025.12.04	03:00:00	155.107	155.53	155.089	155.379	11255	0	21
2025.12.04	06:00:00	155.379	155.494	155.172	155.284	10843	0	21
2025.12.04	09:00:00	155.283	155.342	154.761	154.802	17221	0	21
2025.12.04	12:00:00	154.805	154.88	154.497	154.658	12834	0	21
2025.12.04	15:00:00	154.659	155.043	154.546	154.625	23735	0	21
2025.12.04	18:00:00	154.623	154.981	154.622	154.975	13704	0	21
2025.12.04	21:00:00	154.975	155.13	154.944	155.064	9926	0	21
2025.12.05	00:00:00	155.064	155.22	154.94	154.957	7131	0	21
2025.12.05	03:00:00	154.957	155.147	154.904	155.109	7856	0	21
2025.12.05	06:00:00	155.108	155.113	154.447	154.557	12623	0	21
2025.12.05	09:00:00	154.555	154.954	154.332	154.904	16356	0	21
2025.12.05	12:00:00	154.905	155.251	154.878	155.16	13852	0	21
2025.12.05	15:00:00	155.164	155.345	155.094	155.242	21161	0	21
2025.12.05	18:00:00	155.243	155.482	155.196	155.271	13210	0	21
2025.12.05	21:00:00	155.27	155.356	155.252	155.341	6165	0	21
