<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.09	04:00:00	152.694	152.755	152.397	152.459	11450	0	20
2025.10.09	08:00:00	152.461	153.209	152.456	152.791	22325	0	20
2025.10.09	12:00:00	152.79	152.845	152.465	152.737	20422	0	20
2025.10.09	16:00:00	152.735	153.221	152.099	152.992	32838	0	20
2025.10.09	20:00:00	152.993	153.203	152.898	153.059	15828	0	20
2025.10.10	00:00:00	152.951	153.262	152.9	152.946	11918	0	20
2025.10.10	04:00:00	152.945	153.04	152.628	152.742	11961	0	20
2025.10.10	08:00:00	152.742	152.939	152.366	152.635	26508	0	20
2025.10.10	12:00:00	152.635	152.836	152.507	152.546	17060	0	20
2025.10.10	16:00:00	152.547	152.701	151.494	151.878	43680	0	20
2025.10.10	20:00:00	151.877	151.937	151.154	151.162	22272	0	20
2025.10.13	00:00:00	151.847	152.267	151.729	151.834	20240	0	20
2025.10.13	04:00:00	151.835	152.003	151.798	151.901	13926	0	20
2025.10.13	08:00:00	151.896	152.438	151.712	152.33	20880	0	20
2025.10.13	12:00:00	152.331	152.359	151.968	152.204	18367	0	20
2025.10.13	16:00:00	152.204	152.438	152.094	152.269	21296	0	20
2025.10.13	20:00:00	152.27	152.34	152.208	152.28	8244	0	20
2025.10.14	00:00:00	152.144	152.603	152.105	152.456	10321	0	20
2025.10.14	04:00:00	152.455	152.489	151.771	151.849	18636	0	20
2025.10.14	08:00:00	151.849	152.114	151.606	151.966	31888	0	20
2025.10.14	12:00:00	151.965	152.143	151.851	152.036	21322	0	20
2025.10.14	16:00:00	152.035	152.152	151.657	151.724	34376	0	20
2025.10.14	20:00:00	151.725	151.858	151.593	151.818	15815	0	20
2025.10.15	00:00:00	151.714	151.861	151.485	151.553	11145	0	20
2025.10.15	04:00:00	151.544	151.594	150.993	151.236	14132	0	20
2025.10.15	08:00:00	151.243	151.387	150.888	151.208	20158	0	20
2025.10.15	12:00:00	151.208	151.676	151.208	151.625	22872	0	20
2025.10.15	16:00:00	151.626	151.727	151.028	151.181	28037	0	20
2025.10.15	20:00:00	151.182	151.38	151.03	151.038	16633	0	20
2025.10.16	00:00:00	151.02	151.122	150.501	150.696	13409	0	20
2025.10.16	04:00:00	150.698	151.102	150.502	151.029	14880	0	20
2025.10.16	08:00:00	151.029	151.372	150.931	151.232	23203	0	20
2025.10.16	12:00:00	151.231	151.388	151.022	151.088	20066	0	20
2025.10.16	16:00:00	151.086	151.276	150.224	150.388	34498	0	20
2025.10.16	20:00:00	150.389	150.461	150.202	150.408	27798	0	20
2025.10.17	00:00:00	150.344	150.422	150.034	150.219	14344	0	20
2025.10.17	04:00:00	150.219	150.379	149.883	149.953	18392	0	20
2025.10.17	08:00:00	149.953	149.967	149.367	149.77	33993	0	20
2025.10.17	12:00:00	149.765	150.532	149.594	150.374	36816	0	20
2025.10.17	16:00:00	150.374	150.581	150.15	150.398	38520	0	20
2025.10.17	20:00:00	150.398	150.627	150.355	150.615	15067	0	20
2025.10.20	00:00:00	150.364	150.968	150.317	150.899	12869	0	20
2025.10.20	04:00:00	150.898	151.19	150.503	150.588	13678	0	20
2025.10.20	08:00:00	150.588	150.82	150.487	150.573	22756	0	20
2025.10.20	12:00:00	150.57	150.846	150.263	150.663	18923	0	20
2025.10.20	16:00:00	150.663	150.841	150.399	150.664	19364	0	20
2025.10.20	20:00:00	150.67	150.816	150.617	150.727	7369	0	20
2025.10.21	00:00:00	150.61	150.84	150.459	150.645	10448	0	20
2025.10.21	04:00:00	150.644	151.228	150.516	151.064	17294	0	20
2025.10.21	08:00:00	151.065	151.668	150.85	151.599	30635	0	20
2025.10.21	12:00:00	151.597	152.166	151.585	152.018	22749	0	20
2025.10.21	16:00:00	152.019	152.079	151.446	151.845	28649	0	20
2025.10.21	20:00:00	151.845	151.962	151.806	151.915	8745	0	20
2025.10.22	00:00:00	151.853	151.949	151.593	151.618	9300	0	20
2025.10.22	04:00:00	151.61	151.864	151.478	151.749	10440	0	20
2025.10.22	08:00:00	151.748	151.941	151.609	151.678	21803	0	20
2025.10.22	12:00:00	151.679	151.958	151.642	151.917	22030	0	20
2025.10.22	16:00:00	151.918	152.035	151.494	151.753	27583	0	20
2025.10.22	20:00:00	151.752	152.001	151.594	151.94	12639	0	20
2025.10.23	00:00:00	151.893	152.251	151.809	152.141	10558	0	20
2025.10.23	04:00:00	152.141	152.561	152.105	152.401	10521	0	20
2025.10.23	08:00:00	152.402	152.64	152.31	152.6	15274	0	20
2025.10.23	12:00:00	152.598	152.782	152.446	152.525	13564	0	20
2025.10.23	16:00:00	152.526	152.787	152.466	152.708	19880	0	20
2025.10.23	20:00:00	152.709	152.757	152.484	152.57	7743	0	20
2025.10.24	00:00:00	152.476	152.663	152.464	152.639	7980	0	20
2025.10.24	04:00:00	152.638	152.904	152.629	152.878	9328	0	20
2025.10.24	08:00:00	152.879	153.052	152.742	152.94	14932	0	20
2025.10.24	12:00:00	152.94	152.985	152.218	152.663	16813	0	20
2025.10.24	16:00:00	152.664	153.009	152.586	152.829	22931	0	20
2025.10.24	20:00:00	152.829	152.886	152.739	152.868	6927	0	20
2025.10.26	20:00:00	152.744	153.044	152.744	153.012	631	0	29
2025.10.27	00:00:00	153.01	153.167	152.645	152.824	14926	0	20
2025.10.27	04:00:00	152.825	153.247	152.813	153.118	8393	0	20
2025.10.27	08:00:00	153.113	153.126	152.689	152.739	17008	0	20
2025.10.27	12:00:00	152.742	153.186	152.554	153.099	18540	0	20
2025.10.27	16:00:00	153.099	153.18	152.931	153.05	14301	0	20
2025.10.27	20:00:00	153.046	153.062	152.749	152.754	5654	0	20
2025.10.28	00:00:00	152.758	152.805	152.254	152.388	12709	0	20
2025.10.28	04:00:00	152.39	152.462	151.748	151.902	16796	0	20
2025.10.28	08:00:00	151.901	152.342	151.801	151.904	23855	0	20
2025.10.28	12:00:00	151.905	152.36	151.815	152.182	19740	0	20
2025.10.28	16:00:00	152.181	152.292	151.842	152.164	19121	0	20
2025.10.28	20:00:00	152.164	152.234	151.935	152.009	6627	0	20
2025.10.29	00:00:00	151.994	152.183	151.527	151.881	18618	0	20
2025.10.29	04:00:00	151.882	152.534	151.88	152.353	11813	0	20
2025.10.29	08:00:00	152.352	152.457	151.992	152.222	16764	0	20
2025.10.29	12:00:00	152.221	152.398	151.854	151.989	14316	0	20
2025.10.29	16:00:00	151.99	152.306	151.886	152.248	16863	0	20
2025.10.29	20:00:00	152.248	153.05	152.174	152.63	29565	0	20
2025.10.30	00:00:00	152.629	152.936	152.439	152.532	14914	0	20
2025.10.30	04:00:00	152.533	153.125	152.148	153.027	24075	0	20
2025.10.30	08:00:00	153.028	153.88	152.923	153.77	26009	0	20
2025.10.30	12:00:00	153.767	154.433	153.764	154.188	22083	0	20
2025.10.30	16:00:00	154.186	154.33	154.034	154.09	21101	0	20
2025.10.30	20:00:00	154.089	154.148	154.008	154.045	6497	0	20
2025.10.31	00:00:00	154.034	154.155	153.642	153.821	12717	0	20
2025.10.31	04:00:00	153.82	154.057	153.731	153.903	9514	0	20
2025.10.31	08:00:00	153.899	154.401	153.874	154.13	17757	0	20
2025.10.31	12:00:00	154.13	154.243	153.883	154.067	15911	0	20
2025.10.31	16:00:00	154.068	154.167	153.881	154.084	19359	0	20
2025.10.31	20:00:00	154.086	154.124	153.956	153.99	6402	0	20
2025.11.03	00:00:00	153.948	154.238	153.933	154.105	8268	0	20
2025.11.03	04:00:00	154.106	154.124	153.979	154.112	5581	0	20
2025.11.03	08:00:00	154.112	154.275	154.04	154.155	11833	0	20
2025.11.03	12:00:00	154.155	154.286	154.086	154.238	9988	0	20
2025.11.03	16:00:00	154.239	154.261	153.903	154.143	17111	0	20
2025.11.03	20:00:00	154.144	154.242	154.106	154.197	7305	0	20
2025.11.04	00:00:00	154.198	154.472	154.16	154.319	10331	0	20
2025.11.04	04:00:00	154.32	154.347	153.677	153.721	11249	0	20
2025.11.04	08:00:00	153.721	153.78	153.321	153.473	18570	0	20
2025.11.04	12:00:00	153.473	153.616	153.305	153.377	12335	0	20
2025.11.04	16:00:00	153.376	153.631	153.328	153.58	16841	0	20
2025.11.04	20:00:00	153.58	153.681	153.537	153.65	8856	0	20
2025.11.05	00:00:00	153.649	153.74	152.948	153.153	16288	0	20
2025.11.05	04:00:00	153.15	153.557	153.054	153.51	15904	0	20
2025.11.05	08:00:00	153.51	153.732	153.406	153.677	14696	0	20
2025.11.05	12:00:00	153.678	153.98	153.553	153.97	11784	0	20
2025.11.05	16:00:00	153.97	154.345	153.886	154.066	19456	0	20
2025.11.05	20:00:00	154.066	154.133	153.996	154.102	6517	0	20
2025.11.06	00:00:00	154.105	154.131	153.792	153.861	9593	0	20
2025.11.06	04:00:00	153.861	154.016	153.783	153.874	7127	0	20
2025.11.06	08:00:00	153.875	153.996	153.521	153.709	12106	0	20
2025.11.06	12:00:00	153.709	153.763	153.395	153.492	11416	0	20
2025.11.06	16:00:00	153.493	153.577	152.82	153.003	20965	0	20
2025.11.06	20:00:00	153.003	153.148	152.908	153.052	10719	0	20
2025.11.07	00:00:00	153.049	153.297	152.809	153.119	16090	0	20
2025.11.07	04:00:00	153.118	153.357	152.953	153.341	10680	0	20
2025.11.07	08:00:00	153.341	153.53	153.338	153.482	13722	0	20
2025.11.07	12:00:00	153.482	153.486	152.998	153.348	15466	0	20
2025.11.07	16:00:00	153.348	153.467	153.004	153.086	28886	0	20
2025.11.07	20:00:00	153.085	153.585	153.025	153.428	14529	0	20
2025.11.10	00:00:00	153.631	153.94	153.387	153.822	16912	0	20
2025.11.10	04:00:00	153.822	154.06	153.777	153.932	12413	0	20
2025.11.10	08:00:00	153.931	154.221	153.892	154.148	17452	0	20
2025.11.10	12:00:00	154.149	154.239	153.974	154.049	10796	0	20
2025.11.10	16:00:00	154.05	154.155	153.881	153.945	17425	0	20
2025.11.10	20:00:00	153.946	154.16	153.914	154.131	8476	0	20
2025.11.11	00:00:00	154.131	154.486	153.913	154.313	11753	0	20
2025.11.11	04:00:00	154.313	154.382	154.079	154.118	10939	0	20
2025.11.11	08:00:00	154.118	154.433	154.079	154.32	13598	0	20
2025.11.11	12:00:00	154.321	154.352	153.655	153.766	13630	0	20
2025.11.11	16:00:00	153.765	154.123	153.692	154.065	18807	0	20
2025.11.11	20:00:00	154.064	154.164	154.04	154.133	8082	0	20
2025.11.12	00:00:00	154.131	154.341	154.03	154.312	13647	0	20
2025.11.12	04:00:00	154.318	154.781	154.228	154.632	13059	0	20
2025.11.12	08:00:00	154.641	154.897	154.481	154.833	15436	0	20
2025.11.12	12:00:00	154.833	154.983	154.694	154.931	13346	0	20
2025.11.12	16:00:00	154.931	155.035	154.486	154.586	20270	0	20
2025.11.12	20:00:00	154.587	154.857	154.57	154.77	8490	0	20
2025.11.13	00:00:00	154.767	155.007	154.679	154.723	13082	0	20
2025.11.13	04:00:00	154.722	154.991	154.613	154.943	10272	0	20
2025.11.13	08:00:00	154.946	154.997	154.313	154.518	17486	0	20
2025.11.13	12:00:00	154.519	154.754	154.473	154.637	14214	0	20
2025.11.13	16:00:00	154.637	154.666	154.117	154.307	29543	0	20
2025.11.13	20:00:00	154.306	154.576	154.264	154.533	15852	0	20
2025.11.14	00:00:00	154.531	154.734	154.364	154.495	13918	0	20
2025.11.14	04:00:00	154.494	154.566	154.3	154.471	12241	0	20
2025.11.14	08:00:00	154.472	154.725	154.42	154.68	20865	0	20
2025.11.14	12:00:00	154.683	154.753	153.606	154.075	27369	0	20
2025.11.14	16:00:00	154.075	154.735	153.972	154.631	32809	0	20
2025.11.14	20:00:00	154.63	154.652	154.49	154.524	10721	0	20
2025.11.17	00:00:00	154.5	154.649	154.405	154.565	13794	0	20
2025.11.17	04:00:00	154.565	154.778	154.561	154.678	8761	0	20
2025.11.17	08:00:00	154.678	154.821	154.615	154.743	14961	0	20
2025.11.17	12:00:00	154.744	154.907	154.684	154.88	9861	0	20
2025.11.17	16:00:00	154.878	155.294	154.855	155.148	18123	0	20
2025.11.17	20:00:00	155.148	155.25	155.06	155.217	10577	0	20
2025.11.18	00:00:00	155.216	155.368	155.135	155.19	12269	0	20
2025.11.18	04:00:00	155.191	155.275	154.805	155.073	17720	0	20
2025.11.18	08:00:00	155.075	155.256	154.859	155.223	26182	0	20
2025.11.18	12:00:00	155.224	155.431	155.052	155.16	20565	0	20
2025.11.18	16:00:00	155.159	155.685	155.041	155.682	35282	0	20
2025.11.18	20:00:00	155.682	155.723	155.468	155.478	15908	0	20
2025.11.19	00:00:00	155.481	155.581	155.363	155.487	15403	0	20
2025.11.19	04:00:00	155.486	155.544	155.203	155.358	19103	0	20
2025.11.19	08:00:00	155.358	155.956	155.315	155.943	19277	0	20
2025.11.19	12:00:00	155.942	156.285	155.925	156.273	18966	0	20
2025.11.19	16:00:00	156.272	156.855	156.253	156.743	29385	0	21
2025.11.19	20:00:00	156.74	157.172	156.68	157.124	16427	0	21
2025.11.20	00:00:00	157.123	157.425	156.867	157.412	17708	0	21
2025.11.20	04:00:00	157.412	157.561	157.251	157.547	15102	0	21
2025.11.20	08:00:00	157.548	157.768	157.097	157.169	22054	0	21
2025.11.20	12:00:00	157.168	157.869	157.14	157.561	21293	0	21
2025.11.20	16:00:00	157.561	157.882	157.252	157.506	45934	0	21
2025.11.20	20:00:00	157.507	157.685	157.416	157.447	20549	0	21
2025.11.21	00:00:00	157.448	157.531	157.18	157.476	17687	0	21
2025.11.21	04:00:00	157.476	157.479	157.073	157.215	17183	0	21
2025.11.21	08:00:00	157.216	157.246	156.554	156.75	26453	0	21
2025.11.21	12:00:00	156.75	156.884	156.544	156.803	30649	0	21
2025.11.21	16:00:00	156.803	156.955	156.188	156.53	43171	0	21
2025.11.21	20:00:00	156.531	156.632	156.251	156.392	14615	0	21
2025.11.24	00:00:00	156.269	156.786	156.269	156.711	13040	0	21
2025.11.24	04:00:00	156.708	156.725	156.487	156.57	9162	0	21
2025.11.24	08:00:00	156.571	156.924	156.533	156.736	16068	0	21
2025.11.24	12:00:00	156.737	156.975	156.688	156.904	13374	0	21
2025.11.24	16:00:00	156.905	157.176	156.729	156.874	21265	0	21
2025.11.24	20:00:00	156.874	156.911	156.701	156.866	9954	0	21
2025.11.25	00:00:00	156.824	156.971	156.543	156.641	12521	0	21
2025.11.25	04:00:00	156.641	156.838	156.596	156.722	8730	0	21
2025.11.25	08:00:00	156.723	156.787	156.132	156.289	17554	0	21
2025.11.25	12:00:00	156.29	156.509	156.017	156.135	19460	0	21
2025.11.25	16:00:00	156.133	156.324	155.791	155.888	31377	0	21
2025.11.25	20:00:00	155.887	156.176	155.796	156.027	12781	0	21
2025.11.26	00:00:00	155.901	156.362	155.801	155.933	16080	0	21
2025.11.26	04:00:00	155.935	156.173	155.641	156.102	19644	0	21
2025.11.26	08:00:00	156.103	156.491	156.038	156.442	21383	0	21
2025.11.26	12:00:00	156.441	156.677	156.316	156.651	24899	0	21
2025.11.26	16:00:00	156.652	156.726	156.276	156.395	21169	0	21
2025.11.26	20:00:00	156.395	156.498	156.335	156.442	9371	0	21
2025.11.27	00:00:00	156.442	156.454	155.71	156.041	12902	0	21
2025.11.27	04:00:00	156.034	156.173	155.804	155.98	11665	0	21
2025.11.27	08:00:00	155.979	156.393	155.902	156.346	13416	0	21
2025.11.27	12:00:00	156.345	156.378	156.234	156.254	8665	0	21
2025.11.27	16:00:00	156.253	156.356	156.222	156.318	8802	0	21
2025.11.27	20:00:00	156.318	156.357	156.252	156.254	3799	0	21
2025.11.28	00:00:00	156.252	156.57	156.163	156.367	12195	0	21
2025.11.28	04:00:00	156.366	156.391	156.079	156.332	66388	0	21
2025.11.28	08:00:00	156.332	156.426	156.206	156.305	74546	0	21
2025.11.28	12:00:00	156.305	156.368	155.993	156.009	50384	0	21
2025.11.28	16:00:00	156.009	156.379	155.97	156.198	23564	0	21
2025.11.28	20:00:00	156.202	156.226	156.051	156.158	12526	0	21
2025.12.01	00:00:00	156.043	156.139	155.471	155.63	20244	0	21
2025.12.01	04:00:00	155.63	155.643	155.385	155.58	13209	0	21
2025.12.01	08:00:00	155.582	155.681	155.248	155.276	21615	0	21
2025.12.01	12:00:00	155.276	155.331	154.654	154.832	20744	0	21
2025.12.01	16:00:00	154.833	155.373	154.825	155.34	27195	0	21
2025.12.01	20:00:00	155.338	155.512	155.329	155.418	9396	0	21
2025.12.02	00:00:00	155.417	155.763	155.393	155.62	10405	0	21
2025.12.02	04:00:00	155.62	155.723	155.54	155.643	8716	0	21
2025.12.02	08:00:00	155.642	156.074	155.628	155.952	16883	0	21
2025.12.02	12:00:00	155.953	156.062	155.883	155.964	13760	0	21
2025.12.02	16:00:00	155.963	156.169	155.742	155.933	25640	0	21
2025.12.02	20:00:00	155.933	156.008	155.789	155.789	13516	0	21
2025.12.03	00:00:00	155.788	155.892	155.595	155.645	8953	0	21
2025.12.03	04:00:00	155.646	155.794	155.617	155.681	7806	0	21
2025.12.03	08:00:00	155.681	155.745	155.499	155.611	13990	0	21
2025.12.03	12:00:00	155.61	155.632	155.192	155.478	17158	0	21
2025.12.03	16:00:00	155.478	155.588	155.001	155.115	30238	0	21
2025.12.03	20:00:00	155.114	155.306	155.063	155.199	9971	0	21
2025.12.04	00:00:00	155.211	155.398	155.009	155.25	12066	0	21
2025.12.04	04:00:00	155.249	155.53	155.172	155.211	13624	0	21
2025.12.04	08:00:00	155.21	155.439	154.761	154.802	20970	0	21
2025.12.04	12:00:00	154.805	155.043	154.497	154.791	20321	0	21
2025.12.04	16:00:00	154.792	154.954	154.546	154.924	25666	0	21
2025.12.04	20:00:00	154.925	155.13	154.884	155.064	14212	0	21
2025.12.05	00:00:00	155.064	155.22	154.904	155.005	10850	0	21
2025.12.05	04:00:00	155.004	155.147	154.533	154.589	12290	0	21
2025.12.05	08:00:00	154.588	154.954	154.332	154.904	20826	0	21
2025.12.05	12:00:00	154.905	155.251	154.878	155.185	19812	0	21
2025.12.05	16:00:00	155.184	155.482	155.103	155.275	25790	0	21
2025.12.05	20:00:00	155.275	155.356	155.229	155.341	8786	0	21
2025.12.08	00:00:00	155.146	155.37	154.9	154.907	12465	0	21
2025.12.08	04:00:00	154.904	155.257	154.888	155.189	10586	0	21
2025.12.08	08:00:00	155.19	155.532	155.093	155.465	17551	0	21
2025.12.08	12:00:00	155.464	155.65	155.398	155.616	17889	0	21
2025.12.08	16:00:00	155.616	155.973	155.381	155.739	25397	0	21
2025.12.08	20:00:00	155.738	155.949	155.693	155.905	9137	0	21
2025.12.09	00:00:00	155.901	156.025	155.756	155.785	9148	0	21
2025.12.09	04:00:00	155.786	156.099	155.732	155.998	9323	0	21
2025.12.09	08:00:00	155.997	156.42	155.95	156.074	20762	0	21
2025.12.09	12:00:00	156.075	156.503	156.034	156.332	20686	0	21
2025.12.09	16:00:00	156.331	156.914	156.302	156.906	26845	0	21
2025.12.09	20:00:00	156.908	156.943	156.797	156.84	7690	0	21
2025.12.10	00:00:00	156.842	156.924	156.657	156.696	9653	0	21
2025.12.10	04:00:00	156.697	156.713	156.547	156.694	6932	0	21
2025.12.10	08:00:00	156.694	156.877	156.568	156.807	12489	0	21
2025.12.10	12:00:00	156.808	156.847	156.54	156.541	13476	0	21
2025.12.10	16:00:00	156.54	156.617	156.234	156.294	17774	0	21
2025.12.10	20:00:00	156.296	156.665	155.783	155.992	28613	0	21
2025.12.11	00:00:00	155.851	156.014	155.559	155.708	13812	0	21
2025.12.11	04:00:00	155.707	156.062	155.477	156.053	13990	0	21
2025.12.11	08:00:00	156.05	156.152	155.773	155.853	18997	0	21
2025.12.11	12:00:00	155.853	155.937	155.216	155.271	22521	0	21
2025.12.11	16:00:00	155.271	155.283	154.936	155.227	25786	0	21
2025.12.11	20:00:00	155.227	155.661	155.201	155.551	12957	0	21
2025.12.12	00:00:00	155.551	155.76	155.435	155.657	11488	0	21
2025.12.12	04:00:00	155.657	155.759	155.621	155.73	6539	0	21
2025.12.12	08:00:00	155.731	155.9	155.529	155.876	15638	0	21
2025.12.12	12:00:00	155.877	156.116	155.761	156.036	13629	0	21
2025.12.12	16:00:00	156.036	156.09	155.663	155.774	25620	0	21
2025.12.12	20:00:00	155.773	155.928	155.706	155.799	9864	0	21
2025.12.15	00:00:00	155.743	155.975	155.593	155.6	8284	0	21
2025.12.15	04:00:00	155.599	155.638	155.022	155.023	12490	0	21
2025.12.15	08:00:00	155.024	155.283	154.929	154.955	17371	0	21
2025.12.15	12:00:00	154.956	155.147	154.842	155.147	13487	0	21
2025.12.15	16:00:00	155.156	155.356	154.826	155.296	22474	0	21
2025.12.15	20:00:00	155.296	155.388	155.165	155.182	7546	0	21
2025.12.16	00:00:00	155.186	155.286	154.723	154.851	16434	0	21
2025.12.16	04:00:00	154.851	154.911	154.673	154.83	13285	0	21
2025.12.16	08:00:00	154.831	154.967	154.76	154.825	16688	0	21
2025.12.16	12:00:00	154.824	154.894	154.381	154.703	21501	0	21
2025.12.16	16:00:00	154.702	154.987	154.451	154.67	34060	0	21
2025.12.16	20:00:00	154.669	154.908	154.558	154.687	14260	0	21
2025.12.17	00:00:00	154.687	154.862	154.497	154.662	13214	0	21
2025.12.17	04:00:00	154.662	155.159	154.662	155.14	14194	0	21
2025.12.17	08:00:00	155.14	155.586	155.115	155.52	19380	0	21
2025.12.17	12:00:00	155.521	155.626	155.374	155.426	16786	0	21
2025.12.17	16:00:00	155.427	155.62	155.341	155.521	24782	0	21
2025.12.17	20:00:00	155.524	155.738	155.484	155.652	9108	0	21
2025.12.18	00:00:00	155.645	155.761	155.412	155.759	11980	0	21
2025.12.18	04:00:00	155.759	155.875	155.649	155.799	10120	0	21
2025.12.18	08:00:00	155.798	155.944	155.756	155.923	14751	0	21
2025.12.18	12:00:00	155.919	155.963	155.295	155.584	21054	0	21
2025.12.18	16:00:00	155.581	155.682	155.271	155.631	27765	0	21
2025.12.18	20:00:00	155.63	155.702	155.483	155.527	9894	0	21
2025.12.19	00:00:00	155.521	155.781	155.418	155.73	8913	0	21
2025.12.19	04:00:00	155.729	156.155	155.569	155.983	17685	0	21
2025.12.19	08:00:00	155.983	157.201	155.839	157.188	28647	0	21
2025.12.19	12:00:00	157.191	157.388	157.12	157.312	19241	0	21
2025.12.19	16:00:00	157.311	157.657	156.92	157.426	26564	0	21
2025.12.19	20:00:00	157.427	157.767	157.389	157.714	12557	0	21
2025.12.22	00:00:00	157.664	157.691	157.242	157.282	17489	0	21
2025.12.22	04:00:00	157.281	157.458	157.218	157.352	11740	0	21
2025.12.22	08:00:00	157.351	157.559	157.261	157.446	14471	0	21
2025.12.22	12:00:00	157.446	157.452	156.854	157.176	16149	0	21
2025.12.22	16:00:00	157.173	157.21	156.695	156.835	21592	0	21
2025.12.22	20:00:00	156.835	157.044	156.835	157.031	9806	0	21
2025.12.23	00:00:00	157.031	157.046	156.41	156.449	12658	0	21
2025.12.23	04:00:00	156.449	156.469	155.9	156.0	16384	0	21
2025.12.23	08:00:00	155.998	156.177	155.641	155.956	22303	0	21
2025.12.23	12:00:00	155.955	156.353	155.855	156.326	19997	0	21
2025.12.23	16:00:00	156.325	156.532	156.195	156.285	23698	0	21
2025.12.23	20:00:00	156.283	156.331	156.167	156.194	9170	0	21
2025.12.24	00:00:00	156.147	156.269	155.587	155.643	17418	0	21
2025.12.24	04:00:00	155.641	156.053	155.544	155.786	14422	0	21
2025.12.24	08:00:00	155.786	155.96	155.651	155.822	19788	0	21
2025.12.24	12:00:00	155.825	156.059	155.809	156.0	18358	0	21
2025.12.24	16:00:00	155.999	156.024	155.667	155.958	20489	0	21
2025.12.26	08:00:00	156.19	156.457	156.074	156.448	11942	0	21
2025.12.26	12:00:00	156.452	156.475	156.215	156.313	13094	0	21
2025.12.26	16:00:00	156.31	156.72	156.265	156.557	19962	0	21
2025.12.26	20:00:00	156.558	156.59	156.423	156.551	12813	0	21
2025.12.29	00:00:00	156.442	156.53	156.045	156.3	16366	0	21
2025.12.29	04:00:00	156.301	156.501	156.23	156.294	12255	0	21
2025.12.29	08:00:00	156.3	156.389	156.04	156.316	17681	0	21
2025.12.29	12:00:00	156.317	156.411	156.183	156.219	17498	0	21
2025.12.29	16:00:00	156.219	156.279	155.905	156.174	20788	0	21
2025.12.29	20:00:00	156.173	156.237	155.975	156.022	7490	0	21
2025.12.30	00:00:00	156.023	156.315	155.915	156.209	11993	0	21
2025.12.30	04:00:00	156.209	156.327	156.001	156.03	10501	0	21
2025.12.30	08:00:00	156.032	156.096	155.844	155.912	15222	0	21
2025.12.30	12:00:00	155.916	156.2	155.732	156.184	14796	0	21
2025.12.30	16:00:00	156.184	156.554	156.111	156.323	15977	0	21
2025.12.30	20:00:00	156.323	156.513	156.297	156.372	8720	0	21
2025.12.31	00:00:00	156.372	156.454	156.258	156.42	6464	0	21
2025.12.31	04:00:00	156.421	156.626	156.412	156.58	7831	0	21
2025.12.31	08:00:00	156.58	156.641	156.495	156.619	11207	0	21
