<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.06	01:00:00	149.102	149.321	149.028	149.196	3784	0	20
2025.10.06	01:30:00	149.192	149.385	149.178	149.316	2020	0	20
2025.10.06	02:00:00	149.31	149.403	149.225	149.387	3589	0	20
2025.10.06	02:30:00	149.388	149.648	149.387	149.572	4296	0	20
2025.10.06	03:00:00	149.566	149.761	149.437	149.721	5486	0	20
2025.10.06	03:30:00	149.722	149.854	149.576	149.695	3942	0	20
2025.10.06	04:00:00	149.697	149.796	149.575	149.764	2817	0	20
2025.10.06	04:30:00	149.766	149.821	149.608	149.761	2879	0	20
2025.10.06	05:00:00	149.762	149.849	149.706	149.832	1846	0	20
2025.10.06	05:30:00	149.832	149.908	149.828	149.861	1282	0	20
2025.10.06	06:00:00	149.86	149.96	149.811	149.951	1500	0	20
2025.10.06	06:30:00	149.951	150.091	149.9	150.05	1945	0	20
2025.10.06	07:00:00	150.051	150.165	149.837	150.13	2514	0	20
2025.10.06	07:30:00	150.13	150.333	150.127	150.303	2802	0	20
2025.10.06	08:00:00	150.306	150.352	150.241	150.335	2059	0	20
2025.10.06	08:30:00	150.334	150.425	150.215	150.247	1880	0	20
2025.10.06	09:00:00	150.244	150.339	150.093	150.122	2863	0	20
2025.10.06	09:30:00	150.123	150.266	149.999	150.021	4219	0	20
2025.10.06	10:00:00	150.022	150.125	149.94	150.012	3593	0	20
2025.10.06	10:30:00	150.018	150.208	149.974	150.019	5850	0	20
2025.10.06	11:00:00	150.016	150.299	149.985	150.23	4393	0	20
2025.10.06	11:30:00	150.229	150.387	150.226	150.357	2600	0	20
2025.10.06	12:00:00	150.358	150.422	150.289	150.362	2542	0	20
2025.10.06	12:30:00	150.367	150.467	150.341	150.365	2166	0	20
2025.10.06	13:00:00	150.366	150.424	150.308	150.38	2090	0	20
2025.10.06	13:30:00	150.381	150.418	150.268	150.272	2260	0	20
2025.10.06	14:00:00	150.272	150.396	150.265	150.288	2732	0	20
2025.10.06	14:30:00	150.287	150.377	150.209	150.361	2941	0	20
2025.10.06	15:00:00	150.363	150.379	149.819	149.936	6034	0	20
2025.10.06	15:30:00	149.936	149.969	149.742	149.773	4958	0	20
2025.10.06	16:00:00	149.771	149.973	149.744	149.957	3407	0	20
2025.10.06	16:30:00	149.957	150.071	149.829	149.923	4707	0	20
2025.10.06	17:00:00	149.924	150.047	149.79	150.006	3950	0	20
2025.10.06	17:30:00	150.001	150.104	149.899	149.951	4127	0	20
2025.10.06	18:00:00	149.952	150.081	149.911	150.059	3231	0	20
2025.10.06	18:30:00	150.06	150.102	150.011	150.015	2030	0	20
2025.10.06	19:00:00	150.015	150.124	149.945	150.121	1714	0	20
2025.10.06	19:30:00	150.124	150.163	150.111	150.151	1098	0	20
2025.10.06	20:00:00	150.149	150.158	150.071	150.147	1297	0	20
2025.10.06	20:30:00	150.15	150.228	150.136	150.196	1122	0	20
2025.10.06	21:00:00	150.195	150.23	150.151	150.165	836	0	20
2025.10.06	21:30:00	150.166	150.311	150.165	150.288	1132	0	20
2025.10.06	22:00:00	150.287	150.31	150.219	150.229	930	0	20
2025.10.06	22:30:00	150.228	150.326	150.214	150.313	837	0	20
2025.10.06	23:00:00	150.312	150.335	150.275	150.304	683	0	20
2025.10.06	23:30:00	150.305	150.386	150.305	150.338	600	0	22
2025.10.07	00:00:00	150.238	150.296	150.19	150.222	176	0	76
2025.10.07	00:30:00	150.222	150.233	150.206	150.229	221	0	75
2025.10.07	01:00:00	150.241	150.314	150.239	150.304	1555	0	25
2025.10.07	01:30:00	150.303	150.376	150.289	150.309	1281	0	20
2025.10.07	02:00:00	150.305	150.381	150.254	150.365	994	0	20
2025.10.07	02:30:00	150.37	150.384	150.273	150.352	1537	0	20
2025.10.07	03:00:00	150.35	150.608	150.348	150.504	3308	0	20
2025.10.07	03:30:00	150.504	150.586	150.412	150.48	2331	0	20
2025.10.07	04:00:00	150.48	150.603	150.356	150.399	1723	0	20
2025.10.07	04:30:00	150.399	150.513	150.387	150.496	1059	0	20
2025.10.07	05:00:00	150.496	150.501	150.328	150.425	1264	0	20
2025.10.07	05:30:00	150.424	150.524	150.404	150.52	701	0	20
2025.10.07	06:00:00	150.521	150.523	150.352	150.374	775	0	20
2025.10.07	06:30:00	150.374	150.443	150.35	150.351	698	0	20
2025.10.07	07:00:00	150.35	150.364	150.276	150.297	668	0	21
2025.10.07	07:30:00	150.298	150.433	150.237	150.405	959	0	20
2025.10.07	08:00:00	150.406	150.514	150.391	150.477	836	0	20
2025.10.07	08:30:00	150.479	150.532	150.428	150.486	1086	0	20
2025.10.07	09:00:00	150.487	150.69	150.486	150.673	2962	0	20
2025.10.07	09:30:00	150.676	150.681	150.57	150.614	2658	0	20
2025.10.07	10:00:00	150.614	150.701	150.526	150.549	2865	0	20
2025.10.07	10:30:00	150.551	150.641	150.546	150.612	2250	0	20
2025.10.07	11:00:00	150.612	150.662	150.513	150.655	1727	0	20
2025.10.07	11:30:00	150.656	150.821	150.64	150.783	2061	0	20
2025.10.07	12:00:00	150.782	150.82	150.737	150.77	2066	0	20
2025.10.07	12:30:00	150.771	150.803	150.716	150.744	1853	0	20
2025.10.07	13:00:00	150.744	150.776	150.709	150.747	1122	0	20
2025.10.07	13:30:00	150.748	150.787	150.696	150.762	1427	0	20
2025.10.07	14:00:00	150.764	150.868	150.753	150.865	1339	0	20
2025.10.07	14:30:00	150.867	150.94	150.832	150.886	1798	0	20
2025.10.07	15:00:00	150.887	151.017	150.828	150.903	2533	0	20
2025.10.07	15:30:00	150.903	150.946	150.793	150.821	2642	0	20
2025.10.07	16:00:00	150.822	150.873	150.722	150.781	2778	0	20
2025.10.07	16:30:00	150.782	150.931	150.769	150.924	2757	0	20
2025.10.07	17:00:00	150.926	151.106	150.9	151.038	3491	0	20
2025.10.07	17:30:00	151.04	151.195	151.028	151.167	3100	0	20
2025.10.07	18:00:00	151.166	151.195	150.97	151.122	3248	0	20
2025.10.07	18:30:00	151.121	151.18	151.042	151.165	3146	0	20
2025.10.07	19:00:00	151.167	151.225	151.089	151.18	2150	0	20
2025.10.07	19:30:00	151.181	151.399	151.181	151.316	2373	0	20
2025.10.07	20:00:00	151.315	151.435	151.24	151.432	2114	0	20
2025.10.07	20:30:00	151.431	151.524	151.429	151.508	2095	0	20
2025.10.07	21:00:00	151.508	151.771	151.485	151.739	2308	0	20
2025.10.07	21:30:00	151.738	151.925	151.738	151.813	2181	0	20
2025.10.07	22:00:00	151.814	151.872	151.733	151.839	1624	0	20
2025.10.07	22:30:00	151.84	151.943	151.831	151.895	1222	0	20
2025.10.07	23:00:00	151.897	152.033	151.897	151.944	1072	0	20
2025.10.07	23:30:00	151.947	151.964	151.868	151.88	762	0	21
2025.10.08	00:00:00	151.877	151.905	151.865	151.873	197	0	35
2025.10.08	00:30:00	151.873	151.881	151.825	151.837	278	0	31
2025.10.08	01:00:00	151.861	151.875	151.725	151.822	792	0	22
2025.10.08	01:30:00	151.823	151.881	151.804	151.805	630	0	20
2025.10.08	02:00:00	151.806	152.084	151.785	151.945	1673	0	20
2025.10.08	02:30:00	151.945	152.061	151.919	152.045	1951	0	20
2025.10.08	03:00:00	152.046	152.328	152.044	152.295	3683	0	20
2025.10.08	03:30:00	152.296	152.366	152.125	152.297	3289	0	20
2025.10.08	04:00:00	152.296	152.509	152.261	152.454	3475	0	20
2025.10.08	04:30:00	152.448	152.593	152.38	152.591	2411	0	20
2025.10.08	05:00:00	152.591	152.637	152.493	152.508	2550	0	20
2025.10.08	05:30:00	152.509	152.513	152.294	152.473	1370	0	20
2025.10.08	06:00:00	152.474	152.554	152.47	152.493	706	0	20
2025.10.08	06:30:00	152.497	152.531	152.392	152.401	1010	0	20
2025.10.08	07:00:00	152.401	152.482	152.364	152.451	890	0	20
2025.10.08	07:30:00	152.451	152.475	152.297	152.354	1086	0	20
2025.10.08	08:00:00	152.355	152.4	152.292	152.314	1390	0	20
2025.10.08	08:30:00	152.315	152.43	152.275	152.391	1518	0	20
2025.10.08	09:00:00	152.391	152.512	152.241	152.458	4058	0	20
2025.10.08	09:30:00	152.452	152.503	152.319	152.333	3432	0	20
2025.10.08	10:00:00	152.333	152.517	152.319	152.464	3108	0	20
2025.10.08	10:30:00	152.465	152.543	152.341	152.532	3500	0	20
2025.10.08	11:00:00	152.533	152.556	152.366	152.395	3132	0	20
2025.10.08	11:30:00	152.395	152.775	152.382	152.734	3126	0	20
2025.10.08	12:00:00	152.734	152.89	152.708	152.863	2756	0	20
2025.10.08	12:30:00	152.864	152.988	152.845	152.961	2394	0	20
2025.10.08	13:00:00	152.962	152.987	152.752	152.78	1803	0	20
2025.10.08	13:30:00	152.781	152.924	152.641	152.718	1565	0	20
2025.10.08	14:00:00	152.697	152.838	152.645	152.669	2224	0	20
2025.10.08	14:30:00	152.668	152.75	152.633	152.683	1604	0	20
2025.10.08	15:00:00	152.682	152.737	152.597	152.612	3023	0	20
2025.10.08	15:30:00	152.613	152.688	152.427	152.497	2902	0	20
2025.10.08	16:00:00	152.496	152.564	152.363	152.541	3104	0	20
2025.10.08	16:30:00	152.54	152.654	152.468	152.58	4464	0	20
2025.10.08	17:00:00	152.58	152.661	152.512	152.557	3188	0	20
2025.10.08	17:30:00	152.558	152.571	152.422	152.505	2757	0	20
2025.10.08	18:00:00	152.505	152.698	152.501	152.628	1964	0	20
2025.10.08	18:30:00	152.627	152.778	152.626	152.711	2296	0	20
2025.10.08	19:00:00	152.71	152.778	152.681	152.733	1739	0	20
2025.10.08	19:30:00	152.732	152.787	152.726	152.747	1474	0	20
2025.10.08	20:00:00	152.745	152.804	152.735	152.782	1329	0	20
2025.10.08	20:30:00	152.783	152.875	152.766	152.858	1249	0	20
2025.10.08	21:00:00	152.857	152.935	152.783	152.789	2663	0	20
2025.10.08	21:30:00	152.789	152.794	152.636	152.71	1373	0	20
2025.10.08	22:00:00	152.708	152.743	152.63	152.699	1670	0	20
2025.10.08	22:30:00	152.702	152.734	152.66	152.699	1059	0	20
2025.10.08	23:00:00	152.698	152.724	152.665	152.698	748	0	20
2025.10.08	23:30:00	152.699	152.713	152.64	152.681	897	0	21
2025.10.09	00:00:00	152.598	152.63	152.525	152.626	80	0	92
2025.10.09	00:30:00	152.628	152.636	152.503	152.624	117	0	76
2025.10.09	01:00:00	152.624	152.66	152.571	152.601	855	0	20
2025.10.09	01:30:00	152.599	152.614	152.48	152.518	1060	0	20
2025.10.09	02:00:00	152.517	152.711	152.452	152.665	1673	0	20
2025.10.09	02:30:00	152.663	152.7	152.533	152.698	2246	0	20
2025.10.09	03:00:00	152.697	152.729	152.468	152.542	3464	0	20
2025.10.09	03:30:00	152.541	152.694	152.444	152.694	3185	0	20
2025.10.09	04:00:00	152.694	152.755	152.454	152.454	3955	0	20
2025.10.09	04:30:00	152.454	152.599	152.397	152.51	2145	0	20
2025.10.09	05:00:00	152.51	152.595	152.499	152.545	1123	0	20
2025.10.09	05:30:00	152.545	152.585	152.4	152.452	1044	0	20
2025.10.09	06:00:00	152.454	152.569	152.444	152.511	1115	0	20
2025.10.09	06:30:00	152.509	152.528	152.475	152.501	796	0	20
2025.10.09	07:00:00	152.501	152.587	152.499	152.581	551	0	20
2025.10.09	07:30:00	152.582	152.584	152.44	152.459	721	0	20
2025.10.09	08:00:00	152.461	152.533	152.456	152.531	831	0	20
2025.10.09	08:30:00	152.531	152.644	152.497	152.624	1092	0	20
2025.10.09	09:00:00	152.626	153.018	152.624	152.98	3414	0	20
2025.10.09	09:30:00	152.984	153.125	152.934	152.968	4476	0	20
2025.10.09	10:00:00	152.964	153.046	152.839	153.015	3259	0	20
2025.10.09	10:30:00	153.015	153.209	152.956	153.057	3260	0	20
2025.10.09	11:00:00	153.056	153.128	153.004	153.015	3294	0	20
2025.10.09	11:30:00	153.016	153.091	152.747	152.791	2699	0	20
2025.10.09	12:00:00	152.79	152.845	152.465	152.699	4467	0	20
2025.10.09	12:30:00	152.7	152.727	152.506	152.545	2523	0	20
2025.10.09	13:00:00	152.544	152.652	152.485	152.626	1592	0	20
2025.10.09	13:30:00	152.626	152.738	152.625	152.649	1728	0	20
2025.10.09	14:00:00	152.648	152.814	152.643	152.711	1844	0	20
2025.10.09	14:30:00	152.713	152.83	152.649	152.784	1771	0	20
2025.10.09	15:00:00	152.784	152.821	152.709	152.731	3231	0	20
2025.10.09	15:30:00	152.729	152.834	152.644	152.737	3266	0	20
2025.10.09	16:00:00	152.735	152.858	152.099	152.623	6736	0	20
2025.10.09	16:30:00	152.622	152.945	152.614	152.855	4972	0	20
2025.10.09	17:00:00	152.855	153.174	152.852	153.142	4465	0	20
2025.10.09	17:30:00	153.142	153.167	152.911	153.032	3464	0	20
2025.10.09	18:00:00	153.032	153.166	153.011	153.15	2746	0	20
2025.10.09	18:30:00	153.151	153.221	152.935	153.041	4258	0	20
2025.10.09	19:00:00	153.041	153.092	152.982	153.027	2829	0	20
2025.10.09	19:30:00	153.03	153.137	152.983	152.992	3368	0	20
2025.10.09	20:00:00	152.993	153.067	152.901	152.903	3686	0	20
2025.10.09	20:30:00	152.899	153.088	152.898	153.042	2432	0	20
2025.10.09	21:00:00	153.041	153.07	152.989	153.065	1674	0	20
2025.10.09	21:30:00	153.067	153.203	153.05	153.169	1982	0	20
2025.10.09	22:00:00	153.168	153.17	153.085	153.13	1838	0	20
2025.10.09	22:30:00	153.13	153.152	153.038	153.056	2161	0	20
2025.10.09	23:00:00	153.062	153.087	153.01	153.03	899	0	20
2025.10.09	23:30:00	153.03	153.088	152.995	153.059	1156	0	20
2025.10.10	00:00:00	152.951	153.05	152.9	153.05	127	0	65
2025.10.10	00:30:00	153.05	153.052	153.036	153.042	121	0	41
2025.10.10	01:00:00	153.042	153.072	152.96	153.051	805	0	20
2025.10.10	01:30:00	153.052	153.061	153.019	153.019	394	0	20
2025.10.10	02:00:00	153.019	153.262	153.019	153.066	2172	0	20
2025.10.10	02:30:00	153.066	153.113	152.953	153.014	2458	0	20
2025.10.10	03:00:00	153.014	153.154	152.95	153.071	3075	0	20
2025.10.10	03:30:00	153.075	153.125	152.935	152.946	2766	0	20
2025.10.10	04:00:00	152.945	152.993	152.829	152.91	2644	0	20
2025.10.10	04:30:00	152.907	153.04	152.906	153.01	1742	0	20
2025.10.10	05:00:00	153.01	153.024	152.856	152.873	1749	0	20
2025.10.10	05:30:00	152.872	152.953	152.855	152.903	1066	0	20
2025.10.10	06:00:00	152.907	152.925	152.785	152.819	1241	0	20
2025.10.10	06:30:00	152.819	152.828	152.635	152.655	1429	0	20
2025.10.10	07:00:00	152.654	152.754	152.628	152.723	1104	0	20
2025.10.10	07:30:00	152.724	152.82	152.724	152.742	986	0	20
2025.10.10	08:00:00	152.742	152.769	152.676	152.748	1260	0	20
2025.10.10	08:30:00	152.749	152.839	152.741	152.821	1640	0	20
2025.10.10	09:00:00	152.817	152.906	152.81	152.843	2001	0	20
2025.10.10	09:30:00	152.843	152.887	152.366	152.521	5613	0	20
2025.10.10	10:00:00	152.521	152.939	152.475	152.879	6099	0	20
2025.10.10	10:30:00	152.879	152.907	152.795	152.836	3463	0	20
2025.10.10	11:00:00	152.837	152.926	152.583	152.631	3592	0	20
2025.10.10	11:30:00	152.632	152.749	152.631	152.635	2840	0	20
2025.10.10	12:00:00	152.635	152.779	152.601	152.765	2750	0	20
2025.10.10	12:30:00	152.764	152.836	152.747	152.783	2221	0	20
2025.10.10	13:00:00	152.78	152.803	152.621	152.67	2067	0	20
2025.10.10	13:30:00	152.669	152.738	152.66	152.71	1533	0	20
2025.10.10	14:00:00	152.71	152.749	152.661	152.693	1688	0	20
2025.10.10	14:30:00	152.694	152.731	152.534	152.624	2474	0	20
2025.10.10	15:00:00	152.623	152.64	152.507	152.561	2369	0	20
2025.10.10	15:30:00	152.562	152.603	152.507	152.546	1958	0	20
2025.10.10	16:00:00	152.547	152.68	152.519	152.638	3134	0	20
2025.10.10	16:30:00	152.634	152.681	152.58	152.645	3609	0	20
2025.10.10	17:00:00	152.647	152.701	152.543	152.614	4035	0	20
2025.10.10	17:30:00	152.616	152.637	152.408	152.45	3364	0	20
2025.10.10	18:00:00	152.448	152.448	151.6	151.601	9526	0	20
2025.10.10	18:30:00	151.6	151.957	151.494	151.933	9151	0	20
2025.10.10	19:00:00	151.933	152.176	151.832	152.075	6268	0	20
2025.10.10	19:30:00	152.074	152.125	151.858	151.878	4593	0	20
2025.10.10	20:00:00	151.877	151.937	151.71	151.831	4678	0	20
2025.10.10	20:30:00	151.83	151.933	151.823	151.857	3030	0	20
2025.10.10	21:00:00	151.857	151.889	151.742	151.754	2819	0	20
2025.10.10	21:30:00	151.753	151.776	151.622	151.707	2917	0	20
2025.10.10	22:00:00	151.706	151.795	151.63	151.636	2540	0	20
2025.10.10	22:30:00	151.627	151.678	151.52	151.579	2689	0	20
2025.10.10	23:00:00	151.579	151.668	151.564	151.63	1252	0	20
2025.10.10	23:30:00	151.63	151.712	151.154	151.162	2347	0	20
2025.10.13	00:00:00	151.847	151.888	151.773	151.869	145	0	47
2025.10.13	00:30:00	151.869	151.892	151.783	151.783	252	0	39
2025.10.13	01:00:00	151.784	152.267	151.782	152.045	2848	0	20
