<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.01	09:24:00	147.369	147.369	147.317	147.331	394	0	20
2025.10.01	09:30:00	147.331	147.354	147.291	147.31	355	0	20
2025.10.01	09:36:00	147.31	147.321	147.254	147.255	656	0	20
2025.10.01	09:42:00	147.255	147.256	147.171	147.171	832	0	20
2025.10.01	09:48:00	147.171	147.199	147.157	147.182	625	0	20
2025.10.01	09:54:00	147.181	147.263	147.181	147.219	801	0	20
2025.10.01	10:00:00	147.22	147.22	147.095	147.14	862	0	20
2025.10.01	10:06:00	147.139	147.153	147.083	147.083	607	0	20
2025.10.01	10:12:00	147.082	147.093	147.01	147.045	784	0	20
2025.10.01	10:18:00	147.044	147.079	147.024	147.076	598	0	20
2025.10.01	10:24:00	147.076	147.203	147.06	147.178	517	0	20
2025.10.01	10:30:00	147.178	147.311	147.178	147.251	784	0	20
2025.10.01	10:36:00	147.251	147.252	147.128	147.223	677	0	20
2025.10.01	10:42:00	147.221	147.248	147.145	147.152	804	0	20
2025.10.01	10:48:00	147.151	147.151	147.088	147.124	702	0	20
2025.10.01	10:54:00	147.123	147.186	147.105	147.114	713	0	20
2025.10.01	11:00:00	147.113	147.115	147.042	147.076	855	0	20
2025.10.01	11:06:00	147.075	147.098	147.043	147.06	585	0	20
2025.10.01	11:12:00	147.06	147.07	147.01	147.016	658	0	20
2025.10.01	11:18:00	147.013	147.036	146.991	147.014	585	0	20
2025.10.01	11:24:00	147.013	147.042	146.983	147.031	462	0	20
2025.10.01	11:30:00	147.032	147.056	146.958	146.971	519	0	20
2025.10.01	11:36:00	146.97	147.023	146.891	147.023	500	0	20
2025.10.01	11:42:00	147.022	147.1	147.021	147.064	409	0	20
2025.10.01	11:48:00	147.064	147.104	147.041	147.052	620	0	20
2025.10.01	11:54:00	147.053	147.142	147.028	147.14	591	0	20
2025.10.01	12:00:00	147.139	147.144	147.086	147.099	342	0	20
2025.10.01	12:06:00	147.098	147.15	147.085	147.111	451	0	20
2025.10.01	12:12:00	147.111	147.12	147.071	147.087	466	0	20
2025.10.01	12:18:00	147.085	147.166	147.083	147.128	543	0	20
2025.10.01	12:24:00	147.127	147.143	147.107	147.128	394	0	20
2025.10.01	12:30:00	147.129	147.161	147.081	147.093	554	0	20
2025.10.01	12:36:00	147.091	147.134	147.059	147.089	437	0	20
2025.10.01	12:42:00	147.089	147.138	147.073	147.081	570	0	20
2025.10.01	12:48:00	147.08	147.193	147.071	147.179	572	0	20
2025.10.01	12:54:00	147.178	147.215	147.178	147.198	448	0	20
2025.10.01	13:00:00	147.199	147.224	147.186	147.213	534	0	20
2025.10.01	13:06:00	147.212	147.234	147.149	147.149	468	0	20
2025.10.01	13:12:00	147.148	147.19	147.112	147.143	642	0	20
2025.10.01	13:18:00	147.142	147.215	147.13	147.191	434	0	20
2025.10.01	13:24:00	147.191	147.232	147.167	147.221	419	0	20
2025.10.01	13:30:00	147.222	147.255	147.113	147.113	507	0	20
2025.10.01	13:36:00	147.114	147.161	147.077	147.084	596	0	20
2025.10.01	13:42:00	147.083	147.088	147.05	147.071	484	0	20
2025.10.01	13:48:00	147.072	147.085	147.056	147.076	409	0	20
2025.10.01	13:54:00	147.076	147.13	147.066	147.066	442	0	20
2025.10.01	14:00:00	147.066	147.082	147.048	147.061	366	0	20
2025.10.01	14:06:00	147.061	147.076	147.039	147.061	358	0	21
2025.10.01	14:12:00	147.059	147.099	147.017	147.029	405	0	20
2025.10.01	14:18:00	147.028	147.078	147.024	147.059	469	0	20
2025.10.01	14:24:00	147.058	147.061	147.012	147.035	301	0	21
2025.10.01	14:30:00	147.034	147.093	147.027	147.038	551	0	20
2025.10.01	14:36:00	147.039	147.049	147.027	147.043	279	0	20
2025.10.01	14:42:00	147.042	147.042	146.996	147.017	328	0	20
2025.10.01	14:48:00	147.019	147.045	147.004	147.005	469	0	20
2025.10.01	14:54:00	147.005	147.022	146.984	146.993	388	0	20
2025.10.01	15:00:00	146.991	147.084	146.968	147.072	575	0	20
2025.10.01	15:06:00	147.073	147.102	147.064	147.072	678	0	20
2025.10.01	15:12:00	147.071	147.108	146.578	146.613	1330	0	20
2025.10.01	15:18:00	146.614	146.767	146.583	146.71	1969	0	20
2025.10.01	15:24:00	146.712	146.913	146.708	146.89	1468	0	20
2025.10.01	15:30:00	146.89	146.895	146.695	146.777	1547	0	20
2025.10.01	15:36:00	146.776	146.904	146.761	146.869	1365	0	20
2025.10.01	15:42:00	146.868	146.888	146.727	146.816	1310	0	20
2025.10.01	15:48:00	146.815	146.898	146.779	146.898	1360	0	20
2025.10.01	15:54:00	146.897	146.899	146.788	146.788	1153	0	20
2025.10.01	16:00:00	146.785	146.817	146.696	146.734	1112	0	20
2025.10.01	16:06:00	146.735	146.772	146.708	146.765	783	0	20
2025.10.01	16:12:00	146.764	146.863	146.732	146.814	897	0	20
2025.10.01	16:18:00	146.813	146.844	146.717	146.718	811	0	20
2025.10.01	16:24:00	146.719	146.742	146.688	146.698	839	0	20
2025.10.01	16:30:00	146.7	146.702	146.617	146.636	1114	0	20
2025.10.01	16:36:00	146.639	146.754	146.637	146.65	1021	0	20
2025.10.01	16:42:00	146.651	146.677	146.61	146.65	792	0	20
2025.10.01	16:48:00	146.65	146.699	146.611	146.694	879	0	20
2025.10.01	16:54:00	146.694	146.735	146.676	146.697	662	0	20
2025.10.01	17:00:00	146.688	146.854	146.678	146.781	1280	0	20
2025.10.01	17:06:00	146.781	146.956	146.78	146.938	1163	0	20
2025.10.01	17:12:00	146.941	147.037	146.936	147.008	1104	0	20
2025.10.01	17:18:00	147.009	147.025	146.939	146.964	1087	0	20
2025.10.01	17:24:00	146.962	146.963	146.878	146.888	725	0	20
2025.10.01	17:30:00	146.888	146.902	146.781	146.785	637	0	20
2025.10.01	17:36:00	146.784	146.813	146.751	146.784	762	0	20
2025.10.01	17:42:00	146.784	147.024	146.704	146.901	1210	0	20
2025.10.01	17:48:00	146.901	147.026	146.795	146.895	2004	0	20
2025.10.01	17:54:00	146.896	146.926	146.823	146.85	1565	0	20
2025.10.01	18:00:00	146.857	146.948	146.832	146.936	1181	0	20
2025.10.01	18:06:00	146.935	147.009	146.931	147.004	800	0	20
2025.10.01	18:12:00	147.004	147.16	147.001	147.147	855	0	20
2025.10.01	18:18:00	147.147	147.202	147.12	147.121	1244	0	20
2025.10.01	18:24:00	147.122	147.169	147.099	147.166	934	0	20
2025.10.01	18:30:00	147.165	147.178	147.125	147.134	885	0	20
2025.10.01	18:36:00	147.135	147.161	147.092	147.101	676	0	20
2025.10.01	18:42:00	147.102	147.135	147.087	147.091	639	0	20
2025.10.01	18:48:00	147.091	147.133	147.072	147.1	539	0	20
2025.10.01	18:54:00	147.1	147.145	147.075	147.139	538	0	20
2025.10.01	19:00:00	147.142	147.213	147.129	147.132	886	0	20
2025.10.01	19:06:00	147.132	147.155	147.082	147.152	479	0	20
2025.10.01	19:12:00	147.153	147.185	147.122	147.184	432	0	20
2025.10.01	19:18:00	147.183	147.21	147.182	147.201	416	0	20
2025.10.01	19:24:00	147.2	147.207	147.142	147.159	497	0	20
2025.10.01	19:30:00	147.158	147.219	147.153	147.21	436	0	20
2025.10.01	19:36:00	147.21	147.233	147.19	147.219	322	0	20
2025.10.01	19:42:00	147.219	147.243	147.176	147.178	401	0	20
2025.10.01	19:48:00	147.177	147.185	147.14	147.175	417	0	20
2025.10.01	19:54:00	147.174	147.202	147.139	147.15	285	0	20
2025.10.01	20:00:00	147.15	147.182	147.14	147.144	384	0	20
2025.10.01	20:06:00	147.144	147.147	147.121	147.131	265	0	22
2025.10.01	20:12:00	147.13	147.151	147.117	147.138	228	0	20
2025.10.01	20:18:00	147.135	147.135	147.11	147.121	174	0	20
2025.10.01	20:24:00	147.122	147.143	147.102	147.143	278	0	20
2025.10.01	20:30:00	147.143	147.156	147.123	147.125	187	0	20
2025.10.01	20:36:00	147.124	147.145	147.113	147.134	228	0	20
2025.10.01	20:42:00	147.133	147.144	147.12	147.132	203	0	20
2025.10.01	20:48:00	147.132	147.135	147.109	147.129	253	0	20
2025.10.01	20:54:00	147.128	147.168	147.124	147.157	301	0	21
2025.10.01	21:00:00	147.156	147.219	147.152	147.172	554	0	20
2025.10.01	21:06:00	147.171	147.178	147.137	147.139	580	0	20
2025.10.01	21:12:00	147.14	147.14	147.078	147.089	605	0	20
2025.10.01	21:18:00	147.088	147.091	147.054	147.058	431	0	21
2025.10.01	21:24:00	147.057	147.057	147.029	147.031	301	0	20
2025.10.01	21:30:00	147.031	147.038	147.011	147.025	378	0	20
2025.10.01	21:36:00	147.024	147.071	147.012	147.059	309	0	21
2025.10.01	21:42:00	147.059	147.077	147.052	147.061	331	0	20
2025.10.01	21:48:00	147.062	147.081	147.047	147.048	433	0	20
2025.10.01	21:54:00	147.049	147.08	147.046	147.079	338	0	20
2025.10.01	22:00:00	147.08	147.08	147.044	147.056	216	0	20
2025.10.01	22:06:00	147.055	147.084	147.044	147.068	299	0	20
2025.10.01	22:12:00	147.067	147.089	147.063	147.078	300	0	20
2025.10.01	22:18:00	147.078	147.099	147.069	147.099	234	0	20
2025.10.01	22:24:00	147.099	147.149	147.085	147.124	303	0	20
2025.10.01	22:30:00	147.125	147.137	147.103	147.106	323	0	20
2025.10.01	22:36:00	147.105	147.129	147.093	147.113	333	0	20
2025.10.01	22:42:00	147.112	147.12	147.1	147.103	343	0	20
2025.10.01	22:48:00	147.102	147.102	147.07	147.077	385	0	20
2025.10.01	22:54:00	147.077	147.106	147.068	147.086	417	0	20
2025.10.01	23:00:00	147.086	147.118	147.065	147.118	315	0	21
2025.10.01	23:06:00	147.128	147.136	147.105	147.124	181	0	20
2025.10.01	23:12:00	147.123	147.13	147.115	147.116	234	0	21
2025.10.01	23:18:00	147.116	147.121	147.102	147.116	222	0	20
2025.10.01	23:24:00	147.116	147.155	147.108	147.144	163	0	20
2025.10.01	23:30:00	147.146	147.154	147.132	147.142	136	0	22
2025.10.01	23:36:00	147.142	147.145	147.088	147.089	124	0	22
2025.10.01	23:42:00	147.09	147.095	147.066	147.082	194	0	23
2025.10.01	23:48:00	147.082	147.114	147.082	147.09	369	0	23
2025.10.01	23:54:00	147.09	147.092	147.053	147.061	462	0	23
2025.10.02	00:00:00	147.02	147.024	147.02	147.024	6	0	96
2025.10.02	00:06:00	147.026	147.028	147.022	147.022	4	0	91
2025.10.02	00:12:00	147.026	147.028	147.025	147.028	7	0	88
2025.10.02	00:18:00	147.026	147.033	147.026	147.032	11	0	78
2025.10.02	00:24:00	147.031	147.035	147.029	147.031	12	0	69
2025.10.02	00:30:00	147.031	147.031	147.027	147.028	8	0	70
2025.10.02	00:36:00	147.028	147.028	147.02	147.024	9	0	71
2025.10.02	00:42:00	147.024	147.025	147.018	147.022	20	0	58
2025.10.02	00:48:00	147.022	147.027	147.021	147.022	24	0	52
2025.10.02	00:54:00	147.022	147.026	147.02	147.02	47	0	51
2025.10.02	01:00:00	147.023	147.042	147.01	147.014	131	0	24
2025.10.02	01:06:00	147.014	147.047	147.003	147.045	47	0	21
2025.10.02	01:12:00	147.045	147.056	147.038	147.046	116	0	24
2025.10.02	01:18:00	147.045	147.049	147.018	147.024	137	0	21
2025.10.02	01:24:00	147.025	147.036	147.022	147.023	92	0	23
2025.10.02	01:30:00	147.025	147.027	147.009	147.023	125	0	24
2025.10.02	01:36:00	147.024	147.035	147.003	147.004	78	0	24
2025.10.02	01:42:00	147.002	147.003	146.989	146.999	131	0	22
2025.10.02	01:48:00	147.0	147.009	146.99	146.995	76	0	22
2025.10.02	01:54:00	146.994	147.006	146.988	146.998	148	0	22
2025.10.02	02:00:00	146.997	147.0	146.988	146.993	120	0	20
2025.10.02	02:06:00	146.994	147.0	146.992	146.993	45	0	22
2025.10.02	02:12:00	146.993	147.031	146.992	147.027	133	0	21
2025.10.02	02:18:00	147.026	147.052	147.026	147.048	114	0	23
2025.10.02	02:24:00	147.049	147.058	147.045	147.047	107	0	20
2025.10.02	02:30:00	147.046	147.046	147.024	147.042	95	0	21
2025.10.02	02:36:00	147.043	147.069	147.042	147.069	105	0	20
2025.10.02	02:42:00	147.068	147.073	147.041	147.068	167	0	20
2025.10.02	02:48:00	147.067	147.079	147.031	147.068	289	0	20
2025.10.02	02:54:00	147.067	147.103	147.049	147.099	264	0	20
2025.10.02	03:00:00	147.099	147.191	147.097	147.19	544	0	20
2025.10.02	03:06:00	147.197	147.289	147.19	147.273	518	0	20
2025.10.02	03:12:00	147.272	147.309	147.213	147.215	511	0	20
2025.10.02	03:18:00	147.215	147.25	147.191	147.216	536	0	21
2025.10.02	03:24:00	147.217	147.268	147.215	147.258	411	0	20
2025.10.02	03:30:00	147.255	147.298	147.226	147.289	466	0	20
2025.10.02	03:36:00	147.289	147.313	147.257	147.258	403	0	20
2025.10.02	03:42:00	147.259	147.271	147.201	147.208	429	0	20
2025.10.02	03:48:00	147.209	147.263	147.197	147.23	379	0	20
2025.10.02	03:54:00	147.23	147.23	147.112	147.182	835	0	20
2025.10.02	04:00:00	147.181	147.216	147.111	147.144	621	0	20
2025.10.02	04:06:00	147.143	147.164	147.085	147.106	359	0	20
2025.10.02	04:12:00	147.106	147.133	147.095	147.096	312	0	20
2025.10.02	04:18:00	147.097	147.132	147.086	147.086	365	0	20
2025.10.02	04:24:00	147.087	147.113	147.037	147.112	522	0	20
2025.10.02	04:30:00	147.112	147.113	147.021	147.023	394	0	20
2025.10.02	04:36:00	147.022	147.03	146.946	146.994	431	0	20
2025.10.02	04:42:00	146.994	147.063	146.96	147.049	366	0	20
2025.10.02	04:48:00	147.049	147.066	146.995	147.001	377	0	20
2025.10.02	04:54:00	147.002	147.013	146.963	146.975	342	0	20
2025.10.02	05:00:00	146.974	147.005	146.931	147.004	469	0	20
2025.10.02	05:06:00	147.005	147.028	146.989	146.992	227	0	20
2025.10.02	05:12:00	146.993	147.016	146.957	147.012	231	0	20
2025.10.02	05:18:00	147.013	147.028	147.0	147.027	172	0	20
2025.10.02	05:24:00	147.027	147.048	147.024	147.04	171	0	20
2025.10.02	05:30:00	147.039	147.087	147.031	147.086	174	0	20
2025.10.02	05:36:00	147.087	147.137	147.084	147.112	204	0	21
2025.10.02	05:42:00	147.112	147.176	147.109	147.166	147	0	20
2025.10.02	05:48:00	147.167	147.167	147.14	147.145	154	0	20
2025.10.02	05:54:00	147.146	147.159	147.119	147.154	112	0	20
2025.10.02	06:00:00	147.155	147.185	147.142	147.183	174	0	20
2025.10.02	06:06:00	147.178	147.18	147.154	147.165	140	0	20
2025.10.02	06:12:00	147.165	147.166	147.125	147.155	134	0	20
2025.10.02	06:18:00	147.156	147.156	147.098	147.112	124	0	21
2025.10.02	06:24:00	147.113	147.132	147.092	147.123	177	0	20
2025.10.02	06:30:00	147.123	147.156	147.109	147.13	207	0	20
2025.10.02	06:36:00	147.131	147.136	147.09	147.097	179	0	20
2025.10.02	06:42:00	147.098	147.131	147.096	147.104	166	0	20
2025.10.02	06:48:00	147.103	147.103	147.06	147.06	198	0	20
2025.10.02	06:54:00	147.061	147.076	147.04	147.074	212	0	20
2025.10.02	07:00:00	147.075	147.102	147.063	147.1	217	0	20
2025.10.02	07:06:00	147.1	147.14	147.09	147.14	241	0	20
2025.10.02	07:12:00	147.14	147.157	147.129	147.143	197	0	20
2025.10.02	07:18:00	147.14	147.15	147.123	147.144	218	0	20
2025.10.02	07:24:00	147.145	147.169	147.143	147.164	182	0	20
2025.10.02	07:30:00	147.165	147.188	147.163	147.185	162	0	20
2025.10.02	07:36:00	147.184	147.184	147.127	147.153	266	0	20
2025.10.02	07:42:00	147.153	147.168	147.151	147.155	186	0	20
2025.10.02	07:48:00	147.155	147.188	147.137	147.185	220	0	21
2025.10.02	07:54:00	147.185	147.19	147.156	147.165	268	0	21
2025.10.02	08:00:00	147.165	147.232	147.107	147.228	496	0	20
2025.10.02	08:06:00	147.225	147.257	147.162	147.201	481	0	20
2025.10.02	08:12:00	147.202	147.22	147.163	147.186	435	0	20
2025.10.02	08:18:00	147.186	147.211	147.16	147.195	322	0	21
2025.10.02	08:24:00	147.195	147.202	147.143	147.174	270	0	20
2025.10.02	08:30:00	147.174	147.204	147.161	147.193	215	0	20
2025.10.02	08:36:00	147.192	147.209	147.187	147.198	151	0	21
2025.10.02	08:42:00	147.197	147.198	147.153	147.168	209	0	21
2025.10.02	08:48:00	147.168	147.187	147.152	147.178	211	0	20
2025.10.02	08:54:00	147.177	147.178	147.119	147.152	294	0	20
2025.10.02	09:00:00	147.149	147.153	147.096	147.099	583	0	20
2025.10.02	09:06:00	147.099	147.114	147.064	147.068	467	0	20
2025.10.02	09:12:00	147.07	147.106	147.068	147.089	421	0	20
2025.10.02	09:18:00	147.088	147.147	147.088	147.143	307	0	20
2025.10.02	09:24:00	147.142	147.157	147.108	147.153	215	0	20
2025.10.02	09:30:00	147.154	147.191	147.054	147.077	744	0	20
2025.10.02	09:36:00	147.077	147.21	146.882	147.172	1288	0	20
2025.10.02	09:42:00	147.171	147.368	147.17	147.269	856	0	20
2025.10.02	09:48:00	147.271	147.28	147.19	147.203	453	0	20
2025.10.02	09:54:00	147.215	147.241	147.13	147.144	767	0	20
2025.10.02	10:00:00	147.144	147.185	147.075	147.081	759	0	20
2025.10.02	10:06:00	147.083	147.151	147.043	147.131	541	0	20
2025.10.02	10:12:00	147.132	147.164	147.066	147.083	806	0	20
2025.10.02	10:18:00	147.084	147.165	147.067	147.152	536	0	20
2025.10.02	10:24:00	147.152	147.201	147.141	147.193	461	0	20
2025.10.02	10:30:00	147.194	147.205	147.142	147.16	555	0	20
2025.10.02	10:36:00	147.162	147.176	147.096	147.101	617	0	20
2025.10.02	10:42:00	147.1	147.123	147.062	147.078	617	0	20
2025.10.02	10:48:00	147.078	147.078	147.001	147.046	646	0	20
2025.10.02	10:54:00	147.047	147.083	147.025	147.071	690	0	20
2025.10.02	11:00:00	147.071	147.072	147.014	147.016	778	0	20
2025.10.02	11:06:00	147.013	147.025	146.967	147.01	738	0	20
2025.10.02	11:12:00	147.011	147.016	146.91	146.915	529	0	20
2025.10.02	11:18:00	146.916	146.984	146.91	146.979	331	0	20
2025.10.02	11:24:00	146.979	146.981	146.896	146.924	415	0	20
2025.10.02	11:30:00	146.924	146.95	146.898	146.914	600	0	20
2025.10.02	11:36:00	146.914	146.95	146.88	146.949	437	0	21
2025.10.02	11:42:00	146.947	146.957	146.882	146.891	491	0	20
2025.10.02	11:48:00	146.89	146.893	146.739	146.742	638	0	20
2025.10.02	11:54:00	146.742	146.787	146.714	146.786	444	0	20
2025.10.02	12:00:00	146.788	146.798	146.686	146.716	677	0	20
2025.10.02	12:06:00	146.716	146.753	146.701	146.725	602	0	20
2025.10.02	12:12:00	146.725	146.726	146.68	146.692	451	0	20
2025.10.02	12:18:00	146.692	146.743	146.681	146.698	402	0	20
2025.10.02	12:24:00	146.698	146.707	146.642	146.66	471	0	20
2025.10.02	12:30:00	146.659	146.67	146.633	146.647	442	0	21
2025.10.02	12:36:00	146.648	146.672	146.601	146.632	547	0	20
2025.10.02	12:42:00	146.632	146.646	146.591	146.626	534	0	20
2025.10.02	12:48:00	146.622	146.656	146.6	146.605	590	0	20
2025.10.02	12:54:00	146.605	146.621	146.588	146.611	501	0	20
2025.10.02	13:00:00	146.61	146.706	146.609	146.688	712	0	20
2025.10.02	13:06:00	146.687	146.687	146.617	146.659	549	0	20
2025.10.02	13:12:00	146.664	146.706	146.661	146.698	389	0	20
2025.10.02	13:18:00	146.698	146.707	146.669	146.669	320	0	20
2025.10.02	13:24:00	146.669	146.682	146.648	146.667	295	0	21
2025.10.02	13:30:00	146.668	146.683	146.643	146.659	272	0	20
2025.10.02	13:36:00	146.659	146.757	146.659	146.733	293	0	20
2025.10.02	13:42:00	146.732	146.743	146.689	146.691	287	0	21
2025.10.02	13:48:00	146.692	146.707	146.65	146.658	221	0	20
2025.10.02	13:54:00	146.658	146.666	146.611	146.632	348	0	20
2025.10.02	14:00:00	146.632	146.678	146.615	146.643	340	0	20
2025.10.02	14:06:00	146.643	146.695	146.643	146.666	390	0	20
2025.10.02	14:12:00	146.668	146.703	146.663	146.668	290	0	20
2025.10.02	14:18:00	146.669	146.686	146.637	146.637	233	0	20
2025.10.02	14:24:00	146.636	146.683	146.636	146.668	284	0	20
2025.10.02	14:30:00	146.669	146.721	146.666	146.68	341	0	20
2025.10.02	14:36:00	146.68	146.75	146.669	146.737	330	0	20
2025.10.02	14:42:00	146.746	146.786	146.734	146.76	312	0	20
2025.10.02	14:48:00	146.761	146.826	146.754	146.782	592	0	20
2025.10.02	14:54:00	146.783	146.849	146.779	146.786	465	0	20
2025.10.02	15:00:00	146.785	146.789	146.735	146.764	430	0	20
2025.10.02	15:06:00	146.766	146.817	146.747	146.817	537	0	20
2025.10.02	15:12:00	146.816	146.859	146.804	146.859	629	0	20
2025.10.02	15:18:00	146.858	146.881	146.837	146.837	516	0	20
2025.10.02	15:24:00	146.836	146.946	146.836	146.931	494	0	20
