<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.01	20:40:00	147.134	147.144	147.12	147.131	375	0	20
2025.10.01	20:50:00	147.132	147.168	147.109	147.157	474	0	20
2025.10.01	21:00:00	147.156	147.219	147.152	147.162	921	0	20
2025.10.01	21:10:00	147.162	147.176	147.065	147.069	936	0	20
2025.10.01	21:20:00	147.075	147.091	147.029	147.031	614	0	20
2025.10.01	21:30:00	147.031	147.038	147.011	147.028	553	0	20
2025.10.01	21:40:00	147.029	147.077	147.028	147.059	595	0	20
2025.10.01	21:50:00	147.058	147.081	147.046	147.079	641	0	20
2025.10.01	22:00:00	147.08	147.084	147.044	147.072	418	0	20
2025.10.01	22:10:00	147.071	147.089	147.062	147.078	475	0	20
2025.10.01	22:20:00	147.077	147.149	147.072	147.124	459	0	20
2025.10.01	22:30:00	147.125	147.137	147.093	147.122	503	0	20
2025.10.01	22:40:00	147.122	147.129	147.079	147.086	607	0	20
2025.10.01	22:50:00	147.086	147.106	147.068	147.086	691	0	20
2025.10.01	23:00:00	147.086	147.136	147.065	147.115	439	0	20
2025.10.01	23:10:00	147.115	147.132	147.114	147.117	400	0	20
2025.10.01	23:20:00	147.117	147.155	147.102	147.144	276	0	20
2025.10.01	23:30:00	147.146	147.154	147.11	147.11	223	0	22
2025.10.01	23:40:00	147.109	147.115	147.066	147.091	240	0	22
2025.10.01	23:50:00	147.091	147.114	147.053	147.061	822	0	23
2025.10.02	00:00:00	147.02	147.028	147.02	147.028	9	0	93
2025.10.02	00:10:00	147.022	147.03	147.022	147.03	11	0	85
2025.10.02	00:20:00	147.03	147.035	147.029	147.031	20	0	69
2025.10.02	00:30:00	147.031	147.031	147.02	147.023	15	0	70
2025.10.02	00:40:00	147.024	147.027	147.018	147.027	33	0	56
2025.10.02	00:50:00	147.027	147.027	147.02	147.02	60	0	51
2025.10.02	01:00:00	147.023	147.042	147.003	147.027	162	0	21
2025.10.02	01:10:00	147.025	147.056	147.023	147.035	180	0	24
2025.10.02	01:20:00	147.035	147.036	147.018	147.023	181	0	21
2025.10.02	01:30:00	147.025	147.035	147.009	147.024	167	0	24
2025.10.02	01:40:00	147.014	147.017	146.989	147.0	194	0	22
2025.10.02	01:50:00	147.0	147.006	146.988	146.998	197	0	22
2025.10.02	02:00:00	146.997	147.0	146.988	146.993	158	0	20
2025.10.02	02:10:00	146.994	147.05	146.992	147.037	183	0	21
2025.10.02	02:20:00	147.038	147.058	147.034	147.047	178	0	20
2025.10.02	02:30:00	147.046	147.06	147.024	147.058	157	0	21
2025.10.02	02:40:00	147.057	147.079	147.041	147.049	325	0	20
2025.10.02	02:50:00	147.05	147.103	147.031	147.099	438	0	20
2025.10.02	03:00:00	147.099	147.236	147.097	147.234	851	0	20
2025.10.02	03:10:00	147.233	147.309	147.191	147.201	891	0	20
2025.10.02	03:20:00	147.203	147.268	147.197	147.258	778	0	20
2025.10.02	03:30:00	147.255	147.313	147.226	147.303	736	0	20
2025.10.02	03:40:00	147.304	147.31	147.197	147.216	655	0	20
2025.10.02	03:50:00	147.216	147.263	147.112	147.182	1121	0	20
2025.10.02	04:00:00	147.181	147.216	147.108	147.123	836	0	20
2025.10.02	04:10:00	147.123	147.133	147.085	147.102	576	0	20
2025.10.02	04:20:00	147.102	147.132	147.037	147.112	767	0	20
2025.10.02	04:30:00	147.112	147.113	146.96	146.963	679	0	20
2025.10.02	04:40:00	146.962	147.066	146.946	147.056	626	0	20
2025.10.02	04:50:00	147.057	147.06	146.963	146.975	605	0	20
2025.10.02	05:00:00	146.974	147.028	146.931	146.992	643	0	20
2025.10.02	05:10:00	146.991	147.016	146.957	147.001	337	0	20
2025.10.02	05:20:00	147.001	147.048	147.0	147.04	290	0	20
2025.10.02	05:30:00	147.039	147.137	147.031	147.124	346	0	20
2025.10.02	05:40:00	147.125	147.176	147.109	147.157	233	0	20
2025.10.02	05:50:00	147.156	147.159	147.119	147.154	212	0	20
2025.10.02	06:00:00	147.155	147.185	147.142	147.178	278	0	20
2025.10.02	06:10:00	147.178	147.178	147.125	147.145	179	0	20
2025.10.02	06:20:00	147.145	147.145	147.092	147.123	292	0	20
2025.10.02	06:30:00	147.123	147.156	147.094	147.094	332	0	20
2025.10.02	06:40:00	147.095	147.131	147.075	147.077	297	0	20
2025.10.02	06:50:00	147.078	147.078	147.04	147.074	333	0	20
2025.10.02	07:00:00	147.075	147.131	147.063	147.098	380	0	20
2025.10.02	07:10:00	147.099	147.157	147.098	147.133	329	0	20
2025.10.02	07:20:00	147.133	147.169	147.124	147.164	346	0	20
2025.10.02	07:30:00	147.165	147.188	147.127	147.139	352	0	20
2025.10.02	07:40:00	147.14	147.176	147.14	147.153	320	0	20
2025.10.02	07:50:00	147.153	147.19	147.137	147.165	430	0	21
2025.10.02	08:00:00	147.165	147.257	147.107	147.193	797	0	20
2025.10.02	08:10:00	147.194	147.22	147.16	147.173	715	0	20
2025.10.02	08:20:00	147.172	147.211	147.143	147.174	492	0	20
2025.10.02	08:30:00	147.174	147.209	147.161	147.203	323	0	20
2025.10.02	08:40:00	147.203	147.205	147.152	147.152	291	0	21
2025.10.02	08:50:00	147.154	147.187	147.119	147.152	466	0	20
2025.10.02	09:00:00	147.149	147.153	147.081	147.081	918	0	20
2025.10.02	09:10:00	147.083	147.115	147.064	147.112	666	0	20
2025.10.02	09:20:00	147.112	147.157	147.108	147.153	409	0	20
2025.10.02	09:30:00	147.154	147.191	146.882	147.08	1650	0	20
2025.10.02	09:40:00	147.08	147.368	147.08	147.265	1447	0	20
2025.10.02	09:50:00	147.265	147.266	147.13	147.144	1011	0	20
2025.10.02	10:00:00	147.144	147.185	147.043	147.092	1128	0	20
2025.10.02	10:10:00	147.098	147.164	147.066	147.101	1190	0	20
2025.10.02	10:20:00	147.1	147.201	147.078	147.193	785	0	20
2025.10.02	10:30:00	147.194	147.205	147.096	147.121	1033	0	20
2025.10.02	10:40:00	147.122	147.127	147.001	147.012	990	0	20
2025.10.02	10:50:00	147.012	147.083	147.009	147.071	1102	0	20
2025.10.02	11:00:00	147.071	147.072	146.967	146.989	1315	0	20
2025.10.02	11:10:00	146.989	147.016	146.91	146.947	845	0	20
2025.10.02	11:20:00	146.948	146.984	146.896	146.924	631	0	20
2025.10.02	11:30:00	146.924	146.95	146.88	146.902	928	0	20
2025.10.02	11:40:00	146.904	146.957	146.75	146.761	902	0	20
2025.10.02	11:50:00	146.762	146.815	146.714	146.786	780	0	20
2025.10.02	12:00:00	146.788	146.798	146.686	146.738	1112	0	20
2025.10.02	12:10:00	146.739	146.739	146.68	146.701	756	0	20
2025.10.02	12:20:00	146.7	146.743	146.642	146.66	735	0	20
2025.10.02	12:30:00	146.659	146.672	146.601	146.632	809	0	20
2025.10.02	12:40:00	146.633	146.648	146.591	146.626	904	0	20
2025.10.02	12:50:00	146.631	146.656	146.588	146.611	901	0	20
2025.10.02	13:00:00	146.61	146.706	146.609	146.636	1149	0	20
2025.10.02	13:10:00	146.636	146.707	146.635	146.695	621	0	20
2025.10.02	13:20:00	146.697	146.701	146.648	146.667	495	0	21
2025.10.02	13:30:00	146.668	146.719	146.643	146.713	429	0	20
2025.10.02	13:40:00	146.713	146.757	146.684	146.69	490	0	20
2025.10.02	13:50:00	146.689	146.707	146.611	146.632	502	0	20
2025.10.02	14:00:00	146.632	146.682	146.615	146.678	551	0	20
2025.10.02	14:10:00	146.678	146.703	146.637	146.668	570	0	20
2025.10.02	14:20:00	146.668	146.686	146.636	146.668	416	0	20
2025.10.02	14:30:00	146.669	146.724	146.666	146.723	594	0	20
2025.10.02	14:40:00	146.722	146.821	146.72	146.808	618	0	20
2025.10.02	14:50:00	146.807	146.849	146.766	146.786	828	0	20
2025.10.02	15:00:00	146.785	146.809	146.735	146.782	774	0	20
2025.10.02	15:10:00	146.779	146.861	146.778	146.853	972	0	20
2025.10.02	15:20:00	146.852	146.946	146.836	146.931	860	0	20
2025.10.02	15:30:00	146.934	146.997	146.929	146.977	812	0	20
2025.10.02	15:40:00	146.976	147.153	146.976	147.149	1045	0	20
2025.10.02	15:50:00	147.148	147.189	147.122	147.152	1270	0	20
2025.10.02	16:00:00	147.152	147.156	147.06	147.091	1391	0	20
2025.10.02	16:10:00	147.092	147.161	147.059	147.086	1150	0	20
2025.10.02	16:20:00	147.085	147.135	147.071	147.072	1120	0	20
2025.10.02	16:30:00	147.081	147.154	147.048	147.149	1257	0	20
2025.10.02	16:40:00	147.151	147.211	147.15	147.194	1302	0	20
2025.10.02	16:50:00	147.195	147.261	147.188	147.214	1200	0	20
2025.10.02	17:00:00	147.213	147.318	147.191	147.25	1033	0	20
2025.10.02	17:10:00	147.25	147.309	147.206	147.227	1103	0	20
2025.10.02	17:20:00	147.228	147.273	147.141	147.15	1080	0	20
2025.10.02	17:30:00	147.15	147.238	147.144	147.208	1344	0	20
2025.10.02	17:40:00	147.207	147.295	147.183	147.282	1231	0	20
2025.10.02	17:50:00	147.284	147.333	147.21	147.32	1233	0	20
2025.10.02	18:00:00	147.322	147.411	147.32	147.374	1105	0	20
2025.10.02	18:10:00	147.373	147.451	147.321	147.415	999	0	20
2025.10.02	18:20:00	147.415	147.423	147.331	147.372	803	0	20
2025.10.02	18:30:00	147.38	147.504	147.379	147.503	1007	0	20
2025.10.02	18:40:00	147.504	147.505	147.394	147.402	903	0	20
2025.10.02	18:50:00	147.401	147.438	147.328	147.34	883	0	20
2025.10.02	19:00:00	147.342	147.356	147.271	147.283	571	0	20
2025.10.02	19:10:00	147.281	147.285	147.198	147.226	526	0	20
2025.10.02	19:20:00	147.226	147.269	147.213	147.23	581	0	20
2025.10.02	19:30:00	147.232	147.246	147.205	147.225	737	0	20
2025.10.02	19:40:00	147.226	147.255	147.21	147.211	465	0	20
2025.10.02	19:50:00	147.21	147.219	147.153	147.154	408	0	20
2025.10.02	20:00:00	147.157	147.177	147.13	147.145	417	0	20
2025.10.02	20:10:00	147.144	147.182	147.135	147.147	327	0	20
2025.10.02	20:20:00	147.147	147.177	147.14	147.171	289	0	20
2025.10.02	20:30:00	147.171	147.226	147.168	147.18	316	0	20
2025.10.02	20:40:00	147.18	147.194	147.151	147.151	178	0	20
2025.10.02	20:50:00	147.151	147.176	147.15	147.174	288	0	20
2025.10.02	21:00:00	147.175	147.185	147.152	147.173	308	0	20
2025.10.02	21:10:00	147.173	147.194	147.161	147.167	256	0	20
2025.10.02	21:20:00	147.166	147.191	147.16	147.161	240	0	20
2025.10.02	21:30:00	147.163	147.183	147.158	147.162	185	0	20
2025.10.02	21:40:00	147.163	147.174	147.156	147.173	158	0	20
2025.10.02	21:50:00	147.172	147.209	147.169	147.202	318	0	20
2025.10.02	22:00:00	147.201	147.206	147.119	147.134	277	0	20
2025.10.02	22:10:00	147.134	147.164	147.134	147.149	269	0	20
2025.10.02	22:20:00	147.151	147.153	147.121	147.15	240	0	20
2025.10.02	22:30:00	147.149	147.175	147.139	147.173	206	0	20
2025.10.02	22:40:00	147.174	147.186	147.173	147.183	215	0	20
2025.10.02	22:50:00	147.184	147.242	147.157	147.227	333	0	20
2025.10.02	23:00:00	147.23	147.253	147.178	147.192	297	0	20
2025.10.02	23:10:00	147.192	147.228	147.192	147.227	98	0	22
2025.10.02	23:20:00	147.226	147.237	147.2	147.224	159	0	20
2025.10.02	23:30:00	147.225	147.226	147.199	147.211	132	0	22
2025.10.02	23:40:00	147.211	147.272	147.206	147.264	193	0	21
2025.10.02	23:50:00	147.264	147.282	147.237	147.244	235	0	20
2025.10.03	00:00:00	147.175	147.206	147.175	147.205	16	0	91
2025.10.03	00:10:00	147.212	147.237	147.205	147.213	31	0	48
2025.10.03	00:20:00	147.213	147.22	147.208	147.208	60	0	69
2025.10.03	00:30:00	147.198	147.21	147.197	147.208	83	0	56
2025.10.03	00:40:00	147.209	147.209	147.181	147.194	92	0	55
2025.10.03	00:50:00	147.194	147.203	147.184	147.196	92	0	62
2025.10.03	01:00:00	147.193	147.214	147.163	147.189	173	0	21
2025.10.03	01:10:00	147.187	147.196	147.179	147.18	103	0	27
2025.10.03	01:20:00	147.18	147.198	147.158	147.186	138	0	23
2025.10.03	01:30:00	147.186	147.191	147.154	147.188	154	0	20
2025.10.03	01:40:00	147.187	147.199	147.158	147.179	124	0	22
2025.10.03	01:50:00	147.179	147.186	147.154	147.185	220	0	20
2025.10.03	02:00:00	147.182	147.196	147.153	147.187	136	0	22
2025.10.03	02:10:00	147.188	147.188	147.098	147.103	434	0	20
2025.10.03	02:20:00	147.104	147.123	147.082	147.106	257	0	20
2025.10.03	02:30:00	147.106	147.133	147.089	147.101	268	0	21
2025.10.03	02:40:00	147.1	147.123	147.097	147.102	301	0	20
2025.10.03	02:50:00	147.103	147.158	147.103	147.145	374	0	21
2025.10.03	03:00:00	147.147	147.318	147.146	147.279	747	0	20
2025.10.03	03:10:00	147.28	147.35	147.257	147.342	446	0	20
2025.10.03	03:20:00	147.341	147.371	147.33	147.335	442	0	21
2025.10.03	03:30:00	147.334	147.365	147.324	147.326	459	0	20
2025.10.03	03:40:00	147.326	147.335	147.254	147.261	714	0	20
2025.10.03	03:50:00	147.27	147.345	147.238	147.342	989	0	20
2025.10.03	04:00:00	147.346	147.6	147.171	147.375	1701	0	20
2025.10.03	04:10:00	147.374	147.573	147.374	147.509	995	0	20
2025.10.03	04:20:00	147.508	147.625	147.474	147.607	786	0	20
2025.10.03	04:30:00	147.605	147.673	147.598	147.65	605	0	20
2025.10.03	04:40:00	147.651	147.654	147.504	147.528	698	0	21
2025.10.03	04:50:00	147.528	147.528	147.474	147.5	681	0	20
2025.10.03	05:00:00	147.501	147.64	147.489	147.627	627	0	20
2025.10.03	05:10:00	147.626	147.645	147.569	147.57	482	0	20
2025.10.03	05:20:00	147.572	147.638	147.571	147.614	452	0	20
2025.10.03	05:30:00	147.615	147.676	147.592	147.66	486	0	20
2025.10.03	05:40:00	147.66	147.661	147.593	147.619	350	0	20
2025.10.03	05:50:00	147.622	147.657	147.622	147.639	308	0	20
2025.10.03	06:00:00	147.643	147.717	147.627	147.715	406	0	20
2025.10.03	06:10:00	147.715	147.757	147.703	147.725	493	0	20
2025.10.03	06:20:00	147.725	147.746	147.71	147.729	377	0	20
2025.10.03	06:30:00	147.73	147.746	147.669	147.693	506	0	20
2025.10.03	06:40:00	147.694	147.694	147.654	147.658	194	0	20
2025.10.03	06:50:00	147.658	147.661	147.604	147.618	300	0	20
2025.10.03	07:00:00	147.619	147.626	147.583	147.625	362	0	20
2025.10.03	07:10:00	147.625	147.662	147.625	147.653	215	0	20
2025.10.03	07:20:00	147.653	147.672	147.648	147.649	147	0	21
2025.10.03	07:30:00	147.651	147.725	147.65	147.716	314	0	20
2025.10.03	07:40:00	147.715	147.726	147.703	147.717	200	0	20
2025.10.03	07:50:00	147.717	147.732	147.691	147.714	267	0	20
2025.10.03	08:00:00	147.713	147.764	147.636	147.716	500	0	20
2025.10.03	08:10:00	147.716	147.726	147.577	147.594	936	0	20
2025.10.03	08:20:00	147.595	147.658	147.562	147.625	644	0	20
2025.10.03	08:30:00	147.625	147.694	147.6	147.619	476	0	20
2025.10.03	08:40:00	147.627	147.672	147.623	147.626	371	0	20
2025.10.03	08:50:00	147.627	147.806	147.605	147.773	614	0	20
2025.10.03	09:00:00	147.773	147.793	147.6	147.63	981	0	20
2025.10.03	09:10:00	147.628	147.636	147.542	147.566	705	0	20
2025.10.03	09:20:00	147.566	147.612	147.52	147.578	519	0	20
2025.10.03	09:30:00	147.578	147.594	147.501	147.526	620	0	20
2025.10.03	09:40:00	147.527	147.604	147.49	147.599	718	0	20
2025.10.03	09:50:00	147.6	147.648	147.583	147.594	525	0	20
2025.10.03	10:00:00	147.593	147.672	147.541	147.65	623	0	20
2025.10.03	10:10:00	147.652	147.658	147.611	147.641	512	0	20
2025.10.03	10:20:00	147.64	147.643	147.482	147.518	963	0	20
2025.10.03	10:30:00	147.521	147.521	147.416	147.428	980	0	20
2025.10.03	10:40:00	147.431	147.502	147.42	147.477	509	0	20
2025.10.03	10:50:00	147.477	147.48	147.398	147.404	767	0	20
2025.10.03	11:00:00	147.403	147.413	147.347	147.404	862	0	20
2025.10.03	11:10:00	147.404	147.416	147.346	147.373	639	0	20
2025.10.03	11:20:00	147.374	147.415	147.372	147.396	595	0	20
2025.10.03	11:30:00	147.399	147.429	147.363	147.382	613	0	20
2025.10.03	11:40:00	147.384	147.39	147.342	147.361	749	0	20
2025.10.03	11:50:00	147.359	147.38	147.267	147.319	759	0	20
2025.10.03	12:00:00	147.319	147.416	147.3	147.413	499	0	20
2025.10.03	12:10:00	147.413	147.424	147.385	147.393	476	0	20
2025.10.03	12:20:00	147.394	147.394	147.361	147.388	642	0	20
2025.10.03	12:30:00	147.388	147.395	147.314	147.327	618	0	20
2025.10.03	12:40:00	147.326	147.357	147.305	147.343	533	0	20
2025.10.03	12:50:00	147.343	147.396	147.34	147.359	442	0	20
2025.10.03	13:00:00	147.359	147.359	147.316	147.33	616	0	20
2025.10.03	13:10:00	147.334	147.36	147.329	147.348	293	0	20
2025.10.03	13:20:00	147.346	147.372	147.339	147.359	188	0	22
2025.10.03	13:30:00	147.359	147.38	147.317	147.328	367	0	20
2025.10.03	13:40:00	147.328	147.338	147.3	147.311	404	0	20
2025.10.03	13:50:00	147.312	147.329	147.305	147.313	392	0	20
2025.10.03	14:00:00	147.312	147.376	147.297	147.35	382	0	20
2025.10.03	14:10:00	147.35	147.411	147.336	147.368	582	0	20
2025.10.03	14:20:00	147.367	147.393	147.305	147.331	564	0	20
2025.10.03	14:30:00	147.331	147.335	147.239	147.243	652	0	20
2025.10.03	14:40:00	147.244	147.245	147.209	147.227	630	0	20
2025.10.03	14:50:00	147.232	147.277	147.231	147.267	638	0	20
2025.10.03	15:00:00	147.266	147.33	147.238	147.329	696	0	20
2025.10.03	15:10:00	147.329	147.356	147.309	147.326	480	0	20
2025.10.03	15:20:00	147.324	147.329	147.257	147.3	653	0	20
2025.10.03	15:30:00	147.292	147.401	147.264	147.315	1327	0	20
2025.10.03	15:40:00	147.315	147.365	147.265	147.265	1167	0	20
2025.10.03	15:50:00	147.271	147.281	147.22	147.254	1171	0	20
2025.10.03	16:00:00	147.253	147.344	147.232	147.308	1001	0	20
2025.10.03	16:10:00	147.306	147.337	147.258	147.273	1111	0	20
2025.10.03	16:20:00	147.269	147.274	147.209	147.212	804	0	20
2025.10.03	16:30:00	147.214	147.276	147.209	147.239	990	0	20
2025.10.03	16:40:00	147.238	147.298	147.206	147.294	1025	0	20
2025.10.03	16:50:00	147.292	147.373	147.285	147.349	1087	0	20
2025.10.03	17:00:00	147.32	147.421	147.057	147.386	2635	0	20
2025.10.03	17:10:00	147.386	147.508	147.329	147.382	2191	0	20
2025.10.03	17:20:00	147.381	147.452	147.34	147.425	1880	0	20
2025.10.03	17:30:00	147.425	147.455	147.369	147.424	1617	0	20
