<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.11.17	18:00:00	155.186	155.25	155.048	155.217	17227	0	20
2025.11.18	00:00:00	155.216	155.368	155.101	155.166	19283	0	20
2025.11.18	06:00:00	155.166	155.256	154.805	155.223	36888	0	20
2025.11.18	12:00:00	155.224	155.431	155.041	155.264	40848	0	20
2025.11.18	18:00:00	155.263	155.723	155.248	155.478	30907	0	20
2025.11.19	00:00:00	155.481	155.581	155.203	155.284	25133	0	20
2025.11.19	06:00:00	155.283	155.956	155.251	155.943	28650	0	20
2025.11.19	12:00:00	155.942	156.71	155.925	156.498	35186	0	20
2025.11.19	18:00:00	156.494	157.172	156.453	157.124	29592	0	21
2025.11.20	00:00:00	157.123	157.463	156.867	157.405	26026	0	21
2025.11.20	06:00:00	157.405	157.768	157.097	157.169	28838	0	21
2025.11.20	12:00:00	157.168	157.882	157.14	157.669	40579	0	21
2025.11.20	18:00:00	157.669	157.685	157.252	157.447	47197	0	21
2025.11.21	00:00:00	157.448	157.531	157.18	157.291	25849	0	21
2025.11.21	06:00:00	157.29	157.293	156.554	156.75	35474	0	21
2025.11.21	12:00:00	156.75	156.955	156.188	156.525	57226	0	21
2025.11.21	18:00:00	156.525	156.744	156.251	156.392	31209	0	21
2025.11.24	00:00:00	156.269	156.786	156.269	156.633	17767	0	21
2025.11.24	06:00:00	156.631	156.924	156.487	156.736	20503	0	21
2025.11.24	12:00:00	156.737	157.176	156.688	156.781	27046	0	21
2025.11.24	18:00:00	156.785	156.972	156.701	156.866	17547	0	21
2025.11.25	00:00:00	156.824	156.971	156.543	156.765	18564	0	21
2025.11.25	06:00:00	156.765	156.838	156.132	156.289	20241	0	21
2025.11.25	12:00:00	156.29	156.509	155.882	156.135	38067	0	21
2025.11.25	18:00:00	156.136	156.324	155.791	156.027	25551	0	21
2025.11.26	00:00:00	155.901	156.362	155.641	155.869	27819	0	21
2025.11.26	06:00:00	155.87	156.491	155.865	156.442	29288	0	21
2025.11.26	12:00:00	156.441	156.726	156.316	156.405	38675	0	21
2025.11.26	18:00:00	156.404	156.498	156.276	156.442	16764	0	21
2025.11.27	00:00:00	156.442	156.454	155.71	156.069	18528	0	21
2025.11.27	06:00:00	156.07	156.393	155.804	156.346	19455	0	21
2025.11.27	12:00:00	156.345	156.378	156.222	156.295	13614	0	21
2025.11.27	18:00:00	156.295	156.357	156.248	156.254	7652	0	21
2025.11.28	00:00:00	156.252	156.57	156.079	156.254	40997	0	21
2025.11.28	06:00:00	156.255	156.426	156.174	156.305	112132	0	21
2025.11.28	12:00:00	156.305	156.379	155.97	156.023	64047	0	21
2025.11.28	18:00:00	156.022	156.256	155.983	156.158	22427	0	21
2025.12.01	00:00:00	156.043	156.139	155.402	155.451	27369	0	21
2025.12.01	06:00:00	155.452	155.681	155.248	155.276	27699	0	21
2025.12.01	12:00:00	155.276	155.331	154.654	155.087	37421	0	21
2025.12.01	18:00:00	155.087	155.512	155.085	155.418	19914	0	21
2025.12.02	00:00:00	155.417	155.763	155.393	155.621	14812	0	21
2025.12.02	06:00:00	155.621	156.074	155.54	155.952	21192	0	21
2025.12.02	12:00:00	155.953	156.169	155.809	155.861	27804	0	21
2025.12.02	18:00:00	155.861	156.076	155.742	155.789	25112	0	21
2025.12.03	00:00:00	155.788	155.892	155.595	155.645	13059	0	21
2025.12.03	06:00:00	155.644	155.745	155.499	155.611	17690	0	21
2025.12.03	12:00:00	155.61	155.632	155.192	155.207	37507	0	21
2025.12.03	18:00:00	155.206	155.306	155.001	155.199	19860	0	21
2025.12.04	00:00:00	155.211	155.53	155.009	155.379	18596	0	21
2025.12.04	06:00:00	155.379	155.494	154.761	154.802	28064	0	21
2025.12.04	12:00:00	154.805	155.043	154.497	154.625	36569	0	21
2025.12.04	18:00:00	154.623	155.13	154.622	155.064	23630	0	21
2025.12.05	00:00:00	155.064	155.22	154.904	155.109	14987	0	21
2025.12.05	06:00:00	155.108	155.113	154.332	154.904	28979	0	21
2025.12.05	12:00:00	154.905	155.345	154.878	155.242	35013	0	21
2025.12.05	18:00:00	155.243	155.482	155.196	155.341	19375	0	21
2025.12.08	00:00:00	155.146	155.37	154.888	155.091	17964	0	21
2025.12.08	06:00:00	155.093	155.532	155.046	155.465	22638	0	21
2025.12.08	12:00:00	155.464	155.973	155.381	155.847	34387	0	21
2025.12.08	18:00:00	155.846	155.949	155.693	155.905	18036	0	21
2025.12.09	00:00:00	155.901	156.025	155.732	155.812	12820	0	21
2025.12.09	06:00:00	155.812	156.42	155.799	156.074	26413	0	21
2025.12.09	12:00:00	156.075	156.905	156.034	156.856	38456	0	21
2025.12.09	18:00:00	156.855	156.943	156.797	156.84	16765	0	21
2025.12.10	00:00:00	156.842	156.924	156.547	156.579	13506	0	21
2025.12.10	06:00:00	156.579	156.877	156.568	156.807	15568	0	21
2025.12.10	12:00:00	156.808	156.847	156.341	156.467	23966	0	21
2025.12.10	18:00:00	156.47	156.665	155.783	155.992	35897	0	21
2025.12.11	00:00:00	155.851	156.014	155.477	155.685	22396	0	21
2025.12.11	06:00:00	155.686	156.152	155.607	155.853	24403	0	21
2025.12.11	12:00:00	155.853	155.937	154.936	155.16	37870	0	21
2025.12.11	18:00:00	155.16	155.661	155.059	155.551	23394	0	21
2025.12.12	00:00:00	155.551	155.76	155.435	155.7	15334	0	21
2025.12.12	06:00:00	155.699	155.9	155.529	155.876	18331	0	21
2025.12.12	12:00:00	155.877	156.116	155.761	155.874	28655	0	21
2025.12.12	18:00:00	155.875	155.928	155.663	155.799	20458	0	21
2025.12.15	00:00:00	155.743	155.975	155.292	155.411	15467	0	21
2025.12.15	06:00:00	155.41	155.411	154.929	154.955	22678	0	21
2025.12.15	12:00:00	154.956	155.214	154.826	155.146	28866	0	21
2025.12.15	18:00:00	155.146	155.388	155.139	155.182	14641	0	21
2025.12.16	00:00:00	155.186	155.286	154.692	154.879	24624	0	21
2025.12.16	06:00:00	154.879	154.967	154.673	154.825	21783	0	21
2025.12.16	12:00:00	154.824	154.987	154.381	154.765	43510	0	21
2025.12.16	18:00:00	154.765	154.908	154.557	154.687	26311	0	21
2025.12.17	00:00:00	154.687	155.015	154.497	154.877	21105	0	21
2025.12.17	06:00:00	154.878	155.586	154.864	155.52	25683	0	21
2025.12.17	12:00:00	155.521	155.626	155.341	155.392	30950	0	21
2025.12.17	18:00:00	155.392	155.738	155.373	155.652	19726	0	21
2025.12.18	00:00:00	155.645	155.797	155.412	155.751	17395	0	21
2025.12.18	06:00:00	155.753	155.944	155.69	155.923	19456	0	21
2025.12.18	12:00:00	155.919	155.963	155.271	155.512	38756	0	21
2025.12.18	18:00:00	155.513	155.702	155.351	155.527	19957	0	21
2025.12.19	00:00:00	155.521	156.155	155.418	155.863	17816	0	21
2025.12.19	06:00:00	155.863	157.201	155.721	157.188	37429	0	21
2025.12.19	12:00:00	157.191	157.48	156.92	157.461	37092	0	21
2025.12.19	18:00:00	157.461	157.767	157.389	157.714	21270	0	21
2025.12.22	00:00:00	157.664	157.691	157.218	157.322	23584	0	21
2025.12.22	06:00:00	157.323	157.559	157.25	157.446	20116	0	21
2025.12.22	12:00:00	157.446	157.452	156.854	156.964	30036	0	21
2025.12.22	18:00:00	156.964	157.044	156.695	157.031	17511	0	21
2025.12.23	00:00:00	157.031	157.046	156.176	156.177	20282	0	21
2025.12.23	06:00:00	156.177	156.177	155.641	155.956	31063	0	21
2025.12.23	12:00:00	155.955	156.532	155.855	156.377	36584	0	21
2025.12.23	18:00:00	156.378	156.425	156.167	156.194	16281	0	21
2025.12.24	00:00:00	156.147	156.269	155.544	155.971	25785	0	21
2025.12.24	06:00:00	155.971	156.053	155.651	155.822	25843	0	21
2025.12.24	12:00:00	155.825	156.059	155.667	155.805	29962	0	21
2025.12.24	18:00:00	155.804	156.012	155.742	155.958	8885	0	21
2025.12.26	06:00:00	156.19	156.457	156.074	156.448	11942	0	21
2025.12.26	12:00:00	156.452	156.522	156.215	156.414	22315	0	21
2025.12.26	18:00:00	156.412	156.72	156.357	156.551	23554	0	21
2025.12.29	00:00:00	156.442	156.53	156.045	156.367	23458	0	21
2025.12.29	06:00:00	156.367	156.461	156.04	156.316	22844	0	21
2025.12.29	12:00:00	156.317	156.411	155.905	155.926	30929	0	21
2025.12.29	18:00:00	155.925	156.237	155.919	156.022	14847	0	21
2025.12.30	00:00:00	156.023	156.327	155.915	156.256	17095	0	21
2025.12.30	06:00:00	156.259	156.275	155.844	155.912	20621	0	21
2025.12.30	12:00:00	155.916	156.554	155.732	156.317	25094	0	21
2025.12.30	18:00:00	156.314	156.513	156.213	156.372	14399	0	21
2025.12.31	00:00:00	156.372	156.484	156.258	156.482	10638	0	21
2025.12.31	06:00:00	156.481	156.641	156.481	156.619	14864	0	21
2025.12.31	12:00:00	156.618	156.983	156.541	156.732	27924	0	21
2025.12.31	18:00:00	156.731	156.845	156.633	156.814	9398	0	21
2026.01.02	06:00:00	156.901	156.986	156.756	156.902	14339	0	21
2026.01.02	12:00:00	156.901	156.989	156.55	156.579	22603	0	21
2026.01.02	18:00:00	156.579	156.945	156.551	156.854	17988	0	21
2026.01.05	00:00:00	156.688	157.24	156.681	157.219	23588	0	21
2026.01.05	06:00:00	157.22	157.285	156.676	156.915	22741	0	21
2026.01.05	12:00:00	156.914	156.965	156.444	156.567	36423	0	21
2026.01.05	18:00:00	156.567	156.576	156.104	156.333	19140	0	21
2026.01.06	00:00:00	156.333	156.785	156.212	156.35	17714	0	21
2026.01.06	06:00:00	156.351	156.471	156.152	156.366	24490	0	21
2026.01.06	12:00:00	156.365	156.679	156.269	156.566	33793	0	21
2026.01.06	18:00:00	156.566	156.737	156.559	156.606	15079	0	21
2026.01.07	00:00:00	156.582	156.797	156.496	156.55	15874	0	21
2026.01.07	06:00:00	156.549	156.573	156.284	156.452	19931	0	21
2026.01.07	12:00:00	156.452	156.713	156.351	156.67	30566	0	21
2026.01.07	18:00:00	156.67	156.789	156.564	156.732	15441	0	21
2026.01.08	00:00:00	156.731	156.942	156.602	156.706	13601	0	21
2026.01.08	06:00:00	156.706	156.771	156.448	156.732	20757	0	21
2026.01.08	12:00:00	156.735	157.06	156.652	156.853	24215	0	21
2026.01.08	18:00:00	156.854	156.981	156.763	156.839	14641	0	21
2026.01.09	00:00:00	156.839	157.249	156.644	157.224	14569	0	21
2026.01.09	06:00:00	157.227	157.724	157.181	157.697	20987	0	21
2026.01.09	12:00:00	157.699	158.174	157.358	157.858	44242	0	21
2026.01.09	18:00:00	157.859	158.119	157.819	157.922	18929	0	21
2026.01.12	00:00:00	158.072	158.194	157.505	158.108	20448	0	21
2026.01.12	06:00:00	158.109	158.171	157.663	157.883	19133	0	21
2026.01.12	12:00:00	157.883	158.036	157.696	157.962	25376	0	21
2026.01.12	18:00:00	157.963	158.189	157.934	158.091	13702	0	21
2026.01.13	00:00:00	158.093	158.814	157.882	158.801	18767	0	21
2026.01.13	06:00:00	158.802	159.037	158.621	158.879	26193	0	21
2026.01.13	12:00:00	158.88	159.077	158.568	158.916	34950	0	21
2026.01.13	18:00:00	158.917	159.179	158.893	159.093	17804	0	21
2026.01.14	00:00:00	159.094	159.442	158.998	159.15	16593	0	21
2026.01.14	06:00:00	159.152	159.339	158.661	158.749	25273	0	21
2026.01.14	12:00:00	158.751	158.811	158.094	158.113	43808	0	21
2026.01.14	18:00:00	158.113	158.587	158.091	158.38	19849	0	21
2026.01.15	00:00:00	158.365	158.631	158.181	158.502	20458	0	21
2026.01.15	06:00:00	158.502	158.72	158.29	158.387	25134	0	21
2026.01.15	12:00:00	158.385	158.867	158.334	158.526	28122	0	21
2026.01.15	18:00:00	158.525	158.663	158.402	158.567	16342	0	21
2026.01.16	00:00:00	158.558	158.695	157.951	158.097	18019	0	21
2026.01.16	06:00:00	158.095	158.439	158.0	158.183	21568	0	21
2026.01.16	12:00:00	158.184	158.255	157.81	158.052	29153	0	21
2026.01.16	18:00:00	158.053	158.231	157.924	158.085	15973	0	21
2026.01.19	00:00:00	157.883	157.954	157.413	157.869	29792	0	21
2026.01.19	06:00:00	157.87	158.154	157.733	157.913	25006	0	21
2026.01.19	12:00:00	157.914	158.095	157.815	158.05	19329	0	21
2026.01.19	18:00:00	158.05	158.143	157.994	158.056	6672	0	21
2026.01.20	00:00:00	158.059	158.27	157.838	157.961	18361	0	21
2026.01.20	06:00:00	157.957	158.59	157.545	157.72	40023	0	21
2026.01.20	12:00:00	157.72	158.098	157.456	157.914	49591	0	21
2026.01.20	18:00:00	157.915	158.288	157.844	158.123	20162	0	21
2026.01.21	00:00:00	158.118	158.268	157.846	158.076	19950	0	21
2026.01.21	06:00:00	158.077	158.246	157.809	157.993	21875	0	21
2026.01.21	12:00:00	157.994	158.299	157.735	158.204	37027	0	21
2026.01.21	18:00:00	158.206	158.521	158.027	158.249	27149	0	21
2026.01.22	00:00:00	158.241	158.578	158.168	158.546	17739	0	21
2026.01.22	06:00:00	158.548	158.882	158.542	158.684	24290	0	21
2026.01.22	12:00:00	158.685	158.847	158.339	158.383	30196	0	21
2026.01.22	18:00:00	158.383	158.496	158.226	158.356	19696	0	21
2026.01.23	00:00:00	158.356	158.73	158.32	158.619	17586	0	21
2026.01.23	06:00:00	158.619	159.212	157.289	157.994	37703	0	21
2026.01.23	12:00:00	157.992	158.327	157.982	158.102	27161	0	21
2026.01.23	18:00:00	158.103	158.214	155.603	155.719	44752	0	21
2026.01.26	00:00:00	154.633	155.333	153.875	154.2	44392	0	21
2026.01.26	06:00:00	154.199	154.408	153.387	153.659	47995	0	21
2026.01.26	12:00:00	153.658	154.333	153.293	153.803	42024	0	21
2026.01.26	18:00:00	153.806	154.264	153.705	154.129	27589	0	21
2026.01.27	00:00:00	154.129	154.457	154.044	154.404	20067	0	21
2026.01.27	06:00:00	154.404	154.866	153.165	153.728	28866	0	21
2026.01.27	12:00:00	153.736	154.179	152.865	153.23	60559	0	21
2026.01.27	18:00:00	153.231	153.256	152.08	152.111	36178	0	21
2026.01.28	00:00:00	152.111	153.056	152.087	152.71	28606	0	21
2026.01.28	06:00:00	152.709	152.826	152.265	152.703	38030	0	21
2026.01.28	12:00:00	152.703	153.721	152.334	153.456	47019	0	20
2026.01.28	18:00:00	153.454	154.035	153.288	153.389	42802	0	20
2026.01.29	00:00:00	153.388	153.41	152.755	152.915	32184	0	20
2026.01.29	06:00:00	152.912	153.448	152.89	153.305	32368	0	20
2026.01.29	12:00:00	153.304	153.526	152.67	152.798	50743	0	20
2026.01.29	18:00:00	152.799	153.202	152.708	153.062	42326	0	20
2026.01.30	00:00:00	153.058	153.968	152.854	153.944	42013	0	20
2026.01.30	06:00:00	153.945	154.276	153.699	154.268	45908	0	20
2026.01.30	12:00:00	154.269	154.751	153.785	154.212	58945	0	20
2026.01.30	18:00:00	154.212	154.783	154.154	154.755	49421	0	20
