<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.01	13:48:00	147.072	147.13	147.056	147.066	851	0	20
2025.10.01	14:00:00	147.066	147.082	147.039	147.061	724	0	20
2025.10.01	14:12:00	147.059	147.099	147.017	147.059	874	0	20
2025.10.01	14:24:00	147.058	147.093	147.012	147.038	852	0	20
2025.10.01	14:36:00	147.039	147.049	146.996	147.017	607	0	20
2025.10.01	14:48:00	147.019	147.045	146.984	146.993	857	0	20
2025.10.01	15:00:00	146.991	147.102	146.968	147.072	1253	0	20
2025.10.01	15:12:00	147.071	147.108	146.578	146.71	3299	0	20
2025.10.01	15:24:00	146.712	146.913	146.695	146.777	3015	0	20
2025.10.01	15:36:00	146.776	146.904	146.727	146.816	2675	0	20
2025.10.01	15:48:00	146.815	146.899	146.779	146.788	2513	0	20
2025.10.01	16:00:00	146.785	146.817	146.696	146.765	1895	0	20
2025.10.01	16:12:00	146.764	146.863	146.717	146.718	1708	0	20
2025.10.01	16:24:00	146.719	146.742	146.617	146.636	1953	0	20
2025.10.01	16:36:00	146.639	146.754	146.61	146.65	1813	0	20
2025.10.01	16:48:00	146.65	146.735	146.611	146.697	1541	0	20
2025.10.01	17:00:00	146.688	146.956	146.678	146.938	2443	0	20
2025.10.01	17:12:00	146.941	147.037	146.936	146.964	2191	0	20
2025.10.01	17:24:00	146.962	146.963	146.781	146.785	1362	0	20
2025.10.01	17:36:00	146.784	147.024	146.704	146.901	1972	0	20
2025.10.01	17:48:00	146.901	147.026	146.795	146.85	3569	0	20
2025.10.01	18:00:00	146.857	147.009	146.832	147.004	1981	0	20
2025.10.01	18:12:00	147.004	147.202	147.001	147.121	2099	0	20
2025.10.01	18:24:00	147.122	147.178	147.099	147.134	1819	0	20
2025.10.01	18:36:00	147.135	147.161	147.087	147.091	1315	0	20
2025.10.01	18:48:00	147.091	147.145	147.072	147.139	1077	0	20
2025.10.01	19:00:00	147.142	147.213	147.082	147.152	1365	0	20
2025.10.01	19:12:00	147.153	147.21	147.122	147.201	848	0	20
2025.10.01	19:24:00	147.2	147.219	147.142	147.21	933	0	20
2025.10.01	19:36:00	147.21	147.243	147.176	147.178	723	0	20
2025.10.01	19:48:00	147.177	147.202	147.139	147.15	702	0	20
2025.10.01	20:00:00	147.15	147.182	147.121	147.131	649	0	20
2025.10.01	20:12:00	147.13	147.151	147.11	147.121	402	0	20
2025.10.01	20:24:00	147.122	147.156	147.102	147.125	465	0	20
2025.10.01	20:36:00	147.124	147.145	147.113	147.132	431	0	20
2025.10.01	20:48:00	147.132	147.168	147.109	147.157	554	0	20
2025.10.01	21:00:00	147.156	147.219	147.137	147.139	1134	0	20
2025.10.01	21:12:00	147.14	147.14	147.054	147.058	1036	0	20
2025.10.01	21:24:00	147.057	147.057	147.011	147.025	679	0	20
2025.10.01	21:36:00	147.024	147.077	147.012	147.061	640	0	20
2025.10.01	21:48:00	147.062	147.081	147.046	147.079	771	0	20
2025.10.01	22:00:00	147.08	147.084	147.044	147.068	515	0	20
2025.10.01	22:12:00	147.067	147.099	147.063	147.099	534	0	20
2025.10.01	22:24:00	147.099	147.149	147.085	147.106	626	0	20
2025.10.01	22:36:00	147.105	147.129	147.093	147.103	676	0	20
2025.10.01	22:48:00	147.102	147.106	147.068	147.086	802	0	20
2025.10.01	23:00:00	147.086	147.136	147.065	147.124	496	0	20
2025.10.01	23:12:00	147.123	147.13	147.102	147.116	456	0	20
2025.10.01	23:24:00	147.116	147.155	147.108	147.142	299	0	20
2025.10.01	23:36:00	147.142	147.145	147.066	147.082	318	0	22
2025.10.01	23:48:00	147.082	147.114	147.053	147.061	831	0	23
2025.10.02	00:00:00	147.02	147.028	147.02	147.022	10	0	91
2025.10.02	00:12:00	147.026	147.033	147.025	147.032	18	0	78
2025.10.02	00:24:00	147.031	147.035	147.027	147.028	20	0	69
2025.10.02	00:36:00	147.028	147.028	147.018	147.022	29	0	58
2025.10.02	00:48:00	147.022	147.027	147.02	147.02	71	0	51
2025.10.02	01:00:00	147.023	147.047	147.003	147.045	178	0	21
2025.10.02	01:12:00	147.045	147.056	147.018	147.024	253	0	21
2025.10.02	01:24:00	147.025	147.036	147.009	147.023	217	0	23
2025.10.02	01:36:00	147.024	147.035	146.989	146.999	209	0	22
2025.10.02	01:48:00	147.0	147.009	146.988	146.998	224	0	22
2025.10.02	02:00:00	146.997	147.0	146.988	146.993	165	0	20
2025.10.02	02:12:00	146.993	147.052	146.992	147.048	247	0	21
2025.10.02	02:24:00	147.049	147.058	147.024	147.042	202	0	20
2025.10.02	02:36:00	147.043	147.073	147.041	147.068	272	0	20
2025.10.02	02:48:00	147.067	147.103	147.031	147.099	553	0	20
2025.10.02	03:00:00	147.099	147.289	147.097	147.273	1062	0	20
2025.10.02	03:12:00	147.272	147.309	147.191	147.216	1047	0	20
2025.10.02	03:24:00	147.217	147.298	147.215	147.289	877	0	20
2025.10.02	03:36:00	147.289	147.313	147.201	147.208	832	0	20
2025.10.02	03:48:00	147.209	147.263	147.112	147.182	1214	0	20
2025.10.02	04:00:00	147.181	147.216	147.085	147.106	980	0	20
2025.10.02	04:12:00	147.106	147.133	147.086	147.086	677	0	20
2025.10.02	04:24:00	147.087	147.113	147.021	147.023	916	0	20
2025.10.02	04:36:00	147.022	147.063	146.946	147.049	797	0	20
2025.10.02	04:48:00	147.049	147.066	146.963	146.975	719	0	20
2025.10.02	05:00:00	146.974	147.028	146.931	146.992	696	0	20
2025.10.02	05:12:00	146.993	147.028	146.957	147.027	403	0	20
2025.10.02	05:24:00	147.027	147.087	147.024	147.086	345	0	20
2025.10.02	05:36:00	147.087	147.176	147.084	147.166	351	0	20
2025.10.02	05:48:00	147.167	147.167	147.119	147.154	266	0	20
2025.10.02	06:00:00	147.155	147.185	147.142	147.165	314	0	20
2025.10.02	06:12:00	147.165	147.166	147.098	147.112	258	0	20
2025.10.02	06:24:00	147.113	147.156	147.092	147.13	384	0	20
2025.10.02	06:36:00	147.131	147.136	147.09	147.104	345	0	20
2025.10.02	06:48:00	147.103	147.103	147.04	147.074	410	0	20
2025.10.02	07:00:00	147.075	147.14	147.063	147.14	458	0	20
2025.10.02	07:12:00	147.14	147.157	147.123	147.144	415	0	20
2025.10.02	07:24:00	147.145	147.188	147.143	147.185	344	0	20
2025.10.02	07:36:00	147.184	147.184	147.127	147.155	452	0	20
2025.10.02	07:48:00	147.155	147.19	147.137	147.165	488	0	21
2025.10.02	08:00:00	147.165	147.257	147.107	147.201	977	0	20
2025.10.02	08:12:00	147.202	147.22	147.16	147.195	757	0	20
2025.10.02	08:24:00	147.195	147.204	147.143	147.193	485	0	20
2025.10.02	08:36:00	147.192	147.209	147.153	147.168	360	0	21
2025.10.02	08:48:00	147.168	147.187	147.119	147.152	505	0	20
2025.10.02	09:00:00	147.149	147.153	147.064	147.068	1050	0	20
2025.10.02	09:12:00	147.07	147.147	147.068	147.143	728	0	20
2025.10.02	09:24:00	147.142	147.191	147.054	147.077	959	0	20
2025.10.02	09:36:00	147.077	147.368	146.882	147.269	2144	0	20
2025.10.02	09:48:00	147.271	147.28	147.13	147.144	1220	0	20
2025.10.02	10:00:00	147.144	147.185	147.043	147.131	1300	0	20
2025.10.02	10:12:00	147.132	147.165	147.066	147.152	1342	0	20
2025.10.02	10:24:00	147.152	147.205	147.141	147.16	1016	0	20
2025.10.02	10:36:00	147.162	147.176	147.062	147.078	1234	0	20
2025.10.02	10:48:00	147.078	147.083	147.001	147.071	1336	0	20
2025.10.02	11:00:00	147.071	147.072	146.967	147.01	1516	0	20
2025.10.02	11:12:00	147.011	147.016	146.91	146.979	860	0	20
2025.10.02	11:24:00	146.979	146.981	146.896	146.914	1015	0	20
2025.10.02	11:36:00	146.914	146.957	146.88	146.891	928	0	20
2025.10.02	11:48:00	146.89	146.893	146.714	146.786	1082	0	20
2025.10.02	12:00:00	146.788	146.798	146.686	146.725	1279	0	20
2025.10.02	12:12:00	146.725	146.743	146.68	146.698	853	0	20
2025.10.02	12:24:00	146.698	146.707	146.633	146.647	913	0	20
2025.10.02	12:36:00	146.648	146.672	146.591	146.626	1081	0	20
2025.10.02	12:48:00	146.622	146.656	146.588	146.611	1091	0	20
2025.10.02	13:00:00	146.61	146.706	146.609	146.659	1261	0	20
2025.10.02	13:12:00	146.664	146.707	146.661	146.669	709	0	20
2025.10.02	13:24:00	146.669	146.683	146.643	146.659	567	0	20
2025.10.02	13:36:00	146.659	146.757	146.659	146.691	580	0	20
2025.10.02	13:48:00	146.692	146.707	146.611	146.632	569	0	20
2025.10.02	14:00:00	146.632	146.695	146.615	146.666	730	0	20
2025.10.02	14:12:00	146.668	146.703	146.637	146.637	523	0	20
2025.10.02	14:24:00	146.636	146.721	146.636	146.68	625	0	20
2025.10.02	14:36:00	146.68	146.786	146.669	146.76	642	0	20
2025.10.02	14:48:00	146.761	146.849	146.754	146.786	1057	0	20
2025.10.02	15:00:00	146.785	146.817	146.735	146.817	967	0	20
2025.10.02	15:12:00	146.816	146.881	146.804	146.837	1145	0	20
2025.10.02	15:24:00	146.836	146.982	146.836	146.954	1040	0	20
2025.10.02	15:36:00	146.953	147.099	146.95	147.069	1066	0	20
2025.10.02	15:48:00	147.067	147.189	147.06	147.152	1515	0	20
2025.10.02	16:00:00	147.152	147.156	147.059	147.094	1610	0	20
2025.10.02	16:12:00	147.093	147.161	147.07	147.114	1404	0	20
2025.10.02	16:24:00	147.116	147.144	147.048	147.116	1413	0	20
2025.10.02	16:36:00	147.12	147.211	147.109	147.169	1555	0	20
2025.10.02	16:48:00	147.169	147.261	147.166	147.214	1438	0	20
2025.10.02	17:00:00	147.213	147.318	147.191	147.284	1221	0	20
2025.10.02	17:12:00	147.279	147.309	147.194	147.196	1375	0	20
2025.10.02	17:24:00	147.197	147.206	147.141	147.177	1409	0	20
2025.10.02	17:36:00	147.177	147.295	147.152	147.282	1502	0	20
2025.10.02	17:48:00	147.283	147.333	147.21	147.32	1517	0	20
2025.10.02	18:00:00	147.322	147.411	147.32	147.343	1333	0	20
2025.10.02	18:12:00	147.343	147.451	147.332	147.341	1113	0	20
2025.10.02	18:24:00	147.341	147.41	147.331	147.409	962	0	20
2025.10.02	18:36:00	147.408	147.505	147.394	147.415	1311	0	20
2025.10.02	18:48:00	147.414	147.438	147.328	147.34	981	0	20
2025.10.02	19:00:00	147.342	147.356	147.254	147.264	670	0	20
2025.10.02	19:12:00	147.264	147.274	147.198	147.256	634	0	20
2025.10.02	19:24:00	147.256	147.269	147.21	147.215	782	0	20
2025.10.02	19:36:00	147.216	147.255	147.205	147.22	701	0	20
2025.10.02	19:48:00	147.219	147.237	147.153	147.154	501	0	20
2025.10.02	20:00:00	147.157	147.177	147.13	147.158	504	0	20
2025.10.02	20:12:00	147.157	147.182	147.14	147.157	334	0	20
2025.10.02	20:24:00	147.158	147.226	147.145	147.176	433	0	20
2025.10.02	20:36:00	147.177	147.205	147.161	147.162	226	0	20
2025.10.02	20:48:00	147.162	147.176	147.15	147.174	318	0	20
2025.10.02	21:00:00	147.175	147.194	147.152	147.182	355	0	20
2025.10.02	21:12:00	147.183	147.194	147.161	147.173	281	0	20
2025.10.02	21:24:00	147.172	147.191	147.158	147.163	295	0	20
2025.10.02	21:36:00	147.163	147.173	147.156	147.161	176	0	20
2025.10.02	21:48:00	147.162	147.209	147.161	147.202	358	0	20
2025.10.02	22:00:00	147.201	147.206	147.119	147.162	324	0	20
2025.10.02	22:12:00	147.161	147.164	147.125	147.129	340	0	20
2025.10.02	22:24:00	147.129	147.163	147.121	147.153	230	0	20
2025.10.02	22:36:00	147.154	147.186	147.151	147.184	267	0	20
2025.10.02	22:48:00	147.185	147.242	147.157	147.227	379	0	20
2025.10.02	23:00:00	147.23	147.253	147.178	147.202	328	0	20
2025.10.02	23:12:00	147.202	147.237	147.202	147.213	118	0	20
2025.10.02	23:24:00	147.213	147.227	147.199	147.206	205	0	20
2025.10.02	23:36:00	147.205	147.258	147.205	147.257	198	0	21
2025.10.02	23:48:00	147.257	147.282	147.237	147.244	265	0	20
2025.10.03	00:00:00	147.175	147.237	147.175	147.237	18	0	48
2025.10.03	00:12:00	147.212	147.22	147.205	147.215	63	0	69
2025.10.03	00:24:00	147.215	147.215	147.197	147.204	65	0	56
2025.10.03	00:36:00	147.204	147.21	147.181	147.195	122	0	55
2025.10.03	00:48:00	147.196	147.203	147.184	147.196	106	0	62
2025.10.03	01:00:00	147.193	147.214	147.163	147.192	207	0	21
2025.10.03	01:12:00	147.193	147.194	147.158	147.184	129	0	25
2025.10.03	01:24:00	147.183	147.198	147.154	147.175	177	0	23
2025.10.03	01:36:00	147.174	147.191	147.158	147.19	147	0	20
2025.10.03	01:48:00	147.191	147.199	147.154	147.185	252	0	20
2025.10.03	02:00:00	147.182	147.196	147.153	147.183	191	0	22
2025.10.03	02:12:00	147.183	147.183	147.096	147.111	511	0	20
2025.10.03	02:24:00	147.11	147.127	147.082	147.123	239	0	22
2025.10.03	02:36:00	147.123	147.133	147.089	147.107	398	0	20
2025.10.03	02:48:00	147.107	147.158	147.097	147.145	431	0	21
2025.10.03	03:00:00	147.147	147.318	147.146	147.273	825	0	20
2025.10.03	03:12:00	147.272	147.371	147.257	147.35	604	0	20
2025.10.03	03:24:00	147.351	147.365	147.33	147.353	461	0	20
2025.10.03	03:36:00	147.353	147.357	147.282	147.302	739	0	20
2025.10.03	03:48:00	147.308	147.345	147.238	147.342	1168	0	20
2025.10.03	04:00:00	147.346	147.6	147.171	147.537	1981	0	20
2025.10.03	04:12:00	147.533	147.573	147.454	147.549	1090	0	20
2025.10.03	04:24:00	147.552	147.665	147.509	147.642	789	0	20
2025.10.03	04:36:00	147.643	147.673	147.52	147.528	765	0	20
2025.10.03	04:48:00	147.528	147.537	147.474	147.5	841	0	20
2025.10.03	05:00:00	147.501	147.64	147.489	147.634	704	0	20
2025.10.03	05:12:00	147.635	147.645	147.569	147.601	577	0	20
2025.10.03	05:24:00	147.601	147.665	147.591	147.664	529	0	20
2025.10.03	05:36:00	147.664	147.676	147.593	147.614	544	0	20
2025.10.03	05:48:00	147.615	147.657	147.607	147.639	351	0	20
2025.10.03	06:00:00	147.643	147.73	147.627	147.727	521	0	20
2025.10.03	06:12:00	147.727	147.757	147.703	147.733	533	0	20
2025.10.03	06:24:00	147.732	147.746	147.71	147.724	586	0	20
2025.10.03	06:36:00	147.723	147.726	147.657	147.659	292	0	20
2025.10.03	06:48:00	147.659	147.662	147.604	147.618	344	0	20
2025.10.03	07:00:00	147.619	147.661	147.583	147.652	447	0	20
2025.10.03	07:12:00	147.653	147.672	147.625	147.662	187	0	20
2025.10.03	07:24:00	147.663	147.725	147.648	147.714	340	0	20
2025.10.03	07:36:00	147.714	147.726	147.703	147.714	221	0	20
2025.10.03	07:48:00	147.712	147.732	147.691	147.714	310	0	20
2025.10.03	08:00:00	147.713	147.764	147.634	147.691	726	0	20
2025.10.03	08:12:00	147.692	147.722	147.562	147.64	1088	0	20
2025.10.03	08:24:00	147.639	147.694	147.6	147.693	597	0	20
2025.10.03	08:36:00	147.693	147.693	147.611	147.647	453	0	20
2025.10.03	08:48:00	147.648	147.806	147.605	147.773	677	0	20
2025.10.03	09:00:00	147.773	147.793	147.6	147.619	1142	0	20
2025.10.03	09:12:00	147.623	147.634	147.52	147.532	788	0	20
2025.10.03	09:24:00	147.531	147.612	147.53	147.542	595	0	20
2025.10.03	09:36:00	147.543	147.578	147.49	147.575	924	0	20
2025.10.03	09:48:00	147.577	147.648	147.574	147.594	619	0	20
2025.10.03	10:00:00	147.593	147.672	147.541	147.63	775	0	20
2025.10.03	10:12:00	147.631	147.658	147.561	147.572	772	0	20
2025.10.03	10:24:00	147.571	147.58	147.437	147.45	1044	0	20
2025.10.03	10:36:00	147.449	147.502	147.416	147.502	849	0	20
2025.10.03	10:48:00	147.501	147.502	147.398	147.404	914	0	20
2025.10.03	11:00:00	147.403	147.416	147.347	147.374	1018	0	20
2025.10.03	11:12:00	147.372	147.415	147.346	147.405	707	0	20
2025.10.03	11:24:00	147.405	147.429	147.372	147.392	728	0	20
2025.10.03	11:36:00	147.393	147.394	147.342	147.374	828	0	20
2025.10.03	11:48:00	147.373	147.38	147.267	147.319	936	0	20
2025.10.03	12:00:00	147.319	147.424	147.3	147.4	595	0	20
2025.10.03	12:12:00	147.399	147.416	147.361	147.382	678	0	20
2025.10.03	12:24:00	147.383	147.395	147.344	147.348	753	0	20
2025.10.03	12:36:00	147.349	147.357	147.305	147.348	649	0	20
2025.10.03	12:48:00	147.348	147.396	147.339	147.359	535	0	20
2025.10.03	13:00:00	147.359	147.359	147.316	147.338	680	0	20
2025.10.03	13:12:00	147.337	147.36	147.336	147.347	325	0	20
2025.10.03	13:24:00	147.349	147.373	147.346	147.373	327	0	20
2025.10.03	13:36:00	147.372	147.38	147.3	147.308	458	0	20
2025.10.03	13:48:00	147.306	147.329	147.305	147.313	470	0	20
2025.10.03	14:00:00	147.312	147.376	147.297	147.359	467	0	20
2025.10.03	14:12:00	147.359	147.411	147.336	147.38	670	0	20
2025.10.03	14:24:00	147.381	147.381	147.245	147.255	784	0	20
2025.10.03	14:36:00	147.256	147.259	147.209	147.222	777	0	20
2025.10.03	14:48:00	147.221	147.277	147.211	147.267	750	0	20
2025.10.03	15:00:00	147.266	147.336	147.238	147.333	763	0	20
2025.10.03	15:12:00	147.335	147.356	147.266	147.272	716	0	20
2025.10.03	15:24:00	147.273	147.337	147.257	147.318	945	0	20
2025.10.03	15:36:00	147.317	147.401	147.271	147.318	1703	0	20
2025.10.03	15:48:00	147.318	147.32	147.22	147.254	1367	0	20
2025.10.03	16:00:00	147.253	147.344	147.232	147.327	1215	0	20
2025.10.03	16:12:00	147.323	147.323	147.233	147.244	1305	0	20
2025.10.03	16:24:00	147.244	147.275	147.209	147.246	979	0	20
2025.10.03	16:36:00	147.254	147.279	147.206	147.255	1221	0	20
2025.10.03	16:48:00	147.254	147.373	147.233	147.349	1298	0	20
2025.10.03	17:00:00	147.32	147.421	147.057	147.346	3147	0	20
2025.10.03	17:12:00	147.347	147.508	147.338	147.431	2456	0	20
2025.10.03	17:24:00	147.43	147.455	147.392	147.401	2090	0	20
2025.10.03	17:36:00	147.4	147.498	147.369	147.447	1836	0	20
2025.10.03	17:48:00	147.45	147.465	147.413	147.436	1404	0	20
2025.10.03	18:00:00	147.435	147.481	147.397	147.43	1071	0	20
2025.10.03	18:12:00	147.429	147.465	147.401	147.417	982	0	20
2025.10.03	18:24:00	147.417	147.418	147.353	147.373	1014	0	20
2025.10.03	18:36:00	147.372	147.384	147.296	147.308	957	0	20
2025.10.03	18:48:00	147.309	147.366	147.307	147.327	904	0	20
2025.10.03	19:00:00	147.326	147.396	147.318	147.385	763	0	20
2025.10.03	19:12:00	147.386	147.493	147.386	147.479	516	0	20
2025.10.03	19:24:00	147.478	147.494	147.452	147.462	511	0	20
2025.10.03	19:36:00	147.458	147.526	147.455	147.503	805	0	20
2025.10.03	19:48:00	147.504	147.508	147.469	147.494	622	0	20
2025.10.03	20:00:00	147.495	147.504	147.422	147.455	1006	0	20
2025.10.03	20:12:00	147.454	147.46	147.411	147.416	402	0	20
2025.10.03	20:24:00	147.417	147.448	147.397	147.423	426	0	20
2025.10.03	20:36:00	147.422	147.438	147.403	147.425	616	0	20
2025.10.03	20:48:00	147.425	147.503	147.416	147.495	824	0	20
2025.10.03	21:00:00	147.496	147.534	147.479	147.487	945	0	20
2025.10.03	21:12:00	147.488	147.531	147.486	147.502	860	0	20
2025.10.03	21:24:00	147.503	147.521	147.495	147.498	323	0	20
2025.10.03	21:36:00	147.499	147.509	147.457	147.466	279	0	20
2025.10.03	21:48:00	147.467	147.5	147.466	147.489	510	0	20
2025.10.03	22:00:00	147.488	147.514	147.467	147.49	798	0	20
2025.10.03	22:12:00	147.489	147.502	147.459	147.469	344	0	20
2025.10.03	22:24:00	147.469	147.486	147.464	147.479	192	0	20
2025.10.03	22:36:00	147.48	147.491	147.457	147.459	288	0	20
2025.10.03	22:48:00	147.46	147.485	147.446	147.448	439	0	20
2025.10.03	23:00:00	147.448	147.448	147.382	147.385	431	0	21
2025.10.03	23:12:00	147.382	147.453	147.372	147.443	261	0	20
2025.10.03	23:24:00	147.443	147.458	147.421	147.448	156	0	22
2025.10.03	23:36:00	147.447	147.484	147.423	147.442	255	0	23
2025.10.03	23:48:00	147.443	147.504	147.422	147.469	717	0	23
2025.10.06	00:00:00	149.477	149.483	149.334	149.37	236	0	32
2025.10.06	00:12:00	149.37	149.386	149.275	149.341	277	0	43
2025.10.06	00:24:00	149.35	149.353	149.275	149.29	122	0	47
2025.10.06	00:36:00	149.289	149.313	149.168	149.192	317	0	28
2025.10.06	00:48:00	149.192	149.193	149.09	149.102	428	0	44
2025.10.06	01:00:00	149.102	149.315	149.028	149.178	1790	0	20
2025.10.06	01:12:00	149.181	149.321	149.149	149.292	1435	0	21
2025.10.06	01:24:00	149.293	149.326	149.138	149.281	1258	0	20
2025.10.06	01:36:00	149.282	149.334	149.234	149.327	765	0	20
2025.10.06	01:48:00	149.325	149.385	149.293	149.316	556	0	20
2025.10.06	02:00:00	149.31	149.333	149.243	149.281	1520	0	20
2025.10.06	02:12:00	149.28	149.321	149.225	149.303	1349	0	20
2025.10.06	02:24:00	149.303	149.475	149.301	149.464	1837	0	21
2025.10.06	02:36:00	149.465	149.639	149.415	149.63	1394	0	20
2025.10.06	02:48:00	149.631	149.648	149.549	149.572	1785	0	20
2025.10.06	03:00:00	149.566	149.699	149.437	149.575	2735	0	20
2025.10.06	03:12:00	149.575	149.761	149.55	149.719	2056	0	20
2025.10.06	03:24:00	149.72	149.789	149.649	149.768	1366	0	20
2025.10.06	03:36:00	149.767	149.854	149.681	149.683	1326	0	20
2025.10.06	03:48:00	149.685	149.776	149.576	149.695	1945	0	20
2025.10.06	04:00:00	149.697	149.764	149.619	149.622	1250	0	20
2025.10.06	04:12:00	149.623	149.765	149.575	149.673	942	0	20
2025.10.06	04:24:00	149.673	149.796	149.608	149.72	1396	0	20
2025.10.06	04:36:00	149.72	149.819	149.72	149.795	1226	0	20
2025.10.06	04:48:00	149.795	149.821	149.732	149.761	882	0	20
2025.10.06	05:00:00	149.762	149.84	149.706	149.818	871	0	20
2025.10.06	05:12:00	149.824	149.849	149.769	149.831	717	0	20
2025.10.06	05:24:00	149.831	149.874	149.812	149.873	611	0	20
2025.10.06	05:36:00	149.873	149.908	149.861	149.879	520	0	20
2025.10.06	05:48:00	149.88	149.895	149.828	149.861	409	0	20
2025.10.06	06:00:00	149.86	149.923	149.811	149.922	599	0	20
2025.10.06	06:12:00	149.921	149.958	149.904	149.954	613	0	20
