<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.09.16	16:00:00	147.087	147.127	146.267	146.432	39794	0	20
2025.09.17	00:00:00	146.434	146.592	146.201	146.443	18416	0	20
2025.09.17	08:00:00	146.442	146.671	146.195	146.367	25439	0	20
2025.09.17	16:00:00	146.363	147.037	145.47	146.92	60531	0	20
2025.09.18	00:00:00	146.877	147.207	146.756	147.194	25274	0	20
2025.09.18	08:00:00	147.195	147.79	147.016	147.777	41097	0	20
2025.09.18	16:00:00	147.778	148.255	147.778	147.98	43518	0	20
2025.09.19	00:00:00	147.974	148.101	147.181	147.51	31222	0	20
2025.09.19	08:00:00	147.51	148.272	147.404	148.147	42869	0	20
2025.09.19	16:00:00	148.146	148.146	147.779	147.964	33473	0	20
2025.09.22	00:00:00	147.868	148.364	147.827	148.274	19397	0	20
2025.09.22	08:00:00	148.274	148.293	147.731	147.831	30590	0	20
2025.09.22	16:00:00	147.83	147.972	147.644	147.688	29775	0	20
2025.09.23	00:00:00	147.683	147.852	147.589	147.786	15930	0	20
2025.09.23	08:00:00	147.786	147.873	147.497	147.763	28373	0	20
2025.09.23	16:00:00	147.763	147.915	147.449	147.562	40730	0	20
2025.09.24	00:00:00	147.53	147.949	147.503	147.891	18921	0	20
2025.09.24	08:00:00	147.89	148.705	147.805	148.659	25454	0	20
2025.09.24	16:00:00	148.659	148.905	148.582	148.881	26851	0	20
2025.09.25	00:00:00	148.836	148.848	148.548	148.595	14513	0	20
2025.09.25	08:00:00	148.594	149.345	148.588	149.233	27643	0	20
2025.09.25	16:00:00	149.232	149.918	149.134	149.787	37146	0	20
2025.09.26	00:00:00	149.787	149.948	149.62	149.633	18228	0	20
2025.09.26	08:00:00	149.635	149.942	149.577	149.612	27106	0	20
2025.09.26	16:00:00	149.613	149.773	149.394	149.499	31161	0	20
2025.09.29	00:00:00	149.398	149.503	148.873	148.937	18365	0	20
2025.09.29	08:00:00	148.941	148.968	148.461	148.597	31872	0	20
2025.09.29	16:00:00	148.595	148.728	148.47	148.581	28867	0	20
2025.09.30	00:00:00	148.538	148.836	148.376	148.393	21841	0	20
2025.09.30	08:00:00	148.393	148.433	147.82	147.947	33196	0	20
2025.09.30	16:00:00	147.945	148.051	147.641	147.908	37904	0	20
2025.10.01	00:00:00	147.747	148.215	147.542	147.543	21589	0	20
2025.10.01	08:00:00	147.543	147.633	146.578	146.788	50117	0	20
2025.10.01	16:00:00	146.785	147.243	146.61	147.061	45623	0	20
2025.10.02	00:00:00	147.02	147.313	146.931	147.165	17718	0	20
2025.10.02	08:00:00	147.165	147.368	146.588	147.152	39027	0	20
2025.10.02	16:00:00	147.152	147.505	147.048	147.244	29366	0	20
2025.10.03	00:00:00	147.175	147.757	147.082	147.714	18805	0	20
2025.10.03	08:00:00	147.713	147.806	147.209	147.254	30592	0	20
2025.10.03	16:00:00	147.253	147.534	147.057	147.469	35168	0	20
2025.10.06	00:00:00	149.477	150.333	149.028	150.303	42082	0	20
2025.10.06	08:00:00	150.306	150.467	149.742	149.773	53180	0	20
2025.10.06	16:00:00	149.771	150.386	149.744	150.338	31701	0	20
2025.10.07	00:00:00	150.238	150.608	150.19	150.405	19250	0	20
2025.10.07	08:00:00	150.406	151.017	150.391	150.821	31225	0	20
2025.10.07	16:00:00	150.822	152.033	150.722	151.88	36421	0	20
2025.10.08	00:00:00	151.877	152.637	151.725	152.354	25991	0	20
2025.10.08	08:00:00	152.355	152.988	152.241	152.497	41535	0	20
2025.10.08	16:00:00	152.496	152.935	152.363	152.681	31974	0	20
2025.10.09	00:00:00	152.598	152.755	152.397	152.459	24130	0	20
2025.10.09	08:00:00	152.461	153.209	152.456	152.737	42747	0	20
2025.10.09	16:00:00	152.735	153.221	152.099	153.059	48666	0	20
2025.10.10	00:00:00	152.951	153.262	152.628	152.742	23879	0	20
2025.10.10	08:00:00	152.742	152.939	152.366	152.546	43568	0	20
2025.10.10	16:00:00	152.547	152.701	151.154	151.162	65952	0	20
2025.10.13	00:00:00	151.847	152.267	151.729	151.901	34166	0	20
2025.10.13	08:00:00	151.896	152.438	151.712	152.204	39247	0	20
2025.10.13	16:00:00	152.204	152.438	152.094	152.28	29540	0	20
2025.10.14	00:00:00	152.144	152.603	151.771	151.849	28957	0	20
2025.10.14	08:00:00	151.849	152.143	151.606	152.036	53210	0	20
2025.10.14	16:00:00	152.035	152.152	151.593	151.818	50191	0	20
2025.10.15	00:00:00	151.714	151.861	150.993	151.236	25277	0	20
2025.10.15	08:00:00	151.243	151.676	150.888	151.625	43030	0	20
2025.10.15	16:00:00	151.626	151.727	151.028	151.038	44670	0	20
2025.10.16	00:00:00	151.02	151.122	150.501	151.029	28289	0	20
2025.10.16	08:00:00	151.029	151.388	150.931	151.088	43269	0	20
2025.10.16	16:00:00	151.086	151.276	150.202	150.408	62296	0	20
2025.10.17	00:00:00	150.344	150.422	149.883	149.953	32736	0	20
2025.10.17	08:00:00	149.953	150.532	149.367	150.374	70809	0	20
2025.10.17	16:00:00	150.374	150.627	150.15	150.615	53587	0	20
2025.10.20	00:00:00	150.364	151.19	150.317	150.588	26547	0	20
2025.10.20	08:00:00	150.588	150.846	150.263	150.663	41679	0	20
2025.10.20	16:00:00	150.663	150.841	150.399	150.727	26733	0	20
2025.10.21	00:00:00	150.61	151.228	150.459	151.064	27742	0	20
2025.10.21	08:00:00	151.065	152.166	150.85	152.018	53384	0	20
2025.10.21	16:00:00	152.019	152.079	151.446	151.915	37394	0	20
2025.10.22	00:00:00	151.853	151.949	151.478	151.749	19740	0	20
2025.10.22	08:00:00	151.748	151.958	151.609	151.917	43833	0	20
2025.10.22	16:00:00	151.918	152.035	151.494	151.94	40222	0	20
2025.10.23	00:00:00	151.893	152.561	151.809	152.401	21079	0	20
2025.10.23	08:00:00	152.402	152.782	152.31	152.525	28838	0	20
2025.10.23	16:00:00	152.526	152.787	152.466	152.57	27623	0	20
2025.10.24	00:00:00	152.476	152.904	152.464	152.878	17308	0	20
2025.10.24	08:00:00	152.879	153.052	152.218	152.663	31745	0	20
2025.10.24	16:00:00	152.664	153.009	152.586	152.868	29858	0	20
2025.10.26	16:00:00	152.744	153.044	152.744	153.012	631	0	29
2025.10.27	00:00:00	153.01	153.247	152.645	153.118	23319	0	20
2025.10.27	08:00:00	153.113	153.186	152.554	153.099	35548	0	20
2025.10.27	16:00:00	153.099	153.18	152.749	152.754	19955	0	20
2025.10.28	00:00:00	152.758	152.805	151.748	151.902	29505	0	20
2025.10.28	08:00:00	151.901	152.36	151.801	152.182	43595	0	20
2025.10.28	16:00:00	152.181	152.292	151.842	152.009	25748	0	20
2025.10.29	00:00:00	151.994	152.534	151.527	152.353	30431	0	20
2025.10.29	08:00:00	152.352	152.457	151.854	151.989	31080	0	20
2025.10.29	16:00:00	151.99	153.05	151.886	152.63	46428	0	20
2025.10.30	00:00:00	152.629	153.125	152.148	153.027	38989	0	20
2025.10.30	08:00:00	153.028	154.433	152.923	154.188	48092	0	20
2025.10.30	16:00:00	154.186	154.33	154.008	154.045	27598	0	20
2025.10.31	00:00:00	154.034	154.155	153.642	153.903	22231	0	20
2025.10.31	08:00:00	153.899	154.401	153.874	154.067	33668	0	20
2025.10.31	16:00:00	154.068	154.167	153.881	153.99	25761	0	20
2025.11.03	00:00:00	153.948	154.238	153.933	154.112	13849	0	20
2025.11.03	08:00:00	154.112	154.286	154.04	154.238	21821	0	20
2025.11.03	16:00:00	154.239	154.261	153.903	154.197	24416	0	20
2025.11.04	00:00:00	154.198	154.472	153.677	153.721	21580	0	20
2025.11.04	08:00:00	153.721	153.78	153.305	153.377	30905	0	20
2025.11.04	16:00:00	153.376	153.681	153.328	153.65	25697	0	20
2025.11.05	00:00:00	153.649	153.74	152.948	153.51	32192	0	20
2025.11.05	08:00:00	153.51	153.98	153.406	153.97	26480	0	20
2025.11.05	16:00:00	153.97	154.345	153.886	154.102	25973	0	20
2025.11.06	00:00:00	154.105	154.131	153.783	153.874	16720	0	20
2025.11.06	08:00:00	153.875	153.996	153.395	153.492	23522	0	20
2025.11.06	16:00:00	153.493	153.577	152.82	153.052	31684	0	20
2025.11.07	00:00:00	153.049	153.357	152.809	153.341	26770	0	20
2025.11.07	08:00:00	153.341	153.53	152.998	153.348	29188	0	20
2025.11.07	16:00:00	153.348	153.585	153.004	153.428	43415	0	20
2025.11.10	00:00:00	153.631	154.06	153.387	153.932	29325	0	20
2025.11.10	08:00:00	153.931	154.239	153.892	154.049	28248	0	20
2025.11.10	16:00:00	154.05	154.16	153.881	154.131	25901	0	20
2025.11.11	00:00:00	154.131	154.486	153.913	154.118	22692	0	20
2025.11.11	08:00:00	154.118	154.433	153.655	153.766	27228	0	20
2025.11.11	16:00:00	153.765	154.164	153.692	154.133	26889	0	20
2025.11.12	00:00:00	154.131	154.781	154.03	154.632	26706	0	20
2025.11.12	08:00:00	154.641	154.983	154.481	154.931	28782	0	20
2025.11.12	16:00:00	154.931	155.035	154.486	154.77	28760	0	20
2025.11.13	00:00:00	154.767	155.007	154.613	154.943	23354	0	20
2025.11.13	08:00:00	154.946	154.997	154.313	154.637	31700	0	20
2025.11.13	16:00:00	154.637	154.666	154.117	154.533	45395	0	20
2025.11.14	00:00:00	154.531	154.734	154.3	154.471	26159	0	20
2025.11.14	08:00:00	154.472	154.753	153.606	154.075	48234	0	20
2025.11.14	16:00:00	154.075	154.735	153.972	154.524	43530	0	20
2025.11.17	00:00:00	154.5	154.778	154.405	154.678	22555	0	20
2025.11.17	08:00:00	154.678	154.907	154.615	154.88	24822	0	20
2025.11.17	16:00:00	154.878	155.294	154.855	155.217	28700	0	20
2025.11.18	00:00:00	155.216	155.368	154.805	155.073	29989	0	20
2025.11.18	08:00:00	155.075	155.431	154.859	155.16	46747	0	20
2025.11.18	16:00:00	155.159	155.723	155.041	155.478	51190	0	20
2025.11.19	00:00:00	155.481	155.581	155.203	155.358	34506	0	20
2025.11.19	08:00:00	155.358	156.285	155.315	156.273	38243	0	20
2025.11.19	16:00:00	156.272	157.172	156.253	157.124	45812	0	21
2025.11.20	00:00:00	157.123	157.561	156.867	157.547	32810	0	21
2025.11.20	08:00:00	157.548	157.869	157.097	157.561	43347	0	21
2025.11.20	16:00:00	157.561	157.882	157.252	157.447	66483	0	21
2025.11.21	00:00:00	157.448	157.531	157.073	157.215	34870	0	21
2025.11.21	08:00:00	157.216	157.246	156.544	156.803	57102	0	21
2025.11.21	16:00:00	156.803	156.955	156.188	156.392	57786	0	21
2025.11.24	00:00:00	156.269	156.786	156.269	156.57	22202	0	21
2025.11.24	08:00:00	156.571	156.975	156.533	156.904	29442	0	21
2025.11.24	16:00:00	156.905	157.176	156.701	156.866	31219	0	21
2025.11.25	00:00:00	156.824	156.971	156.543	156.722	21251	0	21
2025.11.25	08:00:00	156.723	156.787	156.017	156.135	37014	0	21
2025.11.25	16:00:00	156.133	156.324	155.791	156.027	44158	0	21
2025.11.26	00:00:00	155.901	156.362	155.641	156.102	35724	0	21
2025.11.26	08:00:00	156.103	156.677	156.038	156.651	46282	0	21
2025.11.26	16:00:00	156.652	156.726	156.276	156.442	30540	0	21
2025.11.27	00:00:00	156.442	156.454	155.71	155.98	24567	0	21
2025.11.27	08:00:00	155.979	156.393	155.902	156.254	22081	0	21
2025.11.27	16:00:00	156.253	156.357	156.222	156.254	12601	0	21
2025.11.28	00:00:00	156.252	156.57	156.079	156.332	78583	0	21
2025.11.28	08:00:00	156.332	156.426	155.993	156.009	124930	0	21
2025.11.28	16:00:00	156.009	156.379	155.97	156.158	36090	0	21
2025.12.01	00:00:00	156.043	156.139	155.385	155.58	33453	0	21
2025.12.01	08:00:00	155.582	155.681	154.654	154.832	42359	0	21
2025.12.01	16:00:00	154.833	155.512	154.825	155.418	36591	0	21
2025.12.02	00:00:00	155.417	155.763	155.393	155.643	19121	0	21
2025.12.02	08:00:00	155.642	156.074	155.628	155.964	30643	0	21
2025.12.02	16:00:00	155.963	156.169	155.742	155.789	39156	0	21
2025.12.03	00:00:00	155.788	155.892	155.595	155.681	16759	0	21
2025.12.03	08:00:00	155.681	155.745	155.192	155.478	31148	0	21
2025.12.03	16:00:00	155.478	155.588	155.001	155.199	40209	0	21
2025.12.04	00:00:00	155.211	155.53	155.009	155.211	25690	0	21
2025.12.04	08:00:00	155.21	155.439	154.497	154.791	41291	0	21
2025.12.04	16:00:00	154.792	155.13	154.546	155.064	39878	0	21
2025.12.05	00:00:00	155.064	155.22	154.533	154.589	23140	0	21
2025.12.05	08:00:00	154.588	155.251	154.332	155.185	40638	0	21
2025.12.05	16:00:00	155.184	155.482	155.103	155.341	34576	0	21
2025.12.08	00:00:00	155.146	155.37	154.888	155.189	23051	0	21
2025.12.08	08:00:00	155.19	155.65	155.093	155.616	35440	0	21
2025.12.08	16:00:00	155.616	155.973	155.381	155.905	34534	0	21
2025.12.09	00:00:00	155.901	156.099	155.732	155.998	18471	0	21
2025.12.09	08:00:00	155.997	156.503	155.95	156.332	41448	0	21
2025.12.09	16:00:00	156.331	156.943	156.302	156.84	34535	0	21
2025.12.10	00:00:00	156.842	156.924	156.547	156.694	16585	0	21
2025.12.10	08:00:00	156.694	156.877	156.54	156.541	25965	0	21
2025.12.10	16:00:00	156.54	156.665	155.783	155.992	46387	0	21
2025.12.11	00:00:00	155.851	156.062	155.477	156.053	27802	0	21
2025.12.11	08:00:00	156.05	156.152	155.216	155.271	41518	0	21
2025.12.11	16:00:00	155.271	155.661	154.936	155.551	38743	0	21
2025.12.12	00:00:00	155.551	155.76	155.435	155.73	18027	0	21
2025.12.12	08:00:00	155.731	156.116	155.529	156.036	29267	0	21
2025.12.12	16:00:00	156.036	156.09	155.663	155.799	35484	0	21
2025.12.15	00:00:00	155.743	155.975	155.022	155.023	20774	0	21
2025.12.15	08:00:00	155.024	155.283	154.842	155.147	30858	0	21
2025.12.15	16:00:00	155.156	155.388	154.826	155.182	30020	0	21
2025.12.16	00:00:00	155.186	155.286	154.673	154.83	29719	0	21
2025.12.16	08:00:00	154.831	154.967	154.381	154.703	38189	0	21
2025.12.16	16:00:00	154.702	154.987	154.451	154.687	48320	0	21
2025.12.17	00:00:00	154.687	155.159	154.497	155.14	27408	0	21
2025.12.17	08:00:00	155.14	155.626	155.115	155.426	36166	0	21
2025.12.17	16:00:00	155.427	155.738	155.341	155.652	33890	0	21
2025.12.18	00:00:00	155.645	155.875	155.412	155.799	22100	0	21
2025.12.18	08:00:00	155.798	155.963	155.295	155.584	35805	0	21
2025.12.18	16:00:00	155.581	155.702	155.271	155.527	37659	0	21
2025.12.19	00:00:00	155.521	156.155	155.418	155.983	26598	0	21
2025.12.19	08:00:00	155.983	157.388	155.839	157.312	47888	0	21
2025.12.19	16:00:00	157.311	157.767	156.92	157.714	39121	0	21
2025.12.22	00:00:00	157.664	157.691	157.218	157.352	29229	0	21
2025.12.22	08:00:00	157.351	157.559	156.854	157.176	30620	0	21
2025.12.22	16:00:00	157.173	157.21	156.695	157.031	31398	0	21
2025.12.23	00:00:00	157.031	157.046	155.9	156.0	29042	0	21
2025.12.23	08:00:00	155.998	156.353	155.641	156.326	42300	0	21
2025.12.23	16:00:00	156.325	156.532	156.167	156.194	32868	0	21
2025.12.24	00:00:00	156.147	156.269	155.544	155.786	31840	0	21
2025.12.24	08:00:00	155.786	156.059	155.651	156.0	38146	0	21
2025.12.24	16:00:00	155.999	156.024	155.667	155.958	20489	0	21
2025.12.26	08:00:00	156.19	156.475	156.074	156.313	25036	0	21
2025.12.26	16:00:00	156.31	156.72	156.265	156.551	32775	0	21
2025.12.29	00:00:00	156.442	156.53	156.045	156.294	28621	0	21
2025.12.29	08:00:00	156.3	156.411	156.04	156.219	35179	0	21
2025.12.29	16:00:00	156.219	156.279	155.905	156.022	28278	0	21
2025.12.30	00:00:00	156.023	156.327	155.915	156.03	22494	0	21
2025.12.30	08:00:00	156.032	156.2	155.732	156.184	30018	0	21
2025.12.30	16:00:00	156.184	156.554	156.111	156.372	24697	0	21
2025.12.31	00:00:00	156.372	156.626	156.258	156.58	14295	0	21
2025.12.31	08:00:00	156.58	156.822	156.495	156.801	25771	0	21
2025.12.31	16:00:00	156.802	156.983	156.633	156.814	22758	0	21
2026.01.02	08:00:00	156.901	156.989	156.756	156.895	25488	0	21
2026.01.02	16:00:00	156.895	156.945	156.55	156.854	29442	0	21
2026.01.05	00:00:00	156.688	157.285	156.681	157.171	28294	0	21
2026.01.05	08:00:00	157.174	157.222	156.455	156.815	39136	0	21
2026.01.05	16:00:00	156.814	156.843	156.104	156.333	34462	0	21
2026.01.06	00:00:00	156.333	156.785	156.212	156.417	23168	0	21
2026.01.06	08:00:00	156.417	156.569	156.152	156.358	38445	0	21
2026.01.06	16:00:00	156.358	156.737	156.29	156.606	29463	0	21
2026.01.07	00:00:00	156.582	156.797	156.354	156.374	21013	0	21
2026.01.07	08:00:00	156.373	156.573	156.284	156.405	29010	0	21
2026.01.07	16:00:00	156.412	156.789	156.382	156.732	31789	0	21
2026.01.08	00:00:00	156.731	156.942	156.602	156.66	17829	0	21
2026.01.08	08:00:00	156.658	156.951	156.448	156.951	28252	0	21
2026.01.08	16:00:00	156.952	157.06	156.763	156.839	27133	0	21
2026.01.09	00:00:00	156.839	157.38	156.644	157.363	19938	0	21
2026.01.09	08:00:00	157.363	157.808	157.331	157.478	35055	0	21
2026.01.09	16:00:00	157.478	158.174	157.359	157.922	43734	0	21
2026.01.12	00:00:00	158.072	158.194	157.505	157.992	24150	0	21
2026.01.12	08:00:00	157.993	158.058	157.663	157.831	28957	0	21
2026.01.12	16:00:00	157.832	158.189	157.822	158.091	25552	0	21
2026.01.13	00:00:00	158.093	158.899	157.882	158.772	27591	0	21
2026.01.13	08:00:00	158.772	159.037	158.568	158.87	36430	0	21
2026.01.13	16:00:00	158.869	159.179	158.791	159.093	33693	0	21
2026.01.14	00:00:00	159.094	159.442	158.998	159.325	20574	0	21
2026.01.14	08:00:00	159.323	159.339	158.139	158.586	44840	0	21
2026.01.14	16:00:00	158.586	158.661	158.091	158.38	40109	0	21
2026.01.15	00:00:00	158.365	158.635	158.181	158.421	25256	0	21
2026.01.15	08:00:00	158.417	158.843	158.29	158.817	36011	0	21
2026.01.15	16:00:00	158.815	158.867	158.402	158.567	28789	0	21
2026.01.16	00:00:00	158.558	158.695	157.951	158.366	22071	0	21
2026.01.16	08:00:00	158.367	158.439	157.932	158.009	32601	0	21
2026.01.16	16:00:00	158.009	158.255	157.81	158.085	30041	0	21
2026.01.19	00:00:00	157.883	157.954	157.413	157.889	34858	0	21
2026.01.19	08:00:00	157.888	158.154	157.733	157.908	31910	0	21
2026.01.19	16:00:00	157.912	158.143	157.85	158.056	14031	0	21
2026.01.20	00:00:00	158.059	158.27	157.838	158.091	24761	0	21
2026.01.20	08:00:00	158.088	158.59	157.456	157.831	62757	0	21
2026.01.20	16:00:00	157.83	158.288	157.726	158.123	40619	0	21
2026.01.21	00:00:00	158.118	158.268	157.846	158.195	25891	0	21
2026.01.21	08:00:00	158.194	158.246	157.735	157.875	32793	0	21
2026.01.21	16:00:00	157.877	158.521	157.863	158.249	47317	0	21
2026.01.22	00:00:00	158.241	158.723	158.168	158.703	23766	0	21
2026.01.22	08:00:00	158.705	158.882	158.524	158.688	36887	0	21
2026.01.22	16:00:00	158.689	158.75	158.226	158.356	31268	0	21
2026.01.23	00:00:00	158.356	158.73	158.32	158.614	21982	0	21
2026.01.23	08:00:00	158.614	159.212	157.289	158.256	50360	0	21
2026.01.23	16:00:00	158.255	158.327	155.603	155.719	54860	0	21
2026.01.26	00:00:00	154.633	155.333	153.797	154.097	55384	0	21
2026.01.26	08:00:00	154.097	154.408	153.293	154.048	65415	0	21
2026.01.26	16:00:00	154.048	154.264	153.606	154.129	41201	0	21
2026.01.27	00:00:00	154.129	154.631	154.044	154.49	27457	0	21
2026.01.27	08:00:00	154.49	154.866	152.984	153.238	60532	0	21
2026.01.27	16:00:00	153.233	153.364	152.08	152.111	57681	0	21
2026.01.28	00:00:00	152.111	153.056	152.087	152.617	37168	0	21
2026.01.28	08:00:00	152.624	152.905	152.265	152.838	52645	0	20
2026.01.28	16:00:00	152.837	154.035	152.641	153.389	66644	0	20
2026.01.29	00:00:00	153.388	153.41	152.755	153.008	40224	0	20
2026.01.29	08:00:00	153.008	153.526	152.909	153.323	47567	0	20
2026.01.29	16:00:00	153.322	153.503	152.67	153.062	69830	0	20
2026.01.30	00:00:00	153.058	154.129	152.854	153.909	52395	0	20
2026.01.30	08:00:00	153.908	154.376	153.699	154.354	69865	0	20
2026.01.30	16:00:00	154.353	154.783	154.154	154.755	74027	0	20
